"국가별","항목","시점","성별",데이터
"바레인","- 간 및 간내 쓸개관","2006","여자",2.1
"바레인","- 기관·기관지 및 폐","2006","합계",12.7
"바레인","- 기관·기관지 및 폐","2006","남자",17.2
"바레인","- 기관·기관지 및 폐","2006","여자",8.3
"바레인","- 유방","2006","여자",15.3
"바레인","당뇨병","2006","합계",94.8
"바레인","당뇨병","2006","남자",100.8
"바레인","당뇨병","2006","여자",89.4
"바레인","순환기계통의 질환","2006","합계",147.3
"바레인","순환기계통의 질환","2006","남자",150.9
"바레인","순환기계통의 질환","2006","여자",142.4
"바레인","- 고혈압성질환","2006","합계",59.3
"바레인","- 고혈압성질환","2006","남자",54.7
"바레인","- 고혈압성질환","2006","여자",64.5
"바레인","- 허혈성심질환","2006","합계",25.5
"바레인","- 허혈성심질환","2006","남자",32.8
"바레인","- 허혈성심질환","2006","여자",18.1
"바레인","- 뇌혈관질환","2006","합계",20.2
"바레인","- 뇌혈관질환","2006","남자",19.4
"바레인","- 뇌혈관질환","2006","여자",21.0
"바레인","호흡기계통의 질환","2006","합계",41.5
"바레인","호흡기계통의 질환","2006","남자",49.0
"바레인","호흡기계통의 질환","2006","여자",35.1
"바레인","소화기계통의 질환","2006","합계",15.2
"바레인","소화기계통의 질환","2006","남자",16.1
"바레인","소화기계통의 질환","2006","여자",13.7
"바레인","- 간질환","2006","합계",4.1
"바레인","- 간질환","2006","남자",5.2
"바레인","- 간질환","2006","여자",2.5
"바레인","사망의 외부요인","2006","합계",29.0
"바레인","사망의 외부요인","2006","남자",35.0
"바레인","사망의 외부요인","2006","여자",19.9
"바레인","- 운수사고","2006","합계",11.3
"바레인","- 운수사고","2006","남자",15.2
"바레인","- 운수사고","2006","여자",6.0
"바레인","- 고의적 자해(자살)","2006","합계",2.1
"바레인","- 고의적 자해(자살)","2006","남자",2.0
"바레인","- 고의적 자해(자살)","2006","여자",2.3
"브루나이","총사망자","2006","합계",593.6
"브루나이","총사망자","2006","남자",626.5
"브루나이","총사망자","2006","여자",559.6
"브루나이","특정감염성 및 기생충성질환","2006","합계",12.8
"브루나이","특정감염성 및 기생충성질환","2006","남자",16.5
"브루나이","특정감염성 및 기생충성질환","2006","여자",8.7
"브루나이","- 호흡기결핵","2006","합계",4.2
"브루나이","- 호흡기결핵","2006","남자",3.7
"브루나이","- 호흡기결핵","2006","여자",4.7
"브루나이","악성신생물(암)","2006","합계",118.0
"브루나이","악성신생물(암)","2006","남자",115.0
"브루나이","악성신생물(암)","2006","여자",121.5
"브루나이","- 위","2006","합계",6.3
"브루나이","- 위","2006","남자",6.5
"브루나이","- 위","2006","여자",6.1
"브루나이","- 간 및 간내 쓸개관","2006","합계",7.2
"브루나이","- 간 및 간내 쓸개관","2006","남자",5.7
"브루나이","- 간 및 간내 쓸개관","2006","여자",8.6
"브루나이","- 기관·기관지 및 폐","2006","합계",22.5
"브루나이","- 기관·기관지 및 폐","2006","남자",25.6
"브루나이","- 기관·기관지 및 폐","2006","여자",19.7
"브루나이","- 유방","2006","여자",18.9
"브루나이","당뇨병","2006","합계",69.2
"브루나이","당뇨병","2006","남자",83.1
"브루나이","당뇨병","2006","여자",54.8
"브루나이","순환기계통의 질환","2006","합계",211.5
"브루나이","순환기계통의 질환","2006","남자",210.5
"브루나이","순환기계통의 질환","2006","여자",212.1
"브루나이","- 고혈압성질환","2006","합계",35.9
"브루나이","- 고혈압성질환","2006","남자",29.8
"브루나이","- 고혈압성질환","2006","여자",42.7
"브루나이","- 허혈성심질환","2006","합계",54.9
"브루나이","- 허혈성심질환","2006","남자",69.4
"브루나이","- 허혈성심질환","2006","여자",39.5
"브루나이","- 뇌혈관질환","2006","합계",57.2
"브루나이","- 뇌혈관질환","2006","남자",56.7
"브루나이","- 뇌혈관질환","2006","여자",58.1
"브루나이","호흡기계통의 질환","2006","합계",68.5
"브루나이","호흡기계통의 질환","2006","남자",75.3
"브루나이","호흡기계통의 질환","2006","여자",61.9
"브루나이","소화기계통의 질환","2006","합계",12.6
"브루나이","소화기계통의 질환","2006","남자",12.3
"브루나이","소화기계통의 질환","2006","여자",13.4
"브루나이","- 간질환","2006","합계",2.9
"브루나이","- 간질환","2006","남자",1.8
"브루나이","- 간질환","2006","여자",4.4
"브루나이","사망의 외부요인","2006","합계",24.7
"브루나이","사망의 외부요인","2006","남자",36.7
"브루나이","사망의 외부요인","2006","여자",11.4
"브루나이","- 운수사고","2006","합계",11.9
"브루나이","- 운수사고","2006","남자",19.2
"브루나이","- 운수사고","2006","여자",4.1
"브루나이","- 고의적 자해(자살)","2006","합계",2.6
"브루나이","- 고의적 자해(자살)","2006","남자",3.3
"브루나이","- 고의적 자해(자살)","2006","여자",1.8
"키프로스","총사망자","2006","합계",428.1
"키프로스","총사망자","2006","남자",507.2
"키프로스","총사망자","2006","여자",358.5
"키프로스","특정감염성 및 기생충성질환","2006","합계",3.0
"키프로스","특정감염성 및 기생충성질환","2006","남자",3.3
"키프로스","특정감염성 및 기생충성질환","2006","여자",2.7
"키프로스","- 호흡기결핵","2006","합계",0.2
"키프로스","- 호흡기결핵","2006","남자",0.2
"키프로스","- 호흡기결핵","2006","여자",0.1
"키프로스","악성신생물(암)","2006","합계",88.5
"키프로스","악성신생물(암)","2006","남자",108.5
"키프로스","악성신생물(암)","2006","여자",72.7
"키프로스","- 위","2006","합계",4.2
"키프로스","- 위","2006","남자",6.2
"키프로스","- 위","2006","여자",2.5
"키프로스","- 간 및 간내 쓸개관","2006","합계",3.3
"키프로스","- 간 및 간내 쓸개관","2006","남자",4.3
"키프로스","- 간 및 간내 쓸개관","2006","여자",2.6
"키프로스","- 기관·기관지 및 폐","2006","합계",14.1
"키프로스","- 기관·기관지 및 폐","2006","남자",23.9
"키프로스","- 기관·기관지 및 폐","2006","여자",5.6
"키프로스","- 유방","2006","여자",17.2
"키프로스","당뇨병","2006","합계",26.7
"키프로스","당뇨병","2006","남자",30.4
"키프로스","당뇨병","2006","여자",23.5
"키프로스","순환기계통의 질환","2006","합계",162.0
"키프로스","순환기계통의 질환","2006","남자",192.1
"키프로스","순환기계통의 질환","2006","여자",134.5
"키프로스","- 고혈압성질환","2006","합계",11.7
"키프로스","- 고혈압성질환","2006","남자",10.2
"키프로스","- 고혈압성질환","2006","여자",12.6
"키프로스","- 허혈성심질환","2006","합계",58.1
"키프로스","- 허혈성심질환","2006","남자",83.9
"키프로스","- 허혈성심질환","2006","여자",35.4
"키프로스","- 뇌혈관질환","2006","합계",37.9
"키프로스","- 뇌혈관질환","2006","남자",41.0
"키프로스","- 뇌혈관질환","2006","여자",35.1
"키프로스","호흡기계통의 질환","2006","합계",26.4
"키프로스","호흡기계통의 질환","2006","남자",32.2
"키프로스","호흡기계통의 질환","2006","여자",22.3
"키프로스","소화기계통의 질환","2006","합계",14.8
"키프로스","소화기계통의 질환","2006","남자",15.5
"키프로스","소화기계통의 질환","2006","여자",14.2
"키프로스","- 간질환","2006","합계",4.9
"키프로스","- 간질환","2006","남자",5.8
"키프로스","- 간질환","2006","여자",4.2
"키프로스","사망의 외부요인","2006","합계",30.9
"키프로스","사망의 외부요인","2006","남자",44.6
"키프로스","사망의 외부요인","2006","여자",17.5
"키프로스","- 운수사고","2006","합계",11.3
"키프로스","- 운수사고","2006","남자",19.3
"키프로스","- 운수사고","2006","여자",3.6
"키프로스","- 고의적 자해(자살)","2006","합계",2.3
"키프로스","- 고의적 자해(자살)","2006","남자",3.1
"키프로스","- 고의적 자해(자살)","2006","여자",1.6
"조지아","총사망자","2006","합계",678.5
"조지아","총사망자","2006","남자",939.4
"조지아","총사망자","2006","여자",496.8
"조지아","특정감염성 및 기생충성질환","2006","합계",4.8
"조지아","특정감염성 및 기생충성질환","2006","남자",7.4
"조지아","특정감염성 및 기생충성질환","2006","여자",2.6
"조지아","- 호흡기결핵","2006","합계",2.8
"조지아","- 호흡기결핵","2006","남자",4.9
"조지아","- 호흡기결핵","2006","여자",1.1
"조지아","악성신생물(암)","2006","합계",78.7
"조지아","악성신생물(암)","2006","남자",103.6
"조지아","악성신생물(암)","2006","여자",62.0
"조지아","- 위","2006","합계",4.6
"조지아","- 위","2006","남자",6.7
"조지아","- 위","2006","여자",3.3
"조지아","- 간 및 간내 쓸개관","2006","합계",2.2
"조지아","- 간 및 간내 쓸개관","2006","남자",3.5
"조지아","- 간 및 간내 쓸개관","2006","여자",1.2
"조지아","- 기관·기관지 및 폐","2006","합계",9.1
"조지아","- 기관·기관지 및 폐","2006","남자",17.7
"조지아","- 기관·기관지 및 폐","2006","여자",2.9
"조지아","- 유방","2006","여자",9.0
"조지아","당뇨병","2006","합계",6.8
"조지아","당뇨병","2006","남자",7.9
"조지아","당뇨병","2006","여자",6.0
"조지아","순환기계통의 질환","2006","합계",425.7
"조지아","순환기계통의 질환","2006","남자",582.1
"조지아","순환기계통의 질환","2006","여자",323.5
"조지아","- 고혈압성질환","2006","합계",9.6
"조지아","- 고혈압성질환","2006","남자",12.8
"조지아","- 고혈압성질환","2006","여자",7.6
"조지아","- 허혈성심질환","2006","합계",94.7
"조지아","- 허혈성심질환","2006","남자",140.5
"조지아","- 허혈성심질환","2006","여자",64.3
"조지아","- 뇌혈관질환","2006","합계",140.0
"조지아","- 뇌혈관질환","2006","남자",179.6
"조지아","- 뇌혈관질환","2006","여자",114.8
"조지아","호흡기계통의 질환","2006","합계",13.6
"조지아","호흡기계통의 질환","2006","남자",19.1
"조지아","호흡기계통의 질환","2006","여자",9.9
"조지아","소화기계통의 질환","2006","합계",19.3
"조지아","소화기계통의 질환","2006","남자",32.1
"조지아","소화기계통의 질환","2006","여자",9.0
"조지아","- 간질환","2006","합계",16.1
"조지아","- 간질환","2006","남자",27.5
"조지아","- 간질환","2006","여자",7.0
"조지아","사망의 외부요인","2006","합계",25.3
"조지아","사망의 외부요인","2006","남자",43.9
"조지아","사망의 외부요인","2006","여자",9.2
"조지아","- 운수사고","2006","합계",4.4
"조지아","- 운수사고","2006","남자",7.8
"조지아","- 운수사고","2006","여자",1.5
"조지아","- 고의적 자해(자살)","2006","합계",1.4
"조지아","- 고의적 자해(자살)","2006","남자",2.6
"조지아","- 고의적 자해(자살)","2006","여자",0.4
"홍콩","총사망자","2006","합계",348.6
"홍콩","총사망자","2006","남자",456.8
"홍콩","총사망자","2006","여자",256.4
"홍콩","특정감염성 및 기생충성질환","2006","합계",9.6
"홍콩","특정감염성 및 기생충성질환","2006","남자",12.9
"홍콩","특정감염성 및 기생충성질환","2006","여자",7.1
"홍콩","- 호흡기결핵","2006","합계",2.7
"홍콩","- 호흡기결핵","2006","남자",4.5
"홍콩","- 호흡기결핵","2006","여자",1.3
"홍콩","악성신생물(암)","2006","합계",118.7
"홍콩","악성신생물(암)","2006","남자",158.9
"홍콩","악성신생물(암)","2006","여자",83.4
"홍콩","- 위","2006","합계",6.0
"홍콩","- 위","2006","남자",8.3
"홍콩","- 위","2006","여자",4.0
"홍콩","- 간 및 간내 쓸개관","2006","합계",14.7
"홍콩","- 간 및 간내 쓸개관","2006","남자",23.3
"홍콩","- 간 및 간내 쓸개관","2006","여자",6.7
"홍콩","- 기관·기관지 및 폐","2006","합계",34.3
"홍콩","- 기관·기관지 및 폐","2006","남자",50.9
"홍콩","- 기관·기관지 및 폐","2006","여자",19.7
"홍콩","- 유방","2006","여자",9.0
"홍콩","당뇨병","2006","합계",4.5
"홍콩","당뇨병","2006","남자",4.9
"홍콩","당뇨병","2006","여자",4.3
"홍콩","순환기계통의 질환","2006","합계",85.3
"홍콩","순환기계통의 질환","2006","남자",103.5
"홍콩","순환기계통의 질환","2006","여자",68.4
"홍콩","- 고혈압성질환","2006","합계",6.9
"홍콩","- 고혈압성질환","2006","남자",7.8
"홍콩","- 고혈압성질환","2006","여자",6.0
"홍콩","- 허혈성심질환","2006","합계",33.2
"홍콩","- 허혈성심질환","2006","남자",43.5
"홍콩","- 허혈성심질환","2006","여자",24.0
"홍콩","- 뇌혈관질환","2006","합계",28.9
"홍콩","- 뇌혈관질환","2006","남자",33.7
"홍콩","- 뇌혈관질환","2006","여자",24.4
"홍콩","호흡기계통의 질환","2006","합계",55.5
"홍콩","호흡기계통의 질환","2006","남자",83.0
"홍콩","호흡기계통의 질환","2006","여자",34.8
"홍콩","소화기계통의 질환","2006","합계",13.8
"홍콩","소화기계통의 질환","2006","남자",17.8
"홍콩","소화기계통의 질환","2006","여자",10.2
"홍콩","- 간질환","2006","합계",5.2
"홍콩","- 간질환","2006","남자",7.2
"홍콩","- 간질환","2006","여자",3.3
"홍콩","사망의 외부요인","2006","합계",22.2
"홍콩","사망의 외부요인","2006","남자",31.2
"홍콩","사망의 외부요인","2006","여자",14.4
"홍콩","- 운수사고","2006","합계",2.1
"홍콩","- 운수사고","2006","남자",3.1
"홍콩","- 운수사고","2006","여자",1.3
"홍콩","- 고의적 자해(자살)","2006","합계",12.1
"홍콩","- 고의적 자해(자살)","2006","남자",15.5
"홍콩","- 고의적 자해(자살)","2006","여자",9.2
"이스라엘","총사망자","2006","합계",424.5
"이스라엘","총사망자","2006","남자",501.7
"이스라엘","총사망자","2006","여자",359.6
"이스라엘","특정감염성 및 기생충성질환","2006","합계",14.0
"이스라엘","특정감염성 및 기생충성질환","2006","남자",15.9
"이스라엘","특정감염성 및 기생충성질환","2006","여자",12.3
"이스라엘","- 호흡기결핵","2006","합계",0.4
"이스라엘","- 호흡기결핵","2006","남자",0.5
"이스라엘","- 호흡기결핵","2006","여자",0.3
"이스라엘","악성신생물(암)","2006","합계",114.3
"이스라엘","악성신생물(암)","2006","남자",129.6
"이스라엘","악성신생물(암)","2006","여자",102.9
"이스라엘","- 위","2006","합계",5.6
"이스라엘","- 위","2006","남자",7.3
"이스라엘","- 위","2006","여자",4.1
"이스라엘","- 간 및 간내 쓸개관","2006","합계",3.2
"이스라엘","- 간 및 간내 쓸개관","2006","남자",4.3
"이스라엘","- 간 및 간내 쓸개관","2006","여자",2.3
"이스라엘","- 기관·기관지 및 폐","2006","합계",19.7
"이스라엘","- 기관·기관지 및 폐","2006","남자",30.5
"이스라엘","- 기관·기관지 및 폐","2006","여자",10.8
"이스라엘","- 유방","2006","여자",20.9
"이스라엘","당뇨병","2006","합계",25.7
"이스라엘","당뇨병","2006","남자",28.3
"이스라엘","당뇨병","2006","여자",23.4
"이스라엘","순환기계통의 질환","2006","합계",110.2
"이스라엘","순환기계통의 질환","2006","남자",129.6
"이스라엘","순환기계통의 질환","2006","여자",94.1
"이스라엘","- 고혈압성질환","2006","합계",6.9
"이스라엘","- 고혈압성질환","2006","남자",6.2
"이스라엘","- 고혈압성질환","2006","여자",7.2
"이스라엘","- 허혈성심질환","2006","합계",50.0
"이스라엘","- 허혈성심질환","2006","남자",65.5
"이스라엘","- 허혈성심질환","2006","여자",37.5
"이스라엘","- 뇌혈관질환","2006","합계",25.7
"이스라엘","- 뇌혈관질환","2006","남자",28.2
"이스라엘","- 뇌혈관질환","2006","여자",23.5
"이스라엘","호흡기계통의 질환","2006","합계",30.1
"이스라엘","호흡기계통의 질환","2006","남자",35.5
"이스라엘","호흡기계통의 질환","2006","여자",25.7
"이스라엘","소화기계통의 질환","2006","합계",14.6
"이스라엘","소화기계통의 질환","2006","남자",16.8
"이스라엘","소화기계통의 질환","2006","여자",12.7
"이스라엘","- 간질환","2006","합계",4.4
"이스라엘","- 간질환","2006","남자",6.3
"이스라엘","- 간질환","2006","여자",2.8
"이스라엘","사망의 외부요인","2006","합계",25.7
"이스라엘","사망의 외부요인","2006","남자",37.4
"이스라엘","사망의 외부요인","2006","여자",14.4
"이스라엘","- 운수사고","2006","합계",6.5
"이스라엘","- 운수사고","2006","남자",9.7
"이스라엘","- 운수사고","2006","여자",3.6
"이스라엘","- 고의적 자해(자살)","2006","합계",5.3
"이스라엘","- 고의적 자해(자살)","2006","남자",8.3
"이스라엘","- 고의적 자해(자살)","2006","여자",2.4
"일본","총사망자","2006","합계",347.0
"일본","총사망자","2006","남자",477.4
"일본","총사망자","2006","여자",246.8
"일본","특정감염성 및 기생충성질환","2006","합계",7.7
"일본","특정감염성 및 기생충성질환","2006","남자",10.0
"일본","특정감염성 및 기생충성질환","2006","여자",6.0
"일본","- 호흡기결핵","2006","합계",1.2
"일본","- 호흡기결핵","2006","남자",2.0
"일본","- 호흡기결핵","2006","여자",0.6
"일본","악성신생물(암)","2006","합계",111.7
"일본","악성신생물(암)","2006","남자",156.5
"일본","악성신생물(암)","2006","여자",78.6
"일본","- 위","2006","합계",16.8
"일본","- 위","2006","남자",25.8
"일본","- 위","2006","여자",9.9
"일본","- 간 및 간내 쓸개관","2006","합계",11.4
"일본","- 간 및 간내 쓸개관","2006","남자",17.9
"일본","- 간 및 간내 쓸개관","2006","여자",5.9
"일본","- 기관·기관지 및 폐","2006","합계",20.5
"일본","- 기관·기관지 및 폐","2006","남자",35.3
"일본","- 기관·기관지 및 폐","2006","여자",9.5
"일본","- 유방","2006","여자",9.7
"일본","당뇨병","2006","합계",4.4
"일본","당뇨병","2006","남자",5.9
"일본","당뇨병","2006","여자",3.1
"일본","순환기계통의 질환","2006","합계",94.0
"일본","순환기계통의 질환","2006","남자",123.4
"일본","순환기계통의 질환","2006","여자",70.2
"일본","- 고혈압성질환","2006","합계",1.5
"일본","- 고혈압성질환","2006","남자",1.6
"일본","- 고혈압성질환","2006","여자",1.3
"일본","- 허혈성심질환","2006","합계",23.0
"일본","- 허혈성심질환","2006","남자",33.2
"일본","- 허혈성심질환","2006","여자",14.8
"일본","- 뇌혈관질환","2006","합계",36.8
"일본","- 뇌혈관질환","2006","남자",47.9
"일본","- 뇌혈관질환","2006","여자",28.2
"일본","호흡기계통의 질환","2006","합계",42.0
"일본","호흡기계통의 질환","2006","남자",66.4
"일본","호흡기계통의 질환","2006","여자",27.3
"일본","소화기계통의 질환","2006","합계",14.1
"일본","소화기계통의 질환","2006","남자",19.9
"일본","소화기계통의 질환","2006","여자",8.9
"일본","- 간질환","2006","합계",6.6
"일본","- 간질환","2006","남자",10.2
"일본","- 간질환","2006","여자",3.2
"일본","사망의 외부요인","2006","합계",36.8
"일본","사망의 외부요인","2006","남자",53.8
"일본","사망의 외부요인","2006","여자",21.0
"일본","- 운수사고","2006","합계",5.2
"일본","- 운수사고","2006","남자",7.9
"일본","- 운수사고","2006","여자",2.5
"일본","- 고의적 자해(자살)","2006","합계",18.4
"일본","- 고의적 자해(자살)","2006","남자",27.1
"일본","- 고의적 자해(자살)","2006","여자",10.0
"카자흐스탄","총사망자","2006","합계",1141.6
"카자흐스탄","총사망자","2006","남자",1569.2
"카자흐스탄","총사망자","2006","여자",821.0
"카자흐스탄","특정감염성 및 기생충성질환","2006","합계",25.2
"카자흐스탄","특정감염성 및 기생충성질환","2006","남자",40.0
"카자흐스탄","특정감염성 및 기생충성질환","2006","여자",12.5
"카자흐스탄","- 호흡기결핵","2006","합계",20.0
"카자흐스탄","- 호흡기결핵","2006","남자",33.7
"카자흐스탄","- 호흡기결핵","2006","여자",8.2
