"국가별","항목","시점","성별",데이터
"한국","- 간질환","2014","여자",3.8
"한국","사망의 외부요인","2014","합계",43.8
"한국","사망의 외부요인","2014","남자",64.6
"한국","사망의 외부요인","2014","여자",25.3
"한국","- 운수사고","2014","합계",8.7
"한국","- 운수사고","2014","남자",13.6
"한국","- 운수사고","2014","여자",4.3
"한국","- 고의적 자해(자살)","2014","합계",21.3
"한국","- 고의적 자해(자살)","2014","남자",30.9
"한국","- 고의적 자해(자살)","2014","여자",12.6
"아르메니아","총사망자","2014","합계",681.1
"아르메니아","총사망자","2014","남자",864.4
"아르메니아","총사망자","2014","여자",539.4
"아르메니아","특정감염성 및 기생충성질환","2014","합계",8.4
"아르메니아","특정감염성 및 기생충성질환","2014","남자",12.9
"아르메니아","특정감염성 및 기생충성질환","2014","여자",4.8
"아르메니아","- 호흡기결핵","2014","합계",2.2
"아르메니아","- 호흡기결핵","2014","남자",4.2
"아르메니아","- 호흡기결핵","2014","여자",0.6
"아르메니아","악성신생물(암)","2014","합계",142.2
"아르메니아","악성신생물(암)","2014","남자",191.3
"아르메니아","악성신생물(암)","2014","여자",108.4
"아르메니아","- 위","2014","합계",11.7
"아르메니아","- 위","2014","남자",17.6
"아르메니아","- 위","2014","여자",7.6
"아르메니아","- 간 및 간내 쓸개관","2014","합계",9.3
"아르메니아","- 간 및 간내 쓸개관","2014","남자",11.7
"아르메니아","- 간 및 간내 쓸개관","2014","여자",7.5
"아르메니아","- 기관·기관지 및 폐","2014","합계",28.8
"아르메니아","- 기관·기관지 및 폐","2014","남자",57.4
"아르메니아","- 기관·기관지 및 폐","2014","여자",8.0
"아르메니아","- 유방","2014","여자",20.8
"아르메니아","당뇨병","2014","합계",28.8
"아르메니아","당뇨병","2014","남자",27.8
"아르메니아","당뇨병","2014","여자",29.2
"아르메니아","순환기계통의 질환","2014","합계",312.7
"아르메니아","순환기계통의 질환","2014","남자",384.2
"아르메니아","순환기계통의 질환","2014","여자",256.0
"아르메니아","- 고혈압성질환","2014","합계",14.4
"아르메니아","- 고혈압성질환","2014","남자",15.4
"아르메니아","- 고혈압성질환","2014","여자",13.7
"아르메니아","- 허혈성심질환","2014","합계",202.6
"아르메니아","- 허혈성심질환","2014","남자",266.1
"아르메니아","- 허혈성심질환","2014","여자",153.6
"아르메니아","- 뇌혈관질환","2014","합계",61.5
"아르메니아","- 뇌혈관질환","2014","남자",64.4
"아르메니아","- 뇌혈관질환","2014","여자",58.2
"아르메니아","호흡기계통의 질환","2014","합계",44.7
"아르메니아","호흡기계통의 질환","2014","남자",60.1
"아르메니아","호흡기계통의 질환","2014","여자",34.0
"아르메니아","소화기계통의 질환","2014","합계",40.0
"아르메니아","소화기계통의 질환","2014","남자",51.8
"아르메니아","소화기계통의 질환","2014","여자",30.1
"아르메니아","- 간질환","2014","합계",23.5
"아르메니아","- 간질환","2014","남자",31.9
"아르메니아","- 간질환","2014","여자",16.4
"아르메니아","사망의 외부요인","2014","합계",35.1
"아르메니아","사망의 외부요인","2014","남자",55.8
"아르메니아","사망의 외부요인","2014","여자",16.8
"아르메니아","- 운수사고","2014","합계",6.0
"아르메니아","- 운수사고","2014","남자",10.1
"아르메니아","- 운수사고","2014","여자",2.5
"아르메니아","- 고의적 자해(자살)","2014","합계",1.5
"아르메니아","- 고의적 자해(자살)","2014","남자",2.5
"아르메니아","- 고의적 자해(자살)","2014","여자",0.8
"바레인","총사망자","2014","합계",392.5
"바레인","총사망자","2014","남자",394.0
"바레인","총사망자","2014","여자",384.4
"바레인","특정감염성 및 기생충성질환","2014","합계",7.1
"바레인","특정감염성 및 기생충성질환","2014","남자",7.5
"바레인","특정감염성 및 기생충성질환","2014","여자",6.8
"바레인","- 호흡기결핵","2014","합계",0.7
"바레인","- 호흡기결핵","2014","남자",1.3
"바레인","- 호흡기결핵","2014","여자",0.0
"바레인","악성신생물(암)","2014","합계",40.0
"바레인","악성신생물(암)","2014","남자",38.6
"바레인","악성신생물(암)","2014","여자",43.9
"바레인","- 위","2014","합계",1.7
"바레인","- 위","2014","남자",2.6
"바레인","- 위","2014","여자",0.7
"바레인","- 간 및 간내 쓸개관","2014","합계",0.9
"바레인","- 간 및 간내 쓸개관","2014","남자",0.8
"바레인","- 간 및 간내 쓸개관","2014","여자",1.0
"바레인","- 기관·기관지 및 폐","2014","합계",4.6
"바레인","- 기관·기관지 및 폐","2014","남자",7.7
"바레인","- 기관·기관지 및 폐","2014","여자",1.2
"바레인","- 유방","2014","여자",14.1
"바레인","당뇨병","2014","합계",87.9
"바레인","당뇨병","2014","남자",86.7
"바레인","당뇨병","2014","여자",88.6
"바레인","순환기계통의 질환","2014","합계",120.9
"바레인","순환기계통의 질환","2014","남자",129.8
"바레인","순환기계통의 질환","2014","여자",105.1
"바레인","- 고혈압성질환","2014","합계",33.8
"바레인","- 고혈압성질환","2014","남자",33.2
"바레인","- 고혈압성질환","2014","여자",34.1
"바레인","- 허혈성심질환","2014","합계",13.4
"바레인","- 허혈성심질환","2014","남자",16.0
"바레인","- 허혈성심질환","2014","여자",9.8
"바레인","- 뇌혈관질환","2014","합계",14.2
"바레인","- 뇌혈관질환","2014","남자",14.7
"바레인","- 뇌혈관질환","2014","여자",13.4
"바레인","호흡기계통의 질환","2014","합계",15.2
"바레인","호흡기계통의 질환","2014","남자",16.4
"바레인","호흡기계통의 질환","2014","여자",14.0
"바레인","소화기계통의 질환","2014","합계",7.0
"바레인","소화기계통의 질환","2014","남자",7.7
"바레인","소화기계통의 질환","2014","여자",6.1
"바레인","- 간질환","2014","합계",2.7
"바레인","- 간질환","2014","남자",3.3
"바레인","- 간질환","2014","여자",1.8
"바레인","사망의 외부요인","2014","합계",16.1
"바레인","사망의 외부요인","2014","남자",21.0
"바레인","사망의 외부요인","2014","여자",8.2
"바레인","- 운수사고","2014","합계",5.9
"바레인","- 운수사고","2014","남자",7.7
"바레인","- 운수사고","2014","여자",3.1
"바레인","- 고의적 자해(자살)","2014","합계",0.5
"바레인","- 고의적 자해(자살)","2014","남자",0.8
"바레인","- 고의적 자해(자살)","2014","여자",0.1
"브루나이","총사망자","2014","합계",602.6
"브루나이","총사망자","2014","남자",675.2
"브루나이","총사망자","2014","여자",532.9
"브루나이","특정감염성 및 기생충성질환","2014","합계",33.6
"브루나이","특정감염성 및 기생충성질환","2014","남자",44.7
"브루나이","특정감염성 및 기생충성질환","2014","여자",23.5
"브루나이","- 호흡기결핵","2014","합계",6.8
"브루나이","- 호흡기결핵","2014","남자",8.2
"브루나이","- 호흡기결핵","2014","여자",5.6
"브루나이","악성신생물(암)","2014","합계",118.1
"브루나이","악성신생물(암)","2014","남자",119.2
"브루나이","악성신생물(암)","2014","여자",118.0
"브루나이","- 위","2014","합계",8.8
"브루나이","- 위","2014","남자",8.7
"브루나이","- 위","2014","여자",8.9
"브루나이","- 간 및 간내 쓸개관","2014","합계",8.2
"브루나이","- 간 및 간내 쓸개관","2014","남자",12.9
"브루나이","- 간 및 간내 쓸개관","2014","여자",3.9
"브루나이","- 기관·기관지 및 폐","2014","합계",27.1
"브루나이","- 기관·기관지 및 폐","2014","남자",32.4
"브루나이","- 기관·기관지 및 폐","2014","여자",22.0
"브루나이","- 유방","2014","여자",16.3
"브루나이","당뇨병","2014","합계",60.0
"브루나이","당뇨병","2014","남자",73.5
"브루나이","당뇨병","2014","여자",48.6
"브루나이","순환기계통의 질환","2014","합계",173.2
"브루나이","순환기계통의 질환","2014","남자",214.6
"브루나이","순환기계통의 질환","2014","여자",133.3
"브루나이","- 고혈압성질환","2014","합계",30.9
"브루나이","- 고혈압성질환","2014","남자",30.4
"브루나이","- 고혈압성질환","2014","여자",31.5
"브루나이","- 허혈성심질환","2014","합계",71.5
"브루나이","- 허혈성심질환","2014","남자",102.8
"브루나이","- 허혈성심질환","2014","여자",41.2
"브루나이","- 뇌혈관질환","2014","합계",45.5
"브루나이","- 뇌혈관질환","2014","남자",45.0
"브루나이","- 뇌혈관질환","2014","여자",45.8
"브루나이","호흡기계통의 질환","2014","합계",71.1
"브루나이","호흡기계통의 질환","2014","남자",76.1
"브루나이","호흡기계통의 질환","2014","여자",66.3
"브루나이","소화기계통의 질환","2014","합계",16.2
"브루나이","소화기계통의 질환","2014","남자",20.4
"브루나이","소화기계통의 질환","2014","여자",11.9
"브루나이","- 간질환","2014","합계",4.7
"브루나이","- 간질환","2014","남자",6.1
"브루나이","- 간질환","2014","여자",3.4
"브루나이","사망의 외부요인","2014","합계",23.7
"브루나이","사망의 외부요인","2014","남자",33.8
"브루나이","사망의 외부요인","2014","여자",13.6
"브루나이","- 운수사고","2014","합계",6.9
"브루나이","- 운수사고","2014","남자",10.9
"브루나이","- 운수사고","2014","여자",2.9
"브루나이","- 고의적 자해(자살)","2014","합계",1.0
"브루나이","- 고의적 자해(자살)","2014","남자",1.2
"브루나이","- 고의적 자해(자살)","2014","여자",0.8
"키프로스","총사망자","2014","합계",365.3
"키프로스","총사망자","2014","남자",444.3
"키프로스","총사망자","2014","여자",295.4
"키프로스","특정감염성 및 기생충성질환","2014","합계",7.5
"키프로스","특정감염성 및 기생충성질환","2014","남자",8.1
"키프로스","특정감염성 및 기생충성질환","2014","여자",7.0
"키프로스","- 호흡기결핵","2014","합계",0.2
"키프로스","- 호흡기결핵","2014","남자",0.3
"키프로스","- 호흡기결핵","2014","여자",0.2
"키프로스","악성신생물(암)","2014","합계",90.7
"키프로스","악성신생물(암)","2014","남자",120.0
"키프로스","악성신생물(암)","2014","여자",65.9
"키프로스","- 위","2014","합계",4.1
"키프로스","- 위","2014","남자",4.5
"키프로스","- 위","2014","여자",3.8
"키프로스","- 간 및 간내 쓸개관","2014","합계",3.6
"키프로스","- 간 및 간내 쓸개관","2014","남자",4.9
"키프로스","- 간 및 간내 쓸개관","2014","여자",2.3
"키프로스","- 기관·기관지 및 폐","2014","합계",17.7
"키프로스","- 기관·기관지 및 폐","2014","남자",30.5
"키프로스","- 기관·기관지 및 폐","2014","여자",6.5
"키프로스","- 유방","2014","여자",13.4
"키프로스","당뇨병","2014","합계",24.3
"키프로스","당뇨병","2014","남자",27.8
"키프로스","당뇨병","2014","여자",21.2
"키프로스","순환기계통의 질환","2014","합계",122.0
"키프로스","순환기계통의 질환","2014","남자",148.8
"키프로스","순환기계통의 질환","2014","여자",97.7
"키프로스","- 고혈압성질환","2014","합계",11.6
"키프로스","- 고혈압성질환","2014","남자",11.6
"키프로스","- 고혈압성질환","2014","여자",11.6
"키프로스","- 허혈성심질환","2014","합계",45.6
"키프로스","- 허혈성심질환","2014","남자",69.7
"키프로스","- 허혈성심질환","2014","여자",25.0
"키프로스","- 뇌혈관질환","2014","합계",22.5
"키프로스","- 뇌혈관질환","2014","남자",21.6
"키프로스","- 뇌혈관질환","2014","여자",22.8
"키프로스","호흡기계통의 질환","2014","합계",26.6
"키프로스","호흡기계통의 질환","2014","남자",33.3
"키프로스","호흡기계통의 질환","2014","여자",21.1
"키프로스","소화기계통의 질환","2014","합계",13.8
"키프로스","소화기계통의 질환","2014","남자",16.5
"키프로스","소화기계통의 질환","2014","여자",11.6
"키프로스","- 간질환","2014","합계",4.6
"키프로스","- 간질환","2014","남자",6.0
"키프로스","- 간질환","2014","여자",3.4
"키프로스","사망의 외부요인","2014","합계",24.9
"키프로스","사망의 외부요인","2014","남자",33.1
"키프로스","사망의 외부요인","2014","여자",17.4
"키프로스","- 운수사고","2014","합계",5.6
"키프로스","- 운수사고","2014","남자",8.9
"키프로스","- 운수사고","2014","여자",2.4
"키프로스","- 고의적 자해(자살)","2014","합계",4.6
"키프로스","- 고의적 자해(자살)","2014","남자",6.8
"키프로스","- 고의적 자해(자살)","2014","여자",2.6
"조지아","총사망자","2014","합계",769.9
"조지아","총사망자","2014","남자",1029.5
"조지아","총사망자","2014","여자",569.0
"조지아","특정감염성 및 기생충성질환","2014","합계",11.7
"조지아","특정감염성 및 기생충성질환","2014","남자",19.8
"조지아","특정감염성 및 기생충성질환","2014","여자",4.7
"조지아","- 호흡기결핵","2014","합계",2.4
"조지아","- 호흡기결핵","2014","남자",4.2
"조지아","- 호흡기결핵","2014","여자",0.9
"조지아","악성신생물(암)","2014","합계",95.3
"조지아","악성신생물(암)","2014","남자",127.8
"조지아","악성신생물(암)","2014","여자",72.7
"조지아","- 위","2014","합계",8.1
"조지아","- 위","2014","남자",12.2
"조지아","- 위","2014","여자",5.2
"조지아","- 간 및 간내 쓸개관","2014","합계",5.5
"조지아","- 간 및 간내 쓸개관","2014","남자",7.8
"조지아","- 간 및 간내 쓸개관","2014","여자",3.7
"조지아","- 기관·기관지 및 폐","2014","합계",16.3
"조지아","- 기관·기관지 및 폐","2014","남자",33.4
"조지아","- 기관·기관지 및 폐","2014","여자",4.0
"조지아","- 유방","2014","여자",16.5
"조지아","당뇨병","2014","합계",16.9
"조지아","당뇨병","2014","남자",19.2
"조지아","당뇨병","2014","여자",15.0
"조지아","순환기계통의 질환","2014","합계",292.8
"조지아","순환기계통의 질환","2014","남자",381.0
"조지아","순환기계통의 질환","2014","여자",227.8
"조지아","- 고혈압성질환","2014","합계",42.5
"조지아","- 고혈압성질환","2014","남자",50.4
"조지아","- 고혈압성질환","2014","여자",36.8
"조지아","- 허혈성심질환","2014","합계",85.5
"조지아","- 허혈성심질환","2014","남자",116.7
"조지아","- 허혈성심질환","2014","여자",62.1
"조지아","- 뇌혈관질환","2014","합계",80.3
"조지아","- 뇌혈관질환","2014","남자",100.2
"조지아","- 뇌혈관질환","2014","여자",66.4
"조지아","호흡기계통의 질환","2014","합계",21.3
"조지아","호흡기계통의 질환","2014","남자",31.7
"조지아","호흡기계통의 질환","2014","여자",13.9
"조지아","소화기계통의 질환","2014","합계",23.2
"조지아","소화기계통의 질환","2014","남자",37.6
"조지아","소화기계통의 질환","2014","여자",11.8
"조지아","- 간질환","2014","합계",11.6
"조지아","- 간질환","2014","남자",21.2
"조지아","- 간질환","2014","여자",3.7
"조지아","사망의 외부요인","2014","합계",42.4
"조지아","사망의 외부요인","2014","남자",69.0
"조지아","사망의 외부요인","2014","여자",18.6
"조지아","- 운수사고","2014","합계",15.3
"조지아","- 운수사고","2014","남자",24.7
"조지아","- 운수사고","2014","여자",6.4
"조지아","- 고의적 자해(자살)","2014","합계",4.1
"조지아","- 고의적 자해(자살)","2014","남자",7.4
"조지아","- 고의적 자해(자살)","2014","여자",1.5
"홍콩","총사망자","2014","합계",306.1
"홍콩","총사망자","2014","남자",403.2
"홍콩","총사망자","2014","여자",223.8
"홍콩","특정감염성 및 기생충성질환","2014","합계",8.8
"홍콩","특정감염성 및 기생충성질환","2014","남자",10.8
"홍콩","특정감염성 및 기생충성질환","2014","여자",7.1
"홍콩","- 호흡기결핵","2014","합계",1.3
"홍콩","- 호흡기결핵","2014","남자",2.1
"홍콩","- 호흡기결핵","2014","여자",0.7
"홍콩","악성신생물(암)","2014","합계",103.3
"홍콩","악성신생물(암)","2014","남자",134.1
"홍콩","악성신생물(암)","2014","여자",76.2
"홍콩","- 위","2014","합계",4.7
"홍콩","- 위","2014","남자",6.3
"홍콩","- 위","2014","여자",3.3
"홍콩","- 간 및 간내 쓸개관","2014","합계",12.2
"홍콩","- 간 및 간내 쓸개관","2014","남자",19.4
"홍콩","- 간 및 간내 쓸개관","2014","여자",5.7
"홍콩","- 기관·기관지 및 폐","2014","합계",28.5
"홍콩","- 기관·기관지 및 폐","2014","남자",40.6
"홍콩","- 기관·기관지 및 폐","2014","여자",17.7
"홍콩","- 유방","2014","여자",9.2
"홍콩","당뇨병","2014","합계",2.5
"홍콩","당뇨병","2014","남자",2.9
"홍콩","당뇨병","2014","여자",2.2
"홍콩","순환기계통의 질환","2014","합계",66.6
"홍콩","순환기계통의 질환","2014","남자",87.6
"홍콩","순환기계통의 질환","2014","여자",48.3
"홍콩","- 고혈압성질환","2014","합계",4.6
"홍콩","- 고혈압성질환","2014","남자",5.3
"홍콩","- 고혈압성질환","2014","여자",4.1
"홍콩","- 허혈성심질환","2014","합계",27.6
"홍콩","- 허혈성심질환","2014","남자",39.3
"홍콩","- 허혈성심질환","2014","여자",17.4
"홍콩","- 뇌혈관질환","2014","합계",21.2
"홍콩","- 뇌혈관질환","2014","남자",26.6
"홍콩","- 뇌혈관질환","2014","여자",16.4
"홍콩","호흡기계통의 질환","2014","합계",56.5
"홍콩","호흡기계통의 질환","2014","남자",82.3
"홍콩","호흡기계통의 질환","2014","여자",36.1
"홍콩","소화기계통의 질환","2014","합계",10.3
"홍콩","소화기계통의 질환","2014","남자",13.2
"홍콩","소화기계통의 질환","2014","여자",7.7
"홍콩","- 간질환","2014","합계",3.8
"홍콩","- 간질환","2014","남자",5.5
"홍콩","- 간질환","2014","여자",2.3
"홍콩","사망의 외부요인","2014","합계",17.2
"홍콩","사망의 외부요인","2014","남자",25.1
"홍콩","사망의 외부요인","2014","여자",10.8
"홍콩","- 운수사고","2014","합계",1.2
"홍콩","- 운수사고","2014","남자",1.9
"홍콩","- 운수사고","2014","여자",0.6
"홍콩","- 고의적 자해(자살)","2014","합계",9.5
"홍콩","- 고의적 자해(자살)","2014","남자",12.9
"홍콩","- 고의적 자해(자살)","2014","여자",6.7
"이란","총사망자","2014","합계",489.8
"이란","총사망자","2014","남자",537.4
"이란","총사망자","2014","여자",441.1
"이란","특정감염성 및 기생충성질환","2014","합계",8.1
"이란","특정감염성 및 기생충성질환","2014","남자",9.0
"이란","특정감염성 및 기생충성질환","2014","여자",7.2
"이란","- 호흡기결핵","2014","합계",0.8
"이란","- 호흡기결핵","2014","남자",0.9
"이란","- 호흡기결핵","2014","여자",0.7
"이란","악성신생물(암)","2014","합계",64.3
"이란","악성신생물(암)","2014","남자",75.4
"이란","악성신생물(암)","2014","여자",52.4
"이란","- 위","2014","합계",11.9
"이란","- 위","2014","남자",15.2
"이란","- 위","2014","여자",8.4
"이란","- 간 및 간내 쓸개관","2014","합계",4.8
"이란","- 간 및 간내 쓸개관","2014","남자",5.5
"이란","- 간 및 간내 쓸개관","2014","여자",4.2
"이란","- 기관·기관지 및 폐","2014","합계",8.2
"이란","- 기관·기관지 및 폐","2014","남자",11.0
"이란","- 기관·기관지 및 폐","2014","여자",5.2
"이란","- 유방","2014","여자",5.9
"이란","당뇨병","2014","합계",19.1
"이란","당뇨병","2014","남자",16.0
"이란","당뇨병","2014","여자",22.5
"이란","순환기계통의 질환","2014","합계",226.3
"이란","순환기계통의 질환","2014","남자",233.7
"이란","순환기계통의 질환","2014","여자",219.6
"이란","- 고혈압성질환","2014","합계",39.1
"이란","- 고혈압성질환","2014","남자",37.0
"이란","- 고혈압성질환","2014","여자",41.7
"이란","- 허혈성심질환","2014","합계",91.2
"이란","- 허혈성심질환","2014","남자",98.9
"이란","- 허혈성심질환","2014","여자",83.5
"이란","- 뇌혈관질환","2014","합계",46.1
"이란","- 뇌혈관질환","2014","남자",45.4
"이란","- 뇌혈관질환","2014","여자",47.2
"이란","호흡기계통의 질환","2014","합계",30.2
"이란","호흡기계통의 질환","2014","남자",33.8
"이란","호흡기계통의 질환","2014","여자",26.5
"이란","소화기계통의 질환","2014","합계",12.2
"이란","소화기계통의 질환","2014","남자",13.4
"이란","소화기계통의 질환","2014","여자",11.0
"이란","- 간질환","2014","합계",3.8
"이란","- 간질환","2014","남자",4.5
"이란","- 간질환","2014","여자",3.1
"이란","사망의 외부요인","2014","합계",42.8
"이란","사망의 외부요인","2014","남자",63.5
"이란","사망의 외부요인","2014","여자",21.7
"이란","- 운수사고","2014","합계",20.6
"이란","- 운수사고","2014","남자",30.9
"이란","- 운수사고","2014","여자",9.9
"이란","- 고의적 자해(자살)","2014","합계",3.0
"이란","- 고의적 자해(자살)","2014","남자",4.1
"이란","- 고의적 자해(자살)","2014","여자",1.9
"이스라엘","총사망자","2014","합계",353.1
"이스라엘","총사망자","2014","남자",423.2
"이스라엘","총사망자","2014","여자",293.8
"이스라엘","특정감염성 및 기생충성질환","2014","합계",18.5
"이스라엘","특정감염성 및 기생충성질환","2014","남자",21.9
"이스라엘","특정감염성 및 기생충성질환","2014","여자",15.7
"이스라엘","- 호흡기결핵","2014","합계",0.1
"이스라엘","- 호흡기결핵","2014","남자",0.1
"이스라엘","- 호흡기결핵","2014","여자",0.1
"이스라엘","악성신생물(암)","2014","합계",101.9
"이스라엘","악성신생물(암)","2014","남자",116.0
"이스라엘","악성신생물(암)","2014","여자",91.1
"이스라엘","- 위","2014","합계",4.4
"이스라엘","- 위","2014","남자",6.0
"이스라엘","- 위","2014","여자",3.2
"이스라엘","- 간 및 간내 쓸개관","2014","합계",3.3
"이스라엘","- 간 및 간내 쓸개관","2014","남자",4.4
"이스라엘","- 간 및 간내 쓸개관","2014","여자",2.4
"이스라엘","- 기관·기관지 및 폐","2014","합계",19.0
"이스라엘","- 기관·기관지 및 폐","2014","남자",28.1
"이스라엘","- 기관·기관지 및 폐","2014","여자",11.5
"이스라엘","- 유방","2014","여자",18.1
"이스라엘","당뇨병","2014","합계",19.6
"이스라엘","당뇨병","2014","남자",22.1
"이스라엘","당뇨병","2014","여자",17.3
"이스라엘","순환기계통의 질환","2014","합계",76.3
"이스라엘","순환기계통의 질환","2014","남자",91.9
"이스라엘","순환기계통의 질환","2014","여자",63.2
"이스라엘","- 고혈압성질환","2014","합계",6.5
"이스라엘","- 고혈압성질환","2014","남자",6.4
"이스라엘","- 고혈압성질환","2014","여자",6.4
"이스라엘","- 허혈성심질환","2014","합계",29.4
"이스라엘","- 허혈성심질환","2014","남자",40.4
"이스라엘","- 허혈성심질환","2014","여자",20.6
"이스라엘","- 뇌혈관질환","2014","합계",17.9
"이스라엘","- 뇌혈관질환","2014","남자",20.0
"이스라엘","- 뇌혈관질환","2014","여자",16.1
"이스라엘","호흡기계통의 질환","2014","합계",26.1
"이스라엘","호흡기계통의 질환","2014","남자",33.4
"이스라엘","호흡기계통의 질환","2014","여자",20.4
"이스라엘","소화기계통의 질환","2014","합계",11.4
"이스라엘","소화기계통의 질환","2014","남자",14.0
"이스라엘","소화기계통의 질환","2014","여자",9.3
"이스라엘","- 간질환","2014","합계",3.7
"이스라엘","- 간질환","2014","남자",4.9
"이스라엘","- 간질환","2014","여자",2.6
"이스라엘","사망의 외부요인","2014","합계",18.5
"이스라엘","사망의 외부요인","2014","남자",28.1
"이스라엘","사망의 외부요인","2014","여자",9.3
"이스라엘","- 운수사고","2014","합계",3.8
"이스라엘","- 운수사고","2014","남자",5.8
"이스라엘","- 운수사고","2014","여자",1.8
"이스라엘","- 고의적 자해(자살)","2014","합계",4.7
"이스라엘","- 고의적 자해(자살)","2014","남자",7.4
"이스라엘","- 고의적 자해(자살)","2014","여자",2.0
"일본","총사망자","2014","합계",307.8
"일본","총사망자","2014","남자",415.5
"일본","총사망자","2014","여자",221.9
"일본","특정감염성 및 기생충성질환","2014","합계",6.1
"일본","특정감염성 및 기생충성질환","2014","남자",7.6
"일본","특정감염성 및 기생충성질환","2014","여자",4.9
"일본","- 호흡기결핵","2014","합계",0.6
"일본","- 호흡기결핵","2014","남자",0.9
"일본","- 호흡기결핵","2014","여자",0.4
"일본","악성신생물(암)","2014","합계",100.5
"일본","악성신생물(암)","2014","남자",136.8
