"국가별","항목","시점","성별",데이터
"북아메리카","- 기관·기관지 및 폐","2017","남자",
"북아메리카","- 기관·기관지 및 폐","2017","여자",
"북아메리카","- 유방","2017","합계",
"북아메리카","- 유방","2017","남자",
"북아메리카","- 유방","2017","여자",
"북아메리카","당뇨병","2017","합계",
"북아메리카","당뇨병","2017","남자",
"북아메리카","당뇨병","2017","여자",
"북아메리카","순환기계통의 질환","2017","합계",
"북아메리카","순환기계통의 질환","2017","남자",
"북아메리카","순환기계통의 질환","2017","여자",
"북아메리카","- 고혈압성질환","2017","합계",
"북아메리카","- 고혈압성질환","2017","남자",
"북아메리카","- 고혈압성질환","2017","여자",
"북아메리카","- 허혈성심질환","2017","합계",
"북아메리카","- 허혈성심질환","2017","남자",
"북아메리카","- 허혈성심질환","2017","여자",
"북아메리카","- 뇌혈관질환","2017","합계",
"북아메리카","- 뇌혈관질환","2017","남자",
"북아메리카","- 뇌혈관질환","2017","여자",
"북아메리카","호흡기계통의 질환","2017","합계",
"북아메리카","호흡기계통의 질환","2017","남자",
"북아메리카","호흡기계통의 질환","2017","여자",
"북아메리카","소화기계통의 질환","2017","합계",
"북아메리카","소화기계통의 질환","2017","남자",
"북아메리카","소화기계통의 질환","2017","여자",
"북아메리카","- 간질환","2017","합계",
"북아메리카","- 간질환","2017","남자",
"북아메리카","- 간질환","2017","여자",
"북아메리카","사망의 외부요인","2017","합계",
"북아메리카","사망의 외부요인","2017","남자",
"북아메리카","사망의 외부요인","2017","여자",
"북아메리카","- 운수사고","2017","합계",
"북아메리카","- 운수사고","2017","남자",
"북아메리카","- 운수사고","2017","여자",
"북아메리카","- 고의적 자해(자살)","2017","합계",
"북아메리카","- 고의적 자해(자살)","2017","남자",
"북아메리카","- 고의적 자해(자살)","2017","여자",
"남아메리카","총사망자","2017","합계",
"남아메리카","총사망자","2017","남자",
"남아메리카","총사망자","2017","여자",
"남아메리카","특정감염성 및 기생충성질환","2017","합계",
"남아메리카","특정감염성 및 기생충성질환","2017","남자",
"남아메리카","특정감염성 및 기생충성질환","2017","여자",
"남아메리카","- 호흡기결핵","2017","합계",
"남아메리카","- 호흡기결핵","2017","남자",
"남아메리카","- 호흡기결핵","2017","여자",
"남아메리카","악성신생물(암)","2017","합계",
"남아메리카","악성신생물(암)","2017","남자",
"남아메리카","악성신생물(암)","2017","여자",
"남아메리카","- 위","2017","합계",
"남아메리카","- 위","2017","남자",
"남아메리카","- 위","2017","여자",
"남아메리카","- 간 및 간내 쓸개관","2017","합계",
"남아메리카","- 간 및 간내 쓸개관","2017","남자",
"남아메리카","- 간 및 간내 쓸개관","2017","여자",
"남아메리카","- 기관·기관지 및 폐","2017","합계",
"남아메리카","- 기관·기관지 및 폐","2017","남자",
"남아메리카","- 기관·기관지 및 폐","2017","여자",
"남아메리카","- 유방","2017","합계",
"남아메리카","- 유방","2017","남자",
"남아메리카","- 유방","2017","여자",
"남아메리카","당뇨병","2017","합계",
"남아메리카","당뇨병","2017","남자",
"남아메리카","당뇨병","2017","여자",
"남아메리카","순환기계통의 질환","2017","합계",
"남아메리카","순환기계통의 질환","2017","남자",
"남아메리카","순환기계통의 질환","2017","여자",
"남아메리카","- 고혈압성질환","2017","합계",
"남아메리카","- 고혈압성질환","2017","남자",
"남아메리카","- 고혈압성질환","2017","여자",
"남아메리카","- 허혈성심질환","2017","합계",
"남아메리카","- 허혈성심질환","2017","남자",
"남아메리카","- 허혈성심질환","2017","여자",
"남아메리카","- 뇌혈관질환","2017","합계",
"남아메리카","- 뇌혈관질환","2017","남자",
"남아메리카","- 뇌혈관질환","2017","여자",
"남아메리카","호흡기계통의 질환","2017","합계",
"남아메리카","호흡기계통의 질환","2017","남자",
"남아메리카","호흡기계통의 질환","2017","여자",
"남아메리카","소화기계통의 질환","2017","합계",
"남아메리카","소화기계통의 질환","2017","남자",
"남아메리카","소화기계통의 질환","2017","여자",
"남아메리카","- 간질환","2017","합계",
"남아메리카","- 간질환","2017","남자",
"남아메리카","- 간질환","2017","여자",
"남아메리카","사망의 외부요인","2017","합계",
"남아메리카","사망의 외부요인","2017","남자",
"남아메리카","사망의 외부요인","2017","여자",
"남아메리카","- 운수사고","2017","합계",
"남아메리카","- 운수사고","2017","남자",
"남아메리카","- 운수사고","2017","여자",
"남아메리카","- 고의적 자해(자살)","2017","합계",
"남아메리카","- 고의적 자해(자살)","2017","남자",
"남아메리카","- 고의적 자해(자살)","2017","여자",
"유럽","총사망자","2017","합계",
"유럽","총사망자","2017","남자",
"유럽","총사망자","2017","여자",
"유럽","특정감염성 및 기생충성질환","2017","합계",
"유럽","특정감염성 및 기생충성질환","2017","남자",
"유럽","특정감염성 및 기생충성질환","2017","여자",
"유럽","- 호흡기결핵","2017","합계",
"유럽","- 호흡기결핵","2017","남자",
"유럽","- 호흡기결핵","2017","여자",
"유럽","악성신생물(암)","2017","합계",
"유럽","악성신생물(암)","2017","남자",
"유럽","악성신생물(암)","2017","여자",
"유럽","- 위","2017","합계",
"유럽","- 위","2017","남자",
"유럽","- 위","2017","여자",
"유럽","- 간 및 간내 쓸개관","2017","합계",
"유럽","- 간 및 간내 쓸개관","2017","남자",
"유럽","- 간 및 간내 쓸개관","2017","여자",
"유럽","- 기관·기관지 및 폐","2017","합계",
"유럽","- 기관·기관지 및 폐","2017","남자",
"유럽","- 기관·기관지 및 폐","2017","여자",
"유럽","- 유방","2017","합계",
"유럽","- 유방","2017","남자",
"유럽","- 유방","2017","여자",
"유럽","당뇨병","2017","합계",
"유럽","당뇨병","2017","남자",
"유럽","당뇨병","2017","여자",
"유럽","순환기계통의 질환","2017","합계",
"유럽","순환기계통의 질환","2017","남자",
"유럽","순환기계통의 질환","2017","여자",
"유럽","- 고혈압성질환","2017","합계",
"유럽","- 고혈압성질환","2017","남자",
"유럽","- 고혈압성질환","2017","여자",
"유럽","- 허혈성심질환","2017","합계",
"유럽","- 허혈성심질환","2017","남자",
"유럽","- 허혈성심질환","2017","여자",
"유럽","- 뇌혈관질환","2017","합계",
"유럽","- 뇌혈관질환","2017","남자",
"유럽","- 뇌혈관질환","2017","여자",
"유럽","호흡기계통의 질환","2017","합계",
"유럽","호흡기계통의 질환","2017","남자",
"유럽","호흡기계통의 질환","2017","여자",
"유럽","소화기계통의 질환","2017","합계",
"유럽","소화기계통의 질환","2017","남자",
"유럽","소화기계통의 질환","2017","여자",
"유럽","- 간질환","2017","합계",
"유럽","- 간질환","2017","남자",
"유럽","- 간질환","2017","여자",
"유럽","사망의 외부요인","2017","합계",
"유럽","사망의 외부요인","2017","남자",
"유럽","사망의 외부요인","2017","여자",
"유럽","- 운수사고","2017","합계",
"유럽","- 운수사고","2017","남자",
"유럽","- 운수사고","2017","여자",
"유럽","- 고의적 자해(자살)","2017","합계",
"유럽","- 고의적 자해(자살)","2017","남자",
"유럽","- 고의적 자해(자살)","2017","여자",
"아프리카","총사망자","2017","합계",
"아프리카","총사망자","2017","남자",
"아프리카","총사망자","2017","여자",
"아프리카","특정감염성 및 기생충성질환","2017","합계",
"아프리카","특정감염성 및 기생충성질환","2017","남자",
"아프리카","특정감염성 및 기생충성질환","2017","여자",
"아프리카","- 호흡기결핵","2017","합계",
"아프리카","- 호흡기결핵","2017","남자",
"아프리카","- 호흡기결핵","2017","여자",
"아프리카","악성신생물(암)","2017","합계",
"아프리카","악성신생물(암)","2017","남자",
"아프리카","악성신생물(암)","2017","여자",
"아프리카","- 위","2017","합계",
"아프리카","- 위","2017","남자",
"아프리카","- 위","2017","여자",
"아프리카","- 간 및 간내 쓸개관","2017","합계",
"아프리카","- 간 및 간내 쓸개관","2017","남자",
"아프리카","- 간 및 간내 쓸개관","2017","여자",
"아프리카","- 기관·기관지 및 폐","2017","합계",
"아프리카","- 기관·기관지 및 폐","2017","남자",
"아프리카","- 기관·기관지 및 폐","2017","여자",
"아프리카","- 유방","2017","합계",
"아프리카","- 유방","2017","남자",
"아프리카","- 유방","2017","여자",
"아프리카","당뇨병","2017","합계",
"아프리카","당뇨병","2017","남자",
"아프리카","당뇨병","2017","여자",
"아프리카","순환기계통의 질환","2017","합계",
"아프리카","순환기계통의 질환","2017","남자",
"아프리카","순환기계통의 질환","2017","여자",
"아프리카","- 고혈압성질환","2017","합계",
"아프리카","- 고혈압성질환","2017","남자",
"아프리카","- 고혈압성질환","2017","여자",
"아프리카","- 허혈성심질환","2017","합계",
"아프리카","- 허혈성심질환","2017","남자",
"아프리카","- 허혈성심질환","2017","여자",
"아프리카","- 뇌혈관질환","2017","합계",
"아프리카","- 뇌혈관질환","2017","남자",
"아프리카","- 뇌혈관질환","2017","여자",
"아프리카","호흡기계통의 질환","2017","합계",
"아프리카","호흡기계통의 질환","2017","남자",
"아프리카","호흡기계통의 질환","2017","여자",
"아프리카","소화기계통의 질환","2017","합계",
"아프리카","소화기계통의 질환","2017","남자",
"아프리카","소화기계통의 질환","2017","여자",
"아프리카","- 간질환","2017","합계",
"아프리카","- 간질환","2017","남자",
"아프리카","- 간질환","2017","여자",
"아프리카","사망의 외부요인","2017","합계",
"아프리카","사망의 외부요인","2017","남자",
"아프리카","사망의 외부요인","2017","여자",
"아프리카","- 운수사고","2017","합계",
"아프리카","- 운수사고","2017","남자",
"아프리카","- 운수사고","2017","여자",
"아프리카","- 고의적 자해(자살)","2017","합계",
"아프리카","- 고의적 자해(자살)","2017","남자",
"아프리카","- 고의적 자해(자살)","2017","여자",
"오세아니아","총사망자","2017","합계",
"오세아니아","총사망자","2017","남자",
"오세아니아","총사망자","2017","여자",
"오세아니아","특정감염성 및 기생충성질환","2017","합계",
"오세아니아","특정감염성 및 기생충성질환","2017","남자",
"오세아니아","특정감염성 및 기생충성질환","2017","여자",
"오세아니아","- 호흡기결핵","2017","합계",
"오세아니아","- 호흡기결핵","2017","남자",
"오세아니아","- 호흡기결핵","2017","여자",
"오세아니아","악성신생물(암)","2017","합계",
"오세아니아","악성신생물(암)","2017","남자",
"오세아니아","악성신생물(암)","2017","여자",
"오세아니아","- 위","2017","합계",
"오세아니아","- 위","2017","남자",
"오세아니아","- 위","2017","여자",
"오세아니아","- 간 및 간내 쓸개관","2017","합계",
"오세아니아","- 간 및 간내 쓸개관","2017","남자",
"오세아니아","- 간 및 간내 쓸개관","2017","여자",
"오세아니아","- 기관·기관지 및 폐","2017","합계",
"오세아니아","- 기관·기관지 및 폐","2017","남자",
"오세아니아","- 기관·기관지 및 폐","2017","여자",
"오세아니아","- 유방","2017","합계",
"오세아니아","- 유방","2017","남자",
"오세아니아","- 유방","2017","여자",
"오세아니아","당뇨병","2017","합계",
"오세아니아","당뇨병","2017","남자",
"오세아니아","당뇨병","2017","여자",
"오세아니아","순환기계통의 질환","2017","합계",
"오세아니아","순환기계통의 질환","2017","남자",
"오세아니아","순환기계통의 질환","2017","여자",
"오세아니아","- 고혈압성질환","2017","합계",
"오세아니아","- 고혈압성질환","2017","남자",
"오세아니아","- 고혈압성질환","2017","여자",
"오세아니아","- 허혈성심질환","2017","합계",
"오세아니아","- 허혈성심질환","2017","남자",
"오세아니아","- 허혈성심질환","2017","여자",
"오세아니아","- 뇌혈관질환","2017","합계",
"오세아니아","- 뇌혈관질환","2017","남자",
"오세아니아","- 뇌혈관질환","2017","여자",
"오세아니아","호흡기계통의 질환","2017","합계",
"오세아니아","호흡기계통의 질환","2017","남자",
"오세아니아","호흡기계통의 질환","2017","여자",
"오세아니아","소화기계통의 질환","2017","합계",
"오세아니아","소화기계통의 질환","2017","남자",
"오세아니아","소화기계통의 질환","2017","여자",
"오세아니아","- 간질환","2017","합계",
"오세아니아","- 간질환","2017","남자",
"오세아니아","- 간질환","2017","여자",
"오세아니아","사망의 외부요인","2017","합계",
"오세아니아","사망의 외부요인","2017","남자",
"오세아니아","사망의 외부요인","2017","여자",
"오세아니아","- 운수사고","2017","합계",
"오세아니아","- 운수사고","2017","남자",
"오세아니아","- 운수사고","2017","여자",
"오세아니아","- 고의적 자해(자살)","2017","합계",
"오세아니아","- 고의적 자해(자살)","2017","남자",
"오세아니아","- 고의적 자해(자살)","2017","여자",
