"국가별","항목","시점","성별",데이터
"한국","- 운수사고","2016","여자",5.4
"한국","- 고의적 자해(자살)","2016","합계",25.6
"한국","- 고의적 자해(자살)","2016","남자",36.2
"한국","- 고의적 자해(자살)","2016","여자",15.0
"아르메니아","총사망자","2016","합계",671.3
"아르메니아","총사망자","2016","남자",860.9
"아르메니아","총사망자","2016","여자",524.9
"아르메니아","특정감염성 및 기생충성질환","2016","합계",7.1
"아르메니아","특정감염성 및 기생충성질환","2016","남자",11.3
"아르메니아","특정감염성 및 기생충성질환","2016","여자",3.7
"아르메니아","- 호흡기결핵","2016","합계",1.5
"아르메니아","- 호흡기결핵","2016","남자",2.8
"아르메니아","- 호흡기결핵","2016","여자",0.4
"아르메니아","악성신생물(암)","2016","합계",137.5
"아르메니아","악성신생물(암)","2016","남자",187.7
"아르메니아","악성신생물(암)","2016","여자",103.0
"아르메니아","- 위","2016","합계",11.1
"아르메니아","- 위","2016","남자",17.8
"아르메니아","- 위","2016","여자",6.5
"아르메니아","- 간 및 간내 쓸개관","2016","합계",9.0
"아르메니아","- 간 및 간내 쓸개관","2016","남자",12.4
"아르메니아","- 간 및 간내 쓸개관","2016","여자",6.6
"아르메니아","- 기관·기관지 및 폐","2016","합계",28.2
"아르메니아","- 기관·기관지 및 폐","2016","남자",57.0
"아르메니아","- 기관·기관지 및 폐","2016","여자",7.7
"아르메니아","- 유방","2016","여자",20.5
"아르메니아","당뇨병","2016","합계",27.4
"아르메니아","당뇨병","2016","남자",25.7
"아르메니아","당뇨병","2016","여자",28.3
"아르메니아","순환기계통의 질환","2016","합계",306.3
"아르메니아","순환기계통의 질환","2016","남자",375.9
"아르메니아","순환기계통의 질환","2016","여자",252.2
"아르메니아","- 고혈압성질환","2016","합계",13.7
"아르메니아","- 고혈압성질환","2016","남자",13.7
"아르메니아","- 고혈압성질환","2016","여자",13.5
"아르메니아","- 허혈성심질환","2016","합계",195.1
"아르메니아","- 허혈성심질환","2016","남자",253.6
"아르메니아","- 허혈성심질환","2016","여자",150.5
"아르메니아","- 뇌혈관질환","2016","합계",55.2
"아르메니아","- 뇌혈관질환","2016","남자",60.7
"아르메니아","- 뇌혈관질환","2016","여자",50.5
"아르메니아","호흡기계통의 질환","2016","합계",50.0
"아르메니아","호흡기계통의 질환","2016","남자",64.1
"아르메니아","호흡기계통의 질환","2016","여자",39.5
"아르메니아","소화기계통의 질환","2016","합계",43.2
"아르메니아","소화기계통의 질환","2016","남자",58.2
"아르메니아","소화기계통의 질환","2016","여자",31.5
"아르메니아","- 간질환","2016","합계",27.8
"아르메니아","- 간질환","2016","남자",39.6
"아르메니아","- 간질환","2016","여자",18.6
"아르메니아","사망의 외부요인","2016","합계",38.2
"아르메니아","사망의 외부요인","2016","남자",64.2
"아르메니아","사망의 외부요인","2016","여자",15.2
"아르메니아","- 운수사고","2016","합계",6.8
"아르메니아","- 운수사고","2016","남자",11.1
"아르메니아","- 운수사고","2016","여자",3.1
"아르메니아","- 고의적 자해(자살)","2016","합계",1.8
"아르메니아","- 고의적 자해(자살)","2016","남자",3.3
"아르메니아","- 고의적 자해(자살)","2016","여자",0.7
"키프로스","총사망자","2016","합계",351.4
"키프로스","총사망자","2016","남자",440.9
"키프로스","총사망자","2016","여자",273.8
"키프로스","특정감염성 및 기생충성질환","2016","합계",8.2
"키프로스","특정감염성 및 기생충성질환","2016","남자",9.0
"키프로스","특정감염성 및 기생충성질환","2016","여자",7.4
"키프로스","- 호흡기결핵","2016","합계",0.1
"키프로스","- 호흡기결핵","2016","남자",0.3
"키프로스","- 호흡기결핵","2016","여자",0.0
"키프로스","악성신생물(암)","2016","합계",86.3
"키프로스","악성신생물(암)","2016","남자",109.6
"키프로스","악성신생물(암)","2016","여자",67.2
"키프로스","- 위","2016","합계",4.1
"키프로스","- 위","2016","남자",4.8
"키프로스","- 위","2016","여자",3.5
"키프로스","- 간 및 간내 쓸개관","2016","합계",3.2
"키프로스","- 간 및 간내 쓸개관","2016","남자",4.2
"키프로스","- 간 및 간내 쓸개관","2016","여자",2.4
"키프로스","- 기관·기관지 및 폐","2016","합계",17.4
"키프로스","- 기관·기관지 및 폐","2016","남자",28.2
"키프로스","- 기관·기관지 및 폐","2016","여자",7.9
"키프로스","- 유방","2016","여자",14.3
"키프로스","당뇨병","2016","합계",18.1
"키프로스","당뇨병","2016","남자",24.3
"키프로스","당뇨병","2016","여자",13.1
"키프로스","순환기계통의 질환","2016","합계",111.5
"키프로스","순환기계통의 질환","2016","남자",141.0
"키프로스","순환기계통의 질환","2016","여자",84.7
"키프로스","- 고혈압성질환","2016","합계",9.3
"키프로스","- 고혈압성질환","2016","남자",7.4
"키프로스","- 고혈압성질환","2016","여자",10.3
"키프로스","- 허혈성심질환","2016","합계",42.0
"키프로스","- 허혈성심질환","2016","남자",65.8
"키프로스","- 허혈성심질환","2016","여자",21.1
"키프로스","- 뇌혈관질환","2016","합계",21.2
"키프로스","- 뇌혈관질환","2016","남자",22.9
"키프로스","- 뇌혈관질환","2016","여자",19.2
"키프로스","호흡기계통의 질환","2016","합계",28.2
"키프로스","호흡기계통의 질환","2016","남자",37.0
"키프로스","호흡기계통의 질환","2016","여자",21.4
"키프로스","소화기계통의 질환","2016","합계",12.1
"키프로스","소화기계통의 질환","2016","남자",16.4
"키프로스","소화기계통의 질환","2016","여자",8.5
"키프로스","- 간질환","2016","합계",3.7
"키프로스","- 간질환","2016","남자",6.1
"키프로스","- 간질환","2016","여자",1.6
"키프로스","사망의 외부요인","2016","합계",24.0
"키프로스","사망의 외부요인","2016","남자",37.2
"키프로스","사망의 외부요인","2016","여자",12.3
"키프로스","- 운수사고","2016","합계",6.2
"키프로스","- 운수사고","2016","남자",10.1
"키프로스","- 운수사고","2016","여자",2.7
"키프로스","- 고의적 자해(자살)","2016","합계",3.8
"키프로스","- 고의적 자해(자살)","2016","남자",6.7
"키프로스","- 고의적 자해(자살)","2016","여자",1.0
"몽골","총사망자","2016","합계",790.8
"몽골","총사망자","2016","남자",1051.1
"몽골","총사망자","2016","여자",589.8
"몽골","특정감염성 및 기생충성질환","2016","합계",16.1
"몽골","특정감염성 및 기생충성질환","2016","남자",20.3
"몽골","특정감염성 및 기생충성질환","2016","여자",12.2
"몽골","- 호흡기결핵","2016","합계",11.0
"몽골","- 호흡기결핵","2016","남자",14.4
"몽골","- 호흡기결핵","2016","여자",7.9
"몽골","악성신생물(암)","2016","합계",224.1
"몽골","악성신생물(암)","2016","남자",288.4
"몽골","악성신생물(암)","2016","여자",176.8
"몽골","- 위","2016","합계",38.7
"몽골","- 위","2016","남자",58.8
"몽골","- 위","2016","여자",24.1
"몽골","- 간 및 간내 쓸개관","2016","합계",96.4
"몽골","- 간 및 간내 쓸개관","2016","남자",114.6
"몽골","- 간 및 간내 쓸개관","2016","여자",81.5
"몽골","- 기관·기관지 및 폐","2016","합계",20.0
"몽골","- 기관·기관지 및 폐","2016","남자",39.7
"몽골","- 기관·기관지 및 폐","2016","여자",6.5
"몽골","- 유방","2016","여자",3.6
"몽골","당뇨병","2016","합계",8.6
"몽골","당뇨병","2016","남자",9.6
"몽골","당뇨병","2016","여자",7.9
"몽골","순환기계통의 질환","2016","합계",312.4
"몽골","순환기계통의 질환","2016","남자",424.3
"몽골","순환기계통의 질환","2016","여자",232.2
"몽골","- 고혈압성질환","2016","합계",11.0
"몽골","- 고혈압성질환","2016","남자",11.9
"몽골","- 고혈압성질환","2016","여자",10.2
"몽골","- 허혈성심질환","2016","합계",150.9
"몽골","- 허혈성심질환","2016","남자",215.2
"몽골","- 허혈성심질환","2016","여자",105.7
"몽골","- 뇌혈관질환","2016","합계",109.7
"몽골","- 뇌혈관질환","2016","남자",142.7
"몽골","- 뇌혈관질환","2016","여자",85.9
"몽골","호흡기계통의 질환","2016","합계",28.6
"몽골","호흡기계통의 질환","2016","남자",38.5
"몽골","호흡기계통의 질환","2016","여자",21.6
"몽골","소화기계통의 질환","2016","합계",58.7
"몽골","소화기계통의 질환","2016","남자",66.0
"몽골","소화기계통의 질환","2016","여자",51.4
"몽골","- 간질환","2016","합계",39.2
"몽골","- 간질환","2016","남자",42.7
"몽골","- 간질환","2016","여자",35.7
"몽골","사망의 외부요인","2016","합계",80.5
"몽골","사망의 외부요인","2016","남자",134.5
"몽골","사망의 외부요인","2016","여자",31.7
"몽골","- 운수사고","2016","합계",16.2
"몽골","- 운수사고","2016","남자",25.5
"몽골","- 운수사고","2016","여자",7.8
"몽골","- 고의적 자해(자살)","2016","합계",14.6
"몽골","- 고의적 자해(자살)","2016","남자",25.4
"몽골","- 고의적 자해(자살)","2016","여자",4.3
"카타르","총사망자","2016","합계",286.2
"카타르","총사망자","2016","남자",299.9
"카타르","총사망자","2016","여자",284.1
"카타르","특정감염성 및 기생충성질환","2016","합계",3.8
"카타르","특정감염성 및 기생충성질환","2016","남자",2.3
"카타르","특정감염성 및 기생충성질환","2016","여자",6.6
"카타르","- 호흡기결핵","2016","합계",0.0
"카타르","- 호흡기결핵","2016","남자",0.0
"카타르","- 호흡기결핵","2016","여자",0.1
"카타르","악성신생물(암)","2016","합계",43.1
"카타르","악성신생물(암)","2016","남자",43.3
"카타르","악성신생물(암)","2016","여자",54.5
"카타르","- 위","2016","합계",1.4
"카타르","- 위","2016","남자",1.3
"카타르","- 위","2016","여자",1.6
"카타르","- 간 및 간내 쓸개관","2016","합계",5.2
"카타르","- 간 및 간내 쓸개관","2016","남자",4.9
"카타르","- 간 및 간내 쓸개관","2016","여자",6.5
"카타르","- 기관·기관지 및 폐","2016","합계",3.2
"카타르","- 기관·기관지 및 폐","2016","남자",4.2
"카타르","- 기관·기관지 및 폐","2016","여자",1.5
"카타르","- 유방","2016","여자",17.9
"카타르","당뇨병","2016","합계",21.8
"카타르","당뇨병","2016","남자",23.6
"카타르","당뇨병","2016","여자",21.8
"카타르","순환기계통의 질환","2016","합계",107.3
"카타르","순환기계통의 질환","2016","남자",113.1
"카타르","순환기계통의 질환","2016","여자",95.7
"카타르","- 고혈압성질환","2016","합계",16.3
"카타르","- 고혈압성질환","2016","남자",14.5
"카타르","- 고혈압성질환","2016","여자",20.4
"카타르","- 허혈성심질환","2016","합계",34.6
"카타르","- 허혈성심질환","2016","남자",42.6
"카타르","- 허혈성심질환","2016","여자",22.1
"카타르","- 뇌혈관질환","2016","합계",12.9
"카타르","- 뇌혈관질환","2016","남자",14.0
"카타르","- 뇌혈관질환","2016","여자",12.1
"카타르","호흡기계통의 질환","2016","합계",30.2
"카타르","호흡기계통의 질환","2016","남자",39.2
"카타르","호흡기계통의 질환","2016","여자",22.4
"카타르","소화기계통의 질환","2016","합계",9.3
"카타르","소화기계통의 질환","2016","남자",10.1
"카타르","소화기계통의 질환","2016","여자",9.4
"카타르","- 간질환","2016","합계",2.9
"카타르","- 간질환","2016","남자",3.6
"카타르","- 간질환","2016","여자",2.7
"카타르","사망의 외부요인","2016","합계",16.7
"카타르","사망의 외부요인","2016","남자",20.5
"카타르","사망의 외부요인","2016","여자",7.0
"카타르","- 운수사고","2016","합계",7.6
"카타르","- 운수사고","2016","남자",10.3
"카타르","- 운수사고","2016","여자",1.6
"카타르","- 고의적 자해(자살)","2016","합계",2.1
"카타르","- 고의적 자해(자살)","2016","남자",2.2
"카타르","- 고의적 자해(자살)","2016","여자",0.9
"태국","총사망자","2016","합계",568.5
"태국","총사망자","2016","남자",719.1
"태국","총사망자","2016","여자",433.7
"태국","특정감염성 및 기생충성질환","2016","합계",45.9
"태국","특정감염성 및 기생충성질환","2016","남자",58.5
"태국","특정감염성 및 기생충성질환","2016","여자",34.4
"태국","- 호흡기결핵","2016","합계",7.5
"태국","- 호흡기결핵","2016","남자",11.9
"태국","- 호흡기결핵","2016","여자",3.7
"태국","악성신생물(암)","2016","합계",91.9
"태국","악성신생물(암)","2016","남자",115.9
"태국","악성신생물(암)","2016","여자",72.1
"태국","- 위","2016","합계",2.5
"태국","- 위","2016","남자",3.0
"태국","- 위","2016","여자",2.1
"태국","- 간 및 간내 쓸개관","2016","합계",20.4
"태국","- 간 및 간내 쓸개관","2016","남자",31.3
"태국","- 간 및 간내 쓸개관","2016","여자",10.9
"태국","- 기관·기관지 및 폐","2016","합계",16.0
"태국","- 기관·기관지 및 폐","2016","남자",23.1
"태국","- 기관·기관지 및 폐","2016","여자",10.2
"태국","- 유방","2016","여자",9.1
"태국","당뇨병","2016","합계",17.2
"태국","당뇨병","2016","남자",15.9
"태국","당뇨병","2016","여자",18.1
"태국","순환기계통의 질환","2016","합계",82.4
"태국","순환기계통의 질환","2016","남자",104.1
"태국","순환기계통의 질환","2016","여자",63.1
"태국","- 고혈압성질환","2016","합계",9.1
"태국","- 고혈압성질환","2016","남자",10.2
"태국","- 고혈압성질환","2016","여자",8.1
"태국","- 허혈성심질환","2016","합계",24.7
"태국","- 허혈성심질환","2016","남자",33.2
"태국","- 허혈성심질환","2016","여자",17.4
"태국","- 뇌혈관질환","2016","합계",37.5
"태국","- 뇌혈관질환","2016","남자",48.2
"태국","- 뇌혈관질환","2016","여자",28.0
"태국","호흡기계통의 질환","2016","합계",50.0
"태국","호흡기계통의 질환","2016","남자",69.9
"태국","호흡기계통의 질환","2016","여자",34.1
"태국","소화기계통의 질환","2016","합계",24.4
"태국","소화기계통의 질환","2016","남자",36.2
"태국","소화기계통의 질환","2016","여자",13.7
"태국","- 간질환","2016","합계",14.1
"태국","- 간질환","2016","남자",21.7
"태국","- 간질환","2016","여자",7.1
"태국","사망의 외부요인","2016","합계",56.3
"태국","사망의 외부요인","2016","남자",91.4
"태국","사망의 외부요인","2016","여자",22.5
"태국","- 운수사고","2016","합계",22.8
"태국","- 운수사고","2016","남자",36.6
"태국","- 운수사고","2016","여자",9.3
"태국","- 고의적 자해(자살)","2016","합계",5.5
"태국","- 고의적 자해(자살)","2016","남자",9.1
"태국","- 고의적 자해(자살)","2016","여자",2.1
"북아메리카","총사망자","2016","합계",
"북아메리카","총사망자","2016","남자",
"북아메리카","총사망자","2016","여자",
"북아메리카","특정감염성 및 기생충성질환","2016","합계",
"북아메리카","특정감염성 및 기생충성질환","2016","남자",
"북아메리카","특정감염성 및 기생충성질환","2016","여자",
"북아메리카","- 호흡기결핵","2016","합계",
"북아메리카","- 호흡기결핵","2016","남자",
"북아메리카","- 호흡기결핵","2016","여자",
"북아메리카","악성신생물(암)","2016","합계",
"북아메리카","악성신생물(암)","2016","남자",
"북아메리카","악성신생물(암)","2016","여자",
"북아메리카","- 위","2016","합계",
"북아메리카","- 위","2016","남자",
"북아메리카","- 위","2016","여자",
"북아메리카","- 간 및 간내 쓸개관","2016","합계",
"북아메리카","- 간 및 간내 쓸개관","2016","남자",
"북아메리카","- 간 및 간내 쓸개관","2016","여자",
"북아메리카","- 기관·기관지 및 폐","2016","합계",
"북아메리카","- 기관·기관지 및 폐","2016","남자",
"북아메리카","- 기관·기관지 및 폐","2016","여자",
"북아메리카","- 유방","2016","합계",
"북아메리카","- 유방","2016","남자",
"북아메리카","- 유방","2016","여자",
"북아메리카","당뇨병","2016","합계",
"북아메리카","당뇨병","2016","남자",
"북아메리카","당뇨병","2016","여자",
"북아메리카","순환기계통의 질환","2016","합계",
"북아메리카","순환기계통의 질환","2016","남자",
"북아메리카","순환기계통의 질환","2016","여자",
"북아메리카","- 고혈압성질환","2016","합계",
"북아메리카","- 고혈압성질환","2016","남자",
"북아메리카","- 고혈압성질환","2016","여자",
"북아메리카","- 허혈성심질환","2016","합계",
"북아메리카","- 허혈성심질환","2016","남자",
"북아메리카","- 허혈성심질환","2016","여자",
"북아메리카","- 뇌혈관질환","2016","합계",
"북아메리카","- 뇌혈관질환","2016","남자",
"북아메리카","- 뇌혈관질환","2016","여자",
"북아메리카","호흡기계통의 질환","2016","합계",
"북아메리카","호흡기계통의 질환","2016","남자",
"북아메리카","호흡기계통의 질환","2016","여자",
"북아메리카","소화기계통의 질환","2016","합계",
"북아메리카","소화기계통의 질환","2016","남자",
"북아메리카","소화기계통의 질환","2016","여자",
"북아메리카","- 간질환","2016","합계",
"북아메리카","- 간질환","2016","남자",
"북아메리카","- 간질환","2016","여자",
"북아메리카","사망의 외부요인","2016","합계",
"북아메리카","사망의 외부요인","2016","남자",
"북아메리카","사망의 외부요인","2016","여자",
"북아메리카","- 운수사고","2016","합계",
"북아메리카","- 운수사고","2016","남자",
"북아메리카","- 운수사고","2016","여자",
"북아메리카","- 고의적 자해(자살)","2016","합계",
"북아메리카","- 고의적 자해(자살)","2016","남자",
"북아메리카","- 고의적 자해(자살)","2016","여자",
"미국","총사망자","2016","합계",480.2
"미국","총사망자","2016","남자",575.3
"미국","총사망자","2016","여자",395.1
"미국","특정감염성 및 기생충성질환","2016","합계",12.9
"미국","특정감염성 및 기생충성질환","2016","남자",15.1
"미국","특정감염성 및 기생충성질환","2016","여자",10.9
"미국","- 호흡기결핵","2016","합계",0.1
"미국","- 호흡기결핵","2016","남자",0.1
"미국","- 호흡기결핵","2016","여자",0.1
"미국","악성신생물(암)","2016","합계",107.2
"미국","악성신생물(암)","2016","남자",124.3
"미국","악성신생물(암)","2016","여자",94.0
"미국","- 위","2016","합계",2.1
"미국","- 위","2016","남자",2.8
"미국","- 위","2016","여자",1.5
"미국","- 간 및 간내 쓸개관","2016","합계",4.9
"미국","- 간 및 간내 쓸개관","2016","남자",7.2
"미국","- 간 및 간내 쓸개관","2016","여자",2.9
"미국","- 기관·기관지 및 폐","2016","합계",26.5
"미국","- 기관·기관지 및 폐","2016","남자",31.7
"미국","- 기관·기관지 및 폐","2016","여자",22.2
"미국","- 유방","2016","여자",14.8
"미국","당뇨병","2016","합계",14.3
"미국","당뇨병","2016","남자",17.6
"미국","당뇨병","2016","여자",11.4
"미국","순환기계통의 질환","2016","합계",131.8
"미국","순환기계통의 질환","2016","남자",163.2
"미국","순환기계통의 질환","2016","여자",104.4
"미국","- 고혈압성질환","2016","합계",13.5
"미국","- 고혈압성질환","2016","남자",15.7
"미국","- 고혈압성질환","2016","여자",11.3
"미국","- 허혈성심질환","2016","합계",57.9
"미국","- 허혈성심질환","2016","남자",80.0
"미국","- 허혈성심질환","2016","여자",39.2
"미국","- 뇌혈관질환","2016","합계",21.4
"미국","- 뇌혈관질환","2016","남자",22.2
"미국","- 뇌혈관질환","2016","여자",20.4
"미국","호흡기계통의 질환","2016","합계",42.6
"미국","호흡기계통의 질환","2016","남자",48.7
"미국","호흡기계통의 질환","2016","여자",38.1
"미국","소화기계통의 질환","2016","합계",19.9
"미국","소화기계통의 질환","2016","남자",23.8
"미국","소화기계통의 질환","2016","여자",16.3
"미국","- 간질환","2016","합계",11.3
"미국","- 간질환","2016","남자",14.5
"미국","- 간질환","2016","여자",8.4
"미국","사망의 외부요인","2016","합계",62.1
"미국","사망의 외부요인","2016","남자",89.3
"미국","사망의 외부요인","2016","여자",35.3
"미국","- 운수사고","2016","합계",12.1
"미국","- 운수사고","2016","남자",17.5
"미국","- 운수사고","2016","여자",6.8
"미국","- 고의적 자해(자살)","2016","합계",12.5
"미국","- 고의적 자해(자살)","2016","남자",19.4
"미국","- 고의적 자해(자살)","2016","여자",5.7
"남아메리카","총사망자","2016","합계",
"남아메리카","총사망자","2016","남자",
"남아메리카","총사망자","2016","여자",
"남아메리카","특정감염성 및 기생충성질환","2016","합계",
"남아메리카","특정감염성 및 기생충성질환","2016","남자",
"남아메리카","특정감염성 및 기생충성질환","2016","여자",
"남아메리카","- 호흡기결핵","2016","합계",
"남아메리카","- 호흡기결핵","2016","남자",
"남아메리카","- 호흡기결핵","2016","여자",
"남아메리카","악성신생물(암)","2016","합계",
"남아메리카","악성신생물(암)","2016","남자",
"남아메리카","악성신생물(암)","2016","여자",
"남아메리카","- 위","2016","합계",
"남아메리카","- 위","2016","남자",
"남아메리카","- 위","2016","여자",
"남아메리카","- 간 및 간내 쓸개관","2016","합계",
"남아메리카","- 간 및 간내 쓸개관","2016","남자",
"남아메리카","- 간 및 간내 쓸개관","2016","여자",
"남아메리카","- 기관·기관지 및 폐","2016","합계",
"남아메리카","- 기관·기관지 및 폐","2016","남자",
"남아메리카","- 기관·기관지 및 폐","2016","여자",
"남아메리카","- 유방","2016","합계",
"남아메리카","- 유방","2016","남자",
"남아메리카","- 유방","2016","여자",
"남아메리카","당뇨병","2016","합계",
"남아메리카","당뇨병","2016","남자",
"남아메리카","당뇨병","2016","여자",
"남아메리카","순환기계통의 질환","2016","합계",
"남아메리카","순환기계통의 질환","2016","남자",
"남아메리카","순환기계통의 질환","2016","여자",
"남아메리카","- 고혈압성질환","2016","합계",
"남아메리카","- 고혈압성질환","2016","남자",
"남아메리카","- 고혈압성질환","2016","여자",
"남아메리카","- 허혈성심질환","2016","합계",
"남아메리카","- 허혈성심질환","2016","남자",
"남아메리카","- 허혈성심질환","2016","여자",
"남아메리카","- 뇌혈관질환","2016","합계",
"남아메리카","- 뇌혈관질환","2016","남자",
"남아메리카","- 뇌혈관질환","2016","여자",
"남아메리카","호흡기계통의 질환","2016","합계",
"남아메리카","호흡기계통의 질환","2016","남자",
"남아메리카","호흡기계통의 질환","2016","여자",
"남아메리카","소화기계통의 질환","2016","합계",
"남아메리카","소화기계통의 질환","2016","남자",
"남아메리카","소화기계통의 질환","2016","여자",
"남아메리카","- 간질환","2016","합계",
"남아메리카","- 간질환","2016","남자",
"남아메리카","- 간질환","2016","여자",
"남아메리카","사망의 외부요인","2016","합계",
"남아메리카","사망의 외부요인","2016","남자",
"남아메리카","사망의 외부요인","2016","여자",
"남아메리카","- 운수사고","2016","합계",
"남아메리카","- 운수사고","2016","남자",
"남아메리카","- 운수사고","2016","여자",
"남아메리카","- 고의적 자해(자살)","2016","합계",
"남아메리카","- 고의적 자해(자살)","2016","남자",
"남아메리카","- 고의적 자해(자살)","2016","여자",
"그레나다","총사망자","2016","합계",869.4
"그레나다","총사망자","2016","남자",1140.0
"그레나다","총사망자","2016","여자",665.2
"그레나다","특정감염성 및 기생충성질환","2016","합계",17.6
"그레나다","특정감염성 및 기생충성질환","2016","남자",18.8
"그레나다","특정감염성 및 기생충성질환","2016","여자",16.3
"그레나다","- 호흡기결핵","2016","합계",0.0
"그레나다","- 호흡기결핵","2016","남자",0.0
"그레나다","- 호흡기결핵","2016","여자",0.0
"그레나다","악성신생물(암)","2016","합계",197.8
"그레나다","악성신생물(암)","2016","남자",298.2
"그레나다","악성신생물(암)","2016","여자",130.6
"그레나다","- 위","2016","합계",10.1
"그레나다","- 위","2016","남자",18.0
"그레나다","- 위","2016","여자",5.1
"그레나다","- 간 및 간내 쓸개관","2016","합계",4.3
"그레나다","- 간 및 간내 쓸개관","2016","남자",6.7
"그레나다","- 간 및 간내 쓸개관","2016","여자",2.1
"그레나다","- 기관·기관지 및 폐","2016","합계",23.7
"그레나다","- 기관·기관지 및 폐","2016","남자",34.3
