"국가별","항목","시점","성별",데이터
"한국","악성신생물(암)","2011","합계",107.7
"한국","악성신생물(암)","2011","남자",163.3
"한국","악성신생물(암)","2011","여자",69.8
"한국","- 위","2011","합계",14.6
"한국","- 위","2011","남자",23.0
"한국","- 위","2011","여자",8.7
"한국","- 간 및 간내 쓸개관","2011","합계",16.3
"한국","- 간 및 간내 쓸개관","2011","남자",27.4
"한국","- 간 및 간내 쓸개관","2011","여자",7.1
"한국","- 기관·기관지 및 폐","2011","합계",23.7
"한국","- 기관·기관지 및 폐","2011","남자",42.5
"한국","- 기관·기관지 및 폐","2011","여자",11.0
"한국","- 유방","2011","여자",5.7
"한국","당뇨병","2011","합계",16.2
"한국","당뇨병","2011","남자",21.0
"한국","당뇨병","2011","여자",12.6
"한국","순환기계통의 질환","2011","합계",87.2
"한국","순환기계통의 질환","2011","남자",107.8
"한국","순환기계통의 질환","2011","여자",71.5
"한국","- 고혈압성질환","2011","합계",7.9
"한국","- 고혈압성질환","2011","남자",7.3
"한국","- 고혈압성질환","2011","여자",7.8
"한국","- 허혈성심질환","2011","합계",20.7
"한국","- 허혈성심질환","2011","남자",27.6
"한국","- 허혈성심질환","2011","여자",15.3
"한국","- 뇌혈관질환","2011","합계",38.7
"한국","- 뇌혈관질환","2011","남자",49.4
"한국","- 뇌혈관질환","2011","여자",31.6
"한국","호흡기계통의 질환","2011","합계",31.0
"한국","호흡기계통의 질환","2011","남자",50.7
"한국","호흡기계통의 질환","2011","여자",20.3
"한국","소화기계통의 질환","2011","합계",16.7
"한국","소화기계통의 질환","2011","남자",25.1
"한국","소화기계통의 질환","2011","여자",9.4
"한국","- 간질환","2011","합계",10.0
"한국","- 간질환","2011","남자",16.5
"한국","- 간질환","2011","여자",4.0
"한국","사망의 외부요인","2011","합계",52.7
"한국","사망의 외부요인","2011","남자",78.1
"한국","사망의 외부요인","2011","여자",30.6
"한국","- 운수사고","2011","합계",10.5
"한국","- 운수사고","2011","남자",16.5
"한국","- 운수사고","2011","여자",5.0
"한국","- 고의적 자해(자살)","2011","합계",25.9
"한국","- 고의적 자해(자살)","2011","남자",37.2
"한국","- 고의적 자해(자살)","2011","여자",16.2
"아르메니아","총사망자","2011","합계",720.6
"아르메니아","총사망자","2011","남자",931.9
"아르메니아","총사망자","2011","여자",558.1
"아르메니아","특정감염성 및 기생충성질환","2011","합계",8.2
"아르메니아","특정감염성 및 기생충성질환","2011","남자",13.4
"아르메니아","특정감염성 및 기생충성질환","2011","여자",4.0
"아르메니아","- 호흡기결핵","2011","합계",3.5
"아르메니아","- 호흡기결핵","2011","남자",6.9
"아르메니아","- 호흡기결핵","2011","여자",0.9
"아르메니아","악성신생물(암)","2011","합계",148.4
"아르메니아","악성신생물(암)","2011","남자",197.0
"아르메니아","악성신생물(암)","2011","여자",113.3
"아르메니아","- 위","2011","합계",12.3
"아르메니아","- 위","2011","남자",18.5
"아르메니아","- 위","2011","여자",7.7
"아르메니아","- 간 및 간내 쓸개관","2011","합계",9.1
"아르메니아","- 간 및 간내 쓸개관","2011","남자",12.1
"아르메니아","- 간 및 간내 쓸개관","2011","여자",6.9
"아르메니아","- 기관·기관지 및 폐","2011","합계",31.3
"아르메니아","- 기관·기관지 및 폐","2011","남자",61.3
"아르메니아","- 기관·기관지 및 폐","2011","여자",9.4
"아르메니아","- 유방","2011","여자",23.5
"아르메니아","당뇨병","2011","합계",34.6
"아르메니아","당뇨병","2011","남자",32.3
"아르메니아","당뇨병","2011","여자",35.9
"아르메니아","순환기계통의 질환","2011","합계",323.6
"아르메니아","순환기계통의 질환","2011","남자",402.9
"아르메니아","순환기계통의 질환","2011","여자",262.0
"아르메니아","- 고혈압성질환","2011","합계",20.4
"아르메니아","- 고혈압성질환","2011","남자",21.0
"아르메니아","- 고혈압성질환","2011","여자",19.7
"아르메니아","- 허혈성심질환","2011","합계",201.2
"아르메니아","- 허혈성심질환","2011","남자",265.1
"아르메니아","- 허혈성심질환","2011","여자",151.9
"아르메니아","- 뇌혈관질환","2011","합계",70.6
"아르메니아","- 뇌혈관질환","2011","남자",75.8
"아르메니아","- 뇌혈관질환","2011","여자",65.9
"아르메니아","호흡기계통의 질환","2011","합계",43.0
"아르메니아","호흡기계통의 질환","2011","남자",59.4
"아르메니아","호흡기계통의 질환","2011","여자",30.9
"아르메니아","소화기계통의 질환","2011","합계",45.2
"아르메니아","소화기계통의 질환","2011","남자",60.2
"아르메니아","소화기계통의 질환","2011","여자",33.2
"아르메니아","- 간질환","2011","합계",30.0
"아르메니아","- 간질환","2011","남자",41.2
"아르메니아","- 간질환","2011","여자",20.9
"아르메니아","사망의 외부요인","2011","합계",42.3
"아르메니아","사망의 외부요인","2011","남자",71.4
"아르메니아","사망의 외부요인","2011","여자",17.9
"아르메니아","- 운수사고","2011","합계",6.1
"아르메니아","- 운수사고","2011","남자",10.2
"아르메니아","- 운수사고","2011","여자",2.7
"아르메니아","- 고의적 자해(자살)","2011","합계",2.0
"아르메니아","- 고의적 자해(자살)","2011","남자",3.6
"아르메니아","- 고의적 자해(자살)","2011","여자",0.8
"바레인","총사망자","2011","합계",522.8
"바레인","총사망자","2011","남자",558.7
"바레인","총사망자","2011","여자",483.5
"바레인","특정감염성 및 기생충성질환","2011","합계",14.0
"바레인","특정감염성 및 기생충성질환","2011","남자",17.6
"바레인","특정감염성 및 기생충성질환","2011","여자",10.3
"바레인","- 호흡기결핵","2011","합계",0.3
"바레인","- 호흡기결핵","2011","남자",0.3
"바레인","- 호흡기결핵","2011","여자",0.2
"바레인","악성신생물(암)","2011","합계",49.1
"바레인","악성신생물(암)","2011","남자",51.2
"바레인","악성신생물(암)","2011","여자",51.8
"바레인","- 위","2011","합계",1.8
"바레인","- 위","2011","남자",1.4
"바레인","- 위","2011","여자",2.5
"바레인","- 간 및 간내 쓸개관","2011","합계",2.1
"바레인","- 간 및 간내 쓸개관","2011","남자",2.1
"바레인","- 간 및 간내 쓸개관","2011","여자",1.9
"바레인","- 기관·기관지 및 폐","2011","합계",10.7
"바레인","- 기관·기관지 및 폐","2011","남자",14.8
"바레인","- 기관·기관지 및 폐","2011","여자",6.7
"바레인","- 유방","2011","여자",10.5
"바레인","당뇨병","2011","합계",67.0
"바레인","당뇨병","2011","남자",68.6
"바레인","당뇨병","2011","여자",65.6
"바레인","순환기계통의 질환","2011","합계",168.1
"바레인","순환기계통의 질환","2011","남자",176.4
"바레인","순환기계통의 질환","2011","여자",154.5
"바레인","- 고혈압성질환","2011","합계",60.8
"바레인","- 고혈압성질환","2011","남자",53.5
"바레인","- 고혈압성질환","2011","여자",68.0
"바레인","- 허혈성심질환","2011","합계",29.4
"바레인","- 허혈성심질환","2011","남자",36.4
"바레인","- 허혈성심질환","2011","여자",21.4
"바레인","- 뇌혈관질환","2011","합계",19.7
"바레인","- 뇌혈관질환","2011","남자",18.4
"바레인","- 뇌혈관질환","2011","여자",21.2
"바레인","호흡기계통의 질환","2011","합계",36.7
"바레인","호흡기계통의 질환","2011","남자",38.1
"바레인","호흡기계통의 질환","2011","여자",36.1
"바레인","소화기계통의 질환","2011","합계",10.1
"바레인","소화기계통의 질환","2011","남자",10.2
"바레인","소화기계통의 질환","2011","여자",9.7
"바레인","- 간질환","2011","합계",2.8
"바레인","- 간질환","2011","남자",2.8
"바레인","- 간질환","2011","여자",2.8
"바레인","사망의 외부요인","2011","합계",15.7
"바레인","사망의 외부요인","2011","남자",22.3
"바레인","사망의 외부요인","2011","여자",6.6
"바레인","- 운수사고","2011","합계",5.3
"바레인","- 운수사고","2011","남자",8.1
"바레인","- 운수사고","2011","여자",1.6
"바레인","- 고의적 자해(자살)","2011","합계",1.4
"바레인","- 고의적 자해(자살)","2011","남자",1.5
"바레인","- 고의적 자해(자살)","2011","여자",1.1
"브루나이","총사망자","2011","합계",502.8
"브루나이","총사망자","2011","남자",535.7
"브루나이","총사망자","2011","여자",474.4
"브루나이","특정감염성 및 기생충성질환","2011","합계",23.1
"브루나이","특정감염성 및 기생충성질환","2011","남자",27.1
"브루나이","특정감염성 및 기생충성질환","2011","여자",19.2
"브루나이","- 호흡기결핵","2011","합계",2.7
"브루나이","- 호흡기결핵","2011","남자",3.8
"브루나이","- 호흡기결핵","2011","여자",1.6
"브루나이","악성신생물(암)","2011","합계",109.7
"브루나이","악성신생물(암)","2011","남자",120.0
"브루나이","악성신생물(암)","2011","여자",102.0
"브루나이","- 위","2011","합계",8.1
"브루나이","- 위","2011","남자",8.5
"브루나이","- 위","2011","여자",7.8
"브루나이","- 간 및 간내 쓸개관","2011","합계",4.8
"브루나이","- 간 및 간내 쓸개관","2011","남자",9.5
"브루나이","- 간 및 간내 쓸개관","2011","여자",0.0
"브루나이","- 기관·기관지 및 폐","2011","합계",23.7
"브루나이","- 기관·기관지 및 폐","2011","남자",28.9
"브루나이","- 기관·기관지 및 폐","2011","여자",19.5
"브루나이","- 유방","2011","여자",15.4
"브루나이","당뇨병","2011","합계",54.0
"브루나이","당뇨병","2011","남자",53.1
"브루나이","당뇨병","2011","여자",54.5
"브루나이","순환기계통의 질환","2011","합계",139.9
"브루나이","순환기계통의 질환","2011","남자",152.0
"브루나이","순환기계통의 질환","2011","여자",127.7
"브루나이","- 고혈압성질환","2011","합계",21.7
"브루나이","- 고혈압성질환","2011","남자",21.0
"브루나이","- 고혈압성질환","2011","여자",22.4
"브루나이","- 허혈성심질환","2011","합계",61.7
"브루나이","- 허혈성심질환","2011","남자",73.5
"브루나이","- 허혈성심질환","2011","여자",49.1
"브루나이","- 뇌혈관질환","2011","합계",38.6
"브루나이","- 뇌혈관질환","2011","남자",38.2
"브루나이","- 뇌혈관질환","2011","여자",38.5
"브루나이","호흡기계통의 질환","2011","합계",46.5
"브루나이","호흡기계통의 질환","2011","남자",45.3
"브루나이","호흡기계통의 질환","2011","여자",48.6
"브루나이","소화기계통의 질환","2011","합계",9.8
"브루나이","소화기계통의 질환","2011","남자",8.9
"브루나이","소화기계통의 질환","2011","여자",11.0
"브루나이","- 간질환","2011","합계",2.5
"브루나이","- 간질환","2011","남자",3.2
"브루나이","- 간질환","2011","여자",2.1
"브루나이","사망의 외부요인","2011","합계",29.0
"브루나이","사망의 외부요인","2011","남자",39.7
"브루나이","사망의 외부요인","2011","여자",18.2
"브루나이","- 운수사고","2011","합계",10.2
"브루나이","- 운수사고","2011","남자",14.3
"브루나이","- 운수사고","2011","여자",6.0
"브루나이","- 고의적 자해(자살)","2011","합계",1.1
"브루나이","- 고의적 자해(자살)","2011","남자",2.0
"브루나이","- 고의적 자해(자살)","2011","여자",0.0
"키프로스","총사망자","2011","합계",382.4
"키프로스","총사망자","2011","남자",450.3
"키프로스","총사망자","2011","여자",322.2
"키프로스","특정감염성 및 기생충성질환","2011","합계",5.7
"키프로스","특정감염성 및 기생충성질환","2011","남자",6.3
"키프로스","특정감염성 및 기생충성질환","2011","여자",5.4
"키프로스","- 호흡기결핵","2011","합계",0.2
"키프로스","- 호흡기결핵","2011","남자",0.3
"키프로스","- 호흡기결핵","2011","여자",0.1
"키프로스","악성신생물(암)","2011","합계",88.4
"키프로스","악성신생물(암)","2011","남자",109.0
"키프로스","악성신생물(암)","2011","여자",71.6
"키프로스","- 위","2011","합계",4.0
"키프로스","- 위","2011","남자",3.7
"키프로스","- 위","2011","여자",4.2
"키프로스","- 간 및 간내 쓸개관","2011","합계",3.1
"키프로스","- 간 및 간내 쓸개관","2011","남자",4.1
"키프로스","- 간 및 간내 쓸개관","2011","여자",2.4
"키프로스","- 기관·기관지 및 폐","2011","합계",18.3
"키프로스","- 기관·기관지 및 폐","2011","남자",30.9
"키프로스","- 기관·기관지 및 폐","2011","여자",7.1
"키프로스","- 유방","2011","여자",17.3
"키프로스","당뇨병","2011","합계",25.5
"키프로스","당뇨병","2011","남자",28.6
"키프로스","당뇨병","2011","여자",22.8
"키프로스","순환기계통의 질환","2011","합계",141.3
"키프로스","순환기계통의 질환","2011","남자",161.5
"키프로스","순환기계통의 질환","2011","여자",121.8
"키프로스","- 고혈압성질환","2011","합계",13.3
"키프로스","- 고혈압성질환","2011","남자",11.6
"키프로스","- 고혈압성질환","2011","여자",14.4
"키프로스","- 허혈성심질환","2011","합계",49.4
"키프로스","- 허혈성심질환","2011","남자",70.2
"키프로스","- 허혈성심질환","2011","여자",31.2
"키프로스","- 뇌혈관질환","2011","합계",27.5
"키프로스","- 뇌혈관질환","2011","남자",28.8
"키프로스","- 뇌혈관질환","2011","여자",26.1
"키프로스","호흡기계통의 질환","2011","합계",24.1
"키프로스","호흡기계통의 질환","2011","남자",32.5
"키프로스","호흡기계통의 질환","2011","여자",17.7
"키프로스","소화기계통의 질환","2011","합계",13.4
"키프로스","소화기계통의 질환","2011","남자",14.3
"키프로스","소화기계통의 질환","2011","여자",12.6
"키프로스","- 간질환","2011","합계",4.0
"키프로스","- 간질환","2011","남자",5.9
"키프로스","- 간질환","2011","여자",2.4
"키프로스","사망의 외부요인","2011","합계",22.9
"키프로스","사망의 외부요인","2011","남자",36.3
"키프로스","사망의 외부요인","2011","여자",10.8
"키프로스","- 운수사고","2011","합계",8.2
"키프로스","- 운수사고","2011","남자",14.4
"키프로스","- 운수사고","2011","여자",2.3
"키프로스","- 고의적 자해(자살)","2011","합계",3.0
"키프로스","- 고의적 자해(자살)","2011","남자",5.2
"키프로스","- 고의적 자해(자살)","2011","여자",0.9
"조지아","총사망자","2011","합계",681.7
"조지아","총사망자","2011","남자",917.5
"조지아","총사망자","2011","여자",503.3
"조지아","특정감염성 및 기생충성질환","2011","합계",7.2
"조지아","특정감염성 및 기생충성질환","2011","남자",11.9
"조지아","특정감염성 및 기생충성질환","2011","여자",3.2
"조지아","- 호흡기결핵","2011","합계",2.9
"조지아","- 호흡기결핵","2011","남자",5.2
"조지아","- 호흡기결핵","2011","여자",0.9
"조지아","악성신생물(암)","2011","합계",66.0
"조지아","악성신생물(암)","2011","남자",87.2
"조지아","악성신생물(암)","2011","여자",51.3
"조지아","- 위","2011","합계",5.4
"조지아","- 위","2011","남자",8.3
"조지아","- 위","2011","여자",3.3
"조지아","- 간 및 간내 쓸개관","2011","합계",3.8
"조지아","- 간 및 간내 쓸개관","2011","남자",5.6
"조지아","- 간 및 간내 쓸개관","2011","여자",2.4
"조지아","- 기관·기관지 및 폐","2011","합계",11.5
"조지아","- 기관·기관지 및 폐","2011","남자",23.1
"조지아","- 기관·기관지 및 폐","2011","여자",3.0
"조지아","- 유방","2011","여자",12.1
"조지아","당뇨병","2011","합계",13.1
"조지아","당뇨병","2011","남자",15.2
"조지아","당뇨병","2011","여자",11.7
"조지아","순환기계통의 질환","2011","합계",222.7
"조지아","순환기계통의 질환","2011","남자",289.9
"조지아","순환기계통의 질환","2011","여자",173.7
"조지아","- 고혈압성질환","2011","합계",25.7
"조지아","- 고혈압성질환","2011","남자",29.7
"조지아","- 고혈압성질환","2011","여자",22.8
"조지아","- 허혈성심질환","2011","합계",69.2
"조지아","- 허혈성심질환","2011","남자",97.8
"조지아","- 허혈성심질환","2011","여자",48.5
"조지아","- 뇌혈관질환","2011","합계",67.2
"조지아","- 뇌혈관질환","2011","남자",81.4
"조지아","- 뇌혈관질환","2011","여자",56.8
"조지아","호흡기계통의 질환","2011","합계",16.0
"조지아","호흡기계통의 질환","2011","남자",23.8
"조지아","호흡기계통의 질환","2011","여자",10.2
"조지아","소화기계통의 질환","2011","합계",21.6
"조지아","소화기계통의 질환","2011","남자",36.0
"조지아","소화기계통의 질환","2011","여자",10.5
"조지아","- 간질환","2011","합계",12.4
"조지아","- 간질환","2011","남자",22.1
"조지아","- 간질환","2011","여자",4.6
"조지아","사망의 외부요인","2011","합계",26.1
"조지아","사망의 외부요인","2011","남자",45.0
"조지아","사망의 외부요인","2011","여자",9.4
"조지아","- 운수사고","2011","합계",0.9
"조지아","- 운수사고","2011","남자",1.3
"조지아","- 운수사고","2011","여자",0.5
"조지아","- 고의적 자해(자살)","2011","합계",1.8
"조지아","- 고의적 자해(자살)","2011","남자",3.4
"조지아","- 고의적 자해(자살)","2011","여자",0.5
"홍콩","총사망자","2011","합계",318.5
"홍콩","총사망자","2011","남자",420.2
"홍콩","총사망자","2011","여자",231.1
"홍콩","특정감염성 및 기생충성질환","2011","합계",8.5
"홍콩","특정감염성 및 기생충성질환","2011","남자",12.2
"홍콩","특정감염성 및 기생충성질환","2011","여자",5.3
"홍콩","- 호흡기결핵","2011","합계",1.3
"홍콩","- 호흡기결핵","2011","남자",2.4
"홍콩","- 호흡기결핵","2011","여자",0.5
"홍콩","악성신생물(암)","2011","합계",109.6
"홍콩","악성신생물(암)","2011","남자",143.5
"홍콩","악성신생물(암)","2011","여자",79.8
"홍콩","- 위","2011","합계",5.5
"홍콩","- 위","2011","남자",7.2
"홍콩","- 위","2011","여자",4.0
"홍콩","- 간 및 간내 쓸개관","2011","합계",13.2
"홍콩","- 간 및 간내 쓸개관","2011","남자",21.2
"홍콩","- 간 및 간내 쓸개관","2011","여자",5.9
"홍콩","- 기관·기관지 및 폐","2011","합계",30.9
"홍콩","- 기관·기관지 및 폐","2011","남자",44.9
"홍콩","- 기관·기관지 및 폐","2011","여자",18.3
"홍콩","- 유방","2011","여자",9.1
"홍콩","당뇨병","2011","합계",3.4
"홍콩","당뇨병","2011","남자",3.7
"홍콩","당뇨병","2011","여자",3.0
"홍콩","순환기계통의 질환","2011","합계",73.2
"홍콩","순환기계통의 질환","2011","남자",93.5
"홍콩","순환기계통의 질환","2011","여자",54.9
"홍콩","- 고혈압성질환","2011","합계",5.1
"홍콩","- 고혈압성질환","2011","남자",5.3
"홍콩","- 고혈압성질환","2011","여자",4.8
"홍콩","- 허혈성심질환","2011","합계",31.2
"홍콩","- 허혈성심질환","2011","남자",43.6
"홍콩","- 허혈성심질환","2011","여자",20.2
"홍콩","- 뇌혈관질환","2011","합계",23.6
"홍콩","- 뇌혈관질환","2011","남자",29.1
"홍콩","- 뇌혈관질환","2011","여자",18.7
"홍콩","호흡기계통의 질환","2011","합계",58.1
"홍콩","호흡기계통의 질환","2011","남자",85.7
"홍콩","호흡기계통의 질환","2011","여자",36.4
"홍콩","소화기계통의 질환","2011","합계",11.0
"홍콩","소화기계통의 질환","2011","남자",14.1
"홍콩","소화기계통의 질환","2011","여자",8.3
"홍콩","- 간질환","2011","합계",3.8
"홍콩","- 간질환","2011","남자",5.4
"홍콩","- 간질환","2011","여자",2.5
"홍콩","사망의 외부요인","2011","합계",15.7
"홍콩","사망의 외부요인","2011","남자",22.5
"홍콩","사망의 외부요인","2011","여자",10.3
"홍콩","- 운수사고","2011","합계",1.0
"홍콩","- 운수사고","2011","남자",1.7
"홍콩","- 운수사고","2011","여자",0.5
"홍콩","- 고의적 자해(자살)","2011","합계",8.8
"홍콩","- 고의적 자해(자살)","2011","남자",11.9
"홍콩","- 고의적 자해(자살)","2011","여자",6.2
"이스라엘","총사망자","2011","합계",368.9
"이스라엘","총사망자","2011","남자",438.8
"이스라엘","총사망자","2011","여자",310.2
"이스라엘","특정감염성 및 기생충성질환","2011","합계",17.2
"이스라엘","특정감염성 및 기생충성질환","2011","남자",20.0
"이스라엘","특정감염성 및 기생충성질환","2011","여자",14.8
"이스라엘","- 호흡기결핵","2011","합계",0.2
"이스라엘","- 호흡기결핵","2011","남자",0.3
"이스라엘","- 호흡기결핵","2011","여자",0.1
"이스라엘","악성신생물(암)","2011","합계",103.6
"이스라엘","악성신생물(암)","2011","남자",118.8
"이스라엘","악성신생물(암)","2011","여자",92.2
"이스라엘","- 위","2011","합계",5.4
"이스라엘","- 위","2011","남자",7.2
"이스라엘","- 위","2011","여자",3.9
"이스라엘","- 간 및 간내 쓸개관","2011","합계",3.0
"이스라엘","- 간 및 간내 쓸개관","2011","남자",3.9
"이스라엘","- 간 및 간내 쓸개관","2011","여자",2.2
"이스라엘","- 기관·기관지 및 폐","2011","합계",19.4
"이스라엘","- 기관·기관지 및 폐","2011","남자",28.2
"이스라엘","- 기관·기관지 및 폐","2011","여자",12.1
"이스라엘","- 유방","2011","여자",19.8
"이스라엘","당뇨병","2011","합계",19.5
"이스라엘","당뇨병","2011","남자",22.3
"이스라엘","당뇨병","2011","여자",17.0
"이스라엘","순환기계통의 질환","2011","합계",86.3
"이스라엘","순환기계통의 질환","2011","남자",103.8
"이스라엘","순환기계통의 질환","2011","여자",71.6
"이스라엘","- 고혈압성질환","2011","합계",6.9
"이스라엘","- 고혈압성질환","2011","남자",6.3
"이스라엘","- 고혈압성질환","2011","여자",7.1
"이스라엘","- 허혈성심질환","2011","합계",36.1
"이스라엘","- 허혈성심질환","2011","남자",50.0
"이스라엘","- 허혈성심질환","2011","여자",25.0
"이스라엘","- 뇌혈관질환","2011","합계",20.4
"이스라엘","- 뇌혈관질환","2011","남자",22.9
"이스라엘","- 뇌혈관질환","2011","여자",18.2
"이스라엘","호흡기계통의 질환","2011","합계",26.2
"이스라엘","호흡기계통의 질환","2011","남자",32.3
"이스라엘","호흡기계통의 질환","2011","여자",21.5
"이스라엘","소화기계통의 질환","2011","합계",13.7
"이스라엘","소화기계통의 질환","2011","남자",15.7
"이스라엘","소화기계통의 질환","2011","여자",11.8
"이스라엘","- 간질환","2011","합계",4.4
"이스라엘","- 간질환","2011","남자",5.8
"이스라엘","- 간질환","2011","여자",3.2
"이스라엘","사망의 외부요인","2011","합계",21.5
"이스라엘","사망의 외부요인","2011","남자",32.2
"이스라엘","사망의 외부요인","2011","여자",11.5
"이스라엘","- 운수사고","2011","합계",4.9
"이스라엘","- 운수사고","2011","남자",7.6
"이스라엘","- 운수사고","2011","여자",2.2
"이스라엘","- 고의적 자해(자살)","2011","합계",5.2
"이스라엘","- 고의적 자해(자살)","2011","남자",8.5
"이스라엘","- 고의적 자해(자살)","2011","여자",2.2
"일본","총사망자","2011","합계",338.6
"일본","총사망자","2011","남자",458.4
"일본","총사망자","2011","여자",245.1
"일본","특정감염성 및 기생충성질환","2011","합계",7.0
"일본","특정감염성 및 기생충성질환","2011","남자",8.9
"일본","특정감염성 및 기생충성질환","2011","여자",5.5
"일본","- 호흡기결핵","2011","합계",0.8
"일본","- 호흡기결핵","2011","남자",1.3
"일본","- 호흡기결핵","2011","여자",0.5
"일본","악성신생물(암)","2011","합계",105.1
"일본","악성신생물(암)","2011","남자",145.2
"일본","악성신생물(암)","2011","여자",75.3
"일본","- 위","2011","합계",14.2
"일본","- 위","2011","남자",22.1
"일본","- 위","2011","여자",8.2
"일본","- 간 및 간내 쓸개관","2011","합계",9.1
"일본","- 간 및 간내 쓸개관","2011","남자",14.4
"일본","- 간 및 간내 쓸개관","2011","여자",4.8
"일본","- 기관·기관지 및 폐","2011","합계",19.7
"일본","- 기관·기관지 및 폐","2011","남자",33.5
"일본","- 기관·기관지 및 폐","2011","여자",9.3
"일본","- 유방","2011","여자",9.9
"일본","당뇨병","2011","합계",3.9
"일본","당뇨병","2011","남자",5.4
"일본","당뇨병","2011","여자",2.6
"일본","순환기계통의 질환","2011","합계",83.7
"일본","순환기계통의 질환","2011","남자",110.3
"일본","순환기계통의 질환","2011","여자",61.6
"일본","- 고혈압성질환","2011","합계",1.5
"일본","- 고혈압성질환","2011","남자",1.7
"일본","- 고혈압성질환","2011","여자",1.2
"일본","- 허혈성심질환","2011","합계",20.4
"일본","- 허혈성심질환","2011","남자",30.3
"일본","- 허혈성심질환","2011","여자",12.3
"일본","- 뇌혈관질환","2011","합계",29.7
"일본","- 뇌혈관질환","2011","남자",39.1
"일본","- 뇌혈관질환","2011","여자",22.3
"일본","호흡기계통의 질환","2011","합계",41.5
"일본","호흡기계통의 질환","2011","남자",65.9
"일본","호흡기계통의 질환","2011","여자",26.2
"일본","소화기계통의 질환","2011","합계",13.2
"일본","소화기계통의 질환","2011","남자",18.5
"일본","소화기계통의 질환","2011","여자",8.5
"일본","- 간질환","2011","합계",5.9
"일본","- 간질환","2011","남자",9.0
"일본","- 간질환","2011","여자",3.1
"일본","사망의 외부요인","2011","합계",43.2
"일본","사망의 외부요인","2011","남자",57.9
"일본","사망의 외부요인","2011","여자",29.6
"일본","- 운수사고","2011","합계",3.6
"일본","- 운수사고","2011","남자",5.5
"일본","- 운수사고","2011","여자",1.8
"일본","- 고의적 자해(자살)","2011","합계",18.2
"일본","- 고의적 자해(자살)","2011","남자",25.6
"일본","- 고의적 자해(자살)","2011","여자",10.8
"카자흐스탄","총사망자","2011","합계",970.9
"카자흐스탄","총사망자","2011","남자",1311.9
"카자흐스탄","총사망자","2011","여자",720.3
"카자흐스탄","특정감염성 및 기생충성질환","2011","합계",12.9
"카자흐스탄","특정감염성 및 기생충성질환","2011","남자",19.9
"카자흐스탄","특정감염성 및 기생충성질환","2011","여자",6.9
"카자흐스탄","- 호흡기결핵","2011","합계",8.2
"카자흐스탄","- 호흡기결핵","2011","남자",13.9
"카자흐스탄","- 호흡기결핵","2011","여자",3.4
