"국가별","항목","시점","성별",데이터
"아르메니아","- 기관·기관지 및 폐","2001","합계",21.6
"아르메니아","- 기관·기관지 및 폐","2001","남자",42.0
"아르메니아","- 기관·기관지 및 폐","2001","여자",5.9
"아르메니아","- 유방","2001","여자",19.3
"아르메니아","당뇨병","2001","합계",32.4
"아르메니아","당뇨병","2001","남자",25.8
"아르메니아","당뇨병","2001","여자",37.1
"아르메니아","순환기계통의 질환","2001","합계",330.9
"아르메니아","순환기계통의 질환","2001","남자",379.2
"아르메니아","순환기계통의 질환","2001","여자",289.4
"아르메니아","- 고혈압성질환","2001","합계",0.0
"아르메니아","- 고혈압성질환","2001","남자",0.0
"아르메니아","- 고혈압성질환","2001","여자",0.0
"아르메니아","- 허혈성심질환","2001","합계",212.4
"아르메니아","- 허혈성심질환","2001","남자",263.2
"아르메니아","- 허혈성심질환","2001","여자",171.4
"아르메니아","- 뇌혈관질환","2001","합계",95.4
"아르메니아","- 뇌혈관질환","2001","남자",91.5
"아르메니아","- 뇌혈관질환","2001","여자",96.4
"아르메니아","호흡기계통의 질환","2001","합계",33.1
"아르메니아","호흡기계통의 질환","2001","남자",48.8
"아르메니아","호흡기계통의 질환","2001","여자",21.5
"아르메니아","소화기계통의 질환","2001","합계",21.9
"아르메니아","소화기계통의 질환","2001","남자",31.5
"아르메니아","소화기계통의 질환","2001","여자",14.3
"아르메니아","- 간질환","2001","합계",11.6
"아르메니아","- 간질환","2001","남자",17.6
"아르메니아","- 간질환","2001","여자",6.8
"아르메니아","사망의 외부요인","2001","합계",28.2
"아르메니아","사망의 외부요인","2001","남자",45.3
"아르메니아","사망의 외부요인","2001","여자",12.8
"아르메니아","- 운수사고","2001","합계",5.0
"아르메니아","- 운수사고","2001","남자",8.1
"아르메니아","- 운수사고","2001","여자",2.2
"아르메니아","- 고의적 자해(자살)","2001","합계",1.5
"아르메니아","- 고의적 자해(자살)","2001","남자",2.6
"아르메니아","- 고의적 자해(자살)","2001","여자",0.6
"아제르바이잔","총사망자","2001","합계",772.5
"아제르바이잔","총사망자","2001","남자",926.6
"아제르바이잔","총사망자","2001","여자",646.0
"아제르바이잔","특정감염성 및 기생충성질환","2001","합계",21.2
"아제르바이잔","특정감염성 및 기생충성질환","2001","남자",30.7
"아제르바이잔","특정감염성 및 기생충성질환","2001","여자",12.9
"아제르바이잔","- 호흡기결핵","2001","합계",14.8
"아제르바이잔","- 호흡기결핵","2001","남자",23.7
"아제르바이잔","- 호흡기결핵","2001","여자",6.8
"아제르바이잔","악성신생물(암)","2001","합계",86.8
"아제르바이잔","악성신생물(암)","2001","남자",112.2
"아제르바이잔","악성신생물(암)","2001","여자",68.1
"아제르바이잔","- 위","2001","합계",16.0
"아제르바이잔","- 위","2001","남자",22.3
"아제르바이잔","- 위","2001","여자",11.0
"아제르바이잔","- 간 및 간내 쓸개관","2001","합계",6.5
"아제르바이잔","- 간 및 간내 쓸개관","2001","남자",8.4
"아제르바이잔","- 간 및 간내 쓸개관","2001","여자",5.2
"아제르바이잔","- 기관·기관지 및 폐","2001","합계",12.7
"아제르바이잔","- 기관·기관지 및 폐","2001","남자",23.0
"아제르바이잔","- 기관·기관지 및 폐","2001","여자",4.4
"아제르바이잔","- 유방","2001","여자",11.0
"아제르바이잔","당뇨병","2001","합계",20.7
"아제르바이잔","당뇨병","2001","남자",19.2
"아제르바이잔","당뇨병","2001","여자",21.5
"아제르바이잔","순환기계통의 질환","2001","합계",457.9
"아제르바이잔","순환기계통의 질환","2001","남자",532.6
"아제르바이잔","순환기계통의 질환","2001","여자",395.6
"아제르바이잔","- 고혈압성질환","2001","합계",30.3
"아제르바이잔","- 고혈압성질환","2001","남자",28.8
"아제르바이잔","- 고혈압성질환","2001","여자",30.7
"아제르바이잔","- 허혈성심질환","2001","합계",303.5
"아제르바이잔","- 허혈성심질환","2001","남자",369.8
"아제르바이잔","- 허혈성심질환","2001","여자",249.7
"아제르바이잔","- 뇌혈관질환","2001","합계",88.6
"아제르바이잔","- 뇌혈관질환","2001","남자",89.3
"아제르바이잔","- 뇌혈관질환","2001","여자",86.6
"아제르바이잔","호흡기계통의 질환","2001","합계",57.2
"아제르바이잔","호흡기계통의 질환","2001","남자",67.8
"아제르바이잔","호흡기계통의 질환","2001","여자",49.2
"아제르바이잔","소화기계통의 질환","2001","합계",43.6
"아제르바이잔","소화기계통의 질환","2001","남자",53.7
"아제르바이잔","소화기계통의 질환","2001","여자",35.5
"아제르바이잔","- 간질환","2001","합계",34.8
"아제르바이잔","- 간질환","2001","남자",41.6
"아제르바이잔","- 간질환","2001","여자",29.3
"아제르바이잔","사망의 외부요인","2001","합계",25.7
"아제르바이잔","사망의 외부요인","2001","남자",40.2
"아제르바이잔","사망의 외부요인","2001","여자",12.5
"아제르바이잔","- 운수사고","2001","합계",5.1
"아제르바이잔","- 운수사고","2001","남자",8.8
"아제르바이잔","- 운수사고","2001","여자",1.8
"아제르바이잔","- 고의적 자해(자살)","2001","합계",4.1
"아제르바이잔","- 고의적 자해(자살)","2001","남자",6.2
"아제르바이잔","- 고의적 자해(자살)","2001","여자",2.1
"바레인","총사망자","2001","합계",713.8
"바레인","총사망자","2001","남자",791.3
"바레인","총사망자","2001","여자",636.5
"바레인","특정감염성 및 기생충성질환","2001","합계",18.1
"바레인","특정감염성 및 기생충성질환","2001","남자",20.4
"바레인","특정감염성 및 기생충성질환","2001","여자",15.7
"바레인","- 호흡기결핵","2001","합계",2.7
"바레인","- 호흡기결핵","2001","남자",3.6
"바레인","- 호흡기결핵","2001","여자",1.9
"바레인","악성신생물(암)","2001","합계",89.7
"바레인","악성신생물(암)","2001","남자",113.2
"바레인","악성신생물(암)","2001","여자",68.8
"바레인","- 위","2001","합계",3.9
"바레인","- 위","2001","남자",4.3
"바레인","- 위","2001","여자",3.2
"바레인","- 간 및 간내 쓸개관","2001","합계",3.6
"바레인","- 간 및 간내 쓸개관","2001","남자",4.0
"바레인","- 간 및 간내 쓸개관","2001","여자",3.2
"바레인","- 기관·기관지 및 폐","2001","합계",21.9
"바레인","- 기관·기관지 및 폐","2001","남자",36.2
"바레인","- 기관·기관지 및 폐","2001","여자",7.4
"바레인","- 유방","2001","여자",14.3
"바레인","당뇨병","2001","합계",57.6
"바레인","당뇨병","2001","남자",60.7
"바레인","당뇨병","2001","여자",54.3
"바레인","순환기계통의 질환","2001","합계",210.2
"바레인","순환기계통의 질환","2001","남자",229.9
"바레인","순환기계통의 질환","2001","여자",186.7
"바레인","- 고혈압성질환","2001","합계",90.0
"바레인","- 고혈압성질환","2001","남자",84.3
"바레인","- 고혈압성질환","2001","여자",96.0
"바레인","- 허혈성심질환","2001","합계",56.0
"바레인","- 허혈성심질환","2001","남자",67.3
"바레인","- 허혈성심질환","2001","여자",42.0
"바레인","- 뇌혈관질환","2001","합계",18.8
"바레인","- 뇌혈관질환","2001","남자",18.4
"바레인","- 뇌혈관질환","2001","여자",19.5
"바레인","호흡기계통의 질환","2001","합계",45.5
"바레인","호흡기계통의 질환","2001","남자",51.4
"바레인","호흡기계통의 질환","2001","여자",38.6
"바레인","소화기계통의 질환","2001","합계",23.8
"바레인","소화기계통의 질환","2001","남자",24.4
"바레인","소화기계통의 질환","2001","여자",22.4
"바레인","- 간질환","2001","합계",8.3
"바레인","- 간질환","2001","남자",11.3
"바레인","- 간질환","2001","여자",4.5
"바레인","사망의 외부요인","2001","합계",30.4
"바레인","사망의 외부요인","2001","남자",44.0
"바레인","사망의 외부요인","2001","여자",12.9
"바레인","- 운수사고","2001","합계",11.5
"바레인","- 운수사고","2001","남자",16.5
"바레인","- 운수사고","2001","여자",4.2
"바레인","- 고의적 자해(자살)","2001","합계",2.9
"바레인","- 고의적 자해(자살)","2001","남자",4.1
"바레인","- 고의적 자해(자살)","2001","여자",0.9
"브루나이","총사망자","2001","합계",677.0
"브루나이","총사망자","2001","남자",742.6
"브루나이","총사망자","2001","여자",610.0
"브루나이","특정감염성 및 기생충성질환","2001","합계",17.0
"브루나이","특정감염성 및 기생충성질환","2001","남자",24.6
"브루나이","특정감염성 및 기생충성질환","2001","여자",9.1
"브루나이","- 호흡기결핵","2001","합계",8.7
"브루나이","- 호흡기결핵","2001","남자",14.7
"브루나이","- 호흡기결핵","2001","여자",2.9
"브루나이","악성신생물(암)","2001","합계",124.0
"브루나이","악성신생물(암)","2001","남자",128.9
"브루나이","악성신생물(암)","2001","여자",120.8
"브루나이","- 위","2001","합계",10.7
"브루나이","- 위","2001","남자",10.4
"브루나이","- 위","2001","여자",10.9
"브루나이","- 간 및 간내 쓸개관","2001","합계",10.8
"브루나이","- 간 및 간내 쓸개관","2001","남자",13.0
"브루나이","- 간 및 간내 쓸개관","2001","여자",8.7
"브루나이","- 기관·기관지 및 폐","2001","합계",29.6
"브루나이","- 기관·기관지 및 폐","2001","남자",29.7
"브루나이","- 기관·기관지 및 폐","2001","여자",29.5
"브루나이","- 유방","2001","여자",13.3
"브루나이","당뇨병","2001","합계",70.8
"브루나이","당뇨병","2001","남자",79.5
"브루나이","당뇨병","2001","여자",62.6
"브루나이","순환기계통의 질환","2001","합계",221.8
"브루나이","순환기계통의 질환","2001","남자",243.3
"브루나이","순환기계통의 질환","2001","여자",199.4
"브루나이","- 고혈압성질환","2001","합계",22.6
"브루나이","- 고혈압성질환","2001","남자",23.9
"브루나이","- 고혈압성질환","2001","여자",21.9
"브루나이","- 허혈성심질환","2001","합계",75.9
"브루나이","- 허혈성심질환","2001","남자",92.1
"브루나이","- 허혈성심질환","2001","여자",58.9
"브루나이","- 뇌혈관질환","2001","합계",63.5
"브루나이","- 뇌혈관질환","2001","남자",74.8
"브루나이","- 뇌혈관질환","2001","여자",52.5
"브루나이","호흡기계통의 질환","2001","합계",80.8
"브루나이","호흡기계통의 질환","2001","남자",99.5
"브루나이","호흡기계통의 질환","2001","여자",63.0
"브루나이","소화기계통의 질환","2001","합계",10.9
"브루나이","소화기계통의 질환","2001","남자",15.7
"브루나이","소화기계통의 질환","2001","여자",6.0
"브루나이","- 간질환","2001","합계",4.4
"브루나이","- 간질환","2001","남자",5.8
"브루나이","- 간질환","2001","여자",2.9
"브루나이","사망의 외부요인","2001","합계",34.0
"브루나이","사망의 외부요인","2001","남자",51.1
"브루나이","사망의 외부요인","2001","여자",16.1
"브루나이","- 운수사고","2001","합계",20.5
"브루나이","- 운수사고","2001","남자",30.3
"브루나이","- 운수사고","2001","여자",10.6
"브루나이","- 고의적 자해(자살)","2001","합계",1.7
"브루나이","- 고의적 자해(자살)","2001","남자",1.6
"브루나이","- 고의적 자해(자살)","2001","여자",1.7
"조지아","총사망자","2001","합계",690.5
"조지아","총사망자","2001","남자",902.1
"조지아","총사망자","2001","여자",539.4
"조지아","특정감염성 및 기생충성질환","2001","합계",7.9
"조지아","특정감염성 및 기생충성질환","2001","남자",11.9
"조지아","특정감염성 및 기생충성질환","2001","여자",4.6
"조지아","- 호흡기결핵","2001","합계",5.0
"조지아","- 호흡기결핵","2001","남자",8.7
"조지아","- 호흡기결핵","2001","여자",1.9
"조지아","악성신생물(암)","2001","합계",72.9
"조지아","악성신생물(암)","2001","남자",90.0
"조지아","악성신생물(암)","2001","여자",62.1
"조지아","- 위","2001","합계",8.0
"조지아","- 위","2001","남자",10.9
"조지아","- 위","2001","여자",6.1
"조지아","- 간 및 간내 쓸개관","2001","합계",4.9
"조지아","- 간 및 간내 쓸개관","2001","남자",6.8
"조지아","- 간 및 간내 쓸개관","2001","여자",3.5
"조지아","- 기관·기관지 및 폐","2001","합계",14.0
"조지아","- 기관·기관지 및 폐","2001","남자",26.7
"조지아","- 기관·기관지 및 폐","2001","여자",4.8
"조지아","- 유방","2001","여자",16.7
"조지아","당뇨병","2001","합계",10.6
"조지아","당뇨병","2001","남자",12.3
"조지아","당뇨병","2001","여자",9.2
"조지아","순환기계통의 질환","2001","합계",480.6
"조지아","순환기계통의 질환","2001","남자",613.6
"조지아","순환기계통의 질환","2001","여자",390.1
"조지아","- 고혈압성질환","2001","합계",6.3
"조지아","- 고혈압성질환","2001","남자",7.3
"조지아","- 고혈압성질환","2001","여자",5.6
"조지아","- 허혈성심질환","2001","합계",267.0
"조지아","- 허혈성심질환","2001","남자",349.9
"조지아","- 허혈성심질환","2001","여자",210.8
"조지아","- 뇌혈관질환","2001","합계",161.6
"조지아","- 뇌혈관질환","2001","남자",196.4
"조지아","- 뇌혈관질환","2001","여자",137.8
"조지아","호흡기계통의 질환","2001","합계",20.4
"조지아","호흡기계통의 질환","2001","남자",26.1
"조지아","호흡기계통의 질환","2001","여자",16.1
"조지아","소화기계통의 질환","2001","합계",22.2
"조지아","소화기계통의 질환","2001","남자",36.8
"조지아","소화기계통의 질환","2001","여자",11.2
"조지아","- 간질환","2001","합계",18.5
"조지아","- 간질환","2001","남자",31.0
"조지아","- 간질환","2001","여자",9.2
"조지아","사망의 외부요인","2001","합계",26.2
"조지아","사망의 외부요인","2001","남자",45.4
"조지아","사망의 외부요인","2001","여자",9.4
"조지아","- 운수사고","2001","합계",7.5
"조지아","- 운수사고","2001","남자",13.1
"조지아","- 운수사고","2001","여자",2.5
"조지아","- 고의적 자해(자살)","2001","합계",1.9
"조지아","- 고의적 자해(자살)","2001","남자",3.2
"조지아","- 고의적 자해(자살)","2001","여자",0.8
"홍콩","총사망자","2001","합계",381.6
"홍콩","총사망자","2001","남자",494.2
"홍콩","총사망자","2001","여자",282.7
"홍콩","특정감염성 및 기생충성질환","2001","합계",10.7
"홍콩","특정감염성 및 기생충성질환","2001","남자",14.6
"홍콩","특정감염성 및 기생충성질환","2001","여자",7.3
"홍콩","- 호흡기결핵","2001","합계",3.4
"홍콩","- 호흡기결핵","2001","남자",5.9
"홍콩","- 호흡기결핵","2001","여자",1.5
"홍콩","악성신생물(암)","2001","합계",133.4
"홍콩","악성신생물(암)","2001","남자",179.3
"홍콩","악성신생물(암)","2001","여자",92.7
"홍콩","- 위","2001","합계",8.0
"홍콩","- 위","2001","남자",11.0
"홍콩","- 위","2001","여자",5.5
"홍콩","- 간 및 간내 쓸개관","2001","합계",17.1
"홍콩","- 간 및 간내 쓸개관","2001","남자",26.8
"홍콩","- 간 및 간내 쓸개관","2001","여자",7.8
"홍콩","- 기관·기관지 및 폐","2001","합계",37.7
"홍콩","- 기관·기관지 및 폐","2001","남자",55.5
"홍콩","- 기관·기관지 및 폐","2001","여자",22.0
"홍콩","- 유방","2001","여자",9.0
"홍콩","당뇨병","2001","합계",7.6
"홍콩","당뇨병","2001","남자",7.6
"홍콩","당뇨병","2001","여자",7.5
"홍콩","순환기계통의 질환","2001","합계",93.4
"홍콩","순환기계통의 질환","2001","남자",110.8
"홍콩","순환기계통의 질환","2001","여자",77.2
"홍콩","- 고혈압성질환","2001","합계",7.6
"홍콩","- 고혈압성질환","2001","남자",8.4
"홍콩","- 고혈압성질환","2001","여자",6.8
"홍콩","- 허혈성심질환","2001","합계",35.0
"홍콩","- 허혈성심질환","2001","남자",44.5
"홍콩","- 허혈성심질환","2001","여자",25.8
"홍콩","- 뇌혈관질환","2001","합계",34.3
"홍콩","- 뇌혈관질환","2001","남자",38.8
"홍콩","- 뇌혈관질환","2001","여자",30.5
"홍콩","호흡기계통의 질환","2001","합계",60.0
"홍콩","호흡기계통의 질환","2001","남자",85.9
"홍콩","호흡기계통의 질환","2001","여자",39.6
"홍콩","소화기계통의 질환","2001","합계",15.0
"홍콩","소화기계통의 질환","2001","남자",19.7
"홍콩","소화기계통의 질환","2001","여자",10.6
"홍콩","- 간질환","2001","합계",6.1
"홍콩","- 간질환","2001","남자",9.0
"홍콩","- 간질환","2001","여자",3.1
"홍콩","사망의 외부요인","2001","합계",23.4
"홍콩","사망의 외부요인","2001","남자",32.6
"홍콩","사망의 외부요인","2001","여자",15.0
"홍콩","- 운수사고","2001","합계",2.3
"홍콩","- 운수사고","2001","남자",3.3
"홍콩","- 운수사고","2001","여자",1.3
"홍콩","- 고의적 자해(자살)","2001","합계",12.6
"홍콩","- 고의적 자해(자살)","2001","남자",16.1
"홍콩","- 고의적 자해(자살)","2001","여자",9.3
"이스라엘","총사망자","2001","합계",471.7
"이스라엘","총사망자","2001","남자",570.5
"이스라엘","총사망자","2001","여자",391.1
"이스라엘","특정감염성 및 기생충성질환","2001","합계",12.5
"이스라엘","특정감염성 및 기생충성질환","2001","남자",14.1
"이스라엘","특정감염성 및 기생충성질환","2001","여자",11.1
"이스라엘","- 호흡기결핵","2001","합계",0.6
"이스라엘","- 호흡기결핵","2001","남자",0.9
"이스라엘","- 호흡기결핵","2001","여자",0.4
"이스라엘","악성신생물(암)","2001","합계",123.9
"이스라엘","악성신생물(암)","2001","남자",141.9
"이스라엘","악성신생물(암)","2001","여자",111.0
"이스라엘","- 위","2001","합계",6.4
"이스라엘","- 위","2001","남자",9.1
"이스라엘","- 위","2001","여자",4.3
"이스라엘","- 간 및 간내 쓸개관","2001","합계",3.5
"이스라엘","- 간 및 간내 쓸개관","2001","남자",4.4
"이스라엘","- 간 및 간내 쓸개관","2001","여자",2.7
"이스라엘","- 기관·기관지 및 폐","2001","합계",19.0
"이스라엘","- 기관·기관지 및 폐","2001","남자",30.2
"이스라엘","- 기관·기관지 및 폐","2001","여자",10.0
"이스라엘","- 유방","2001","여자",24.0
"이스라엘","당뇨병","2001","합계",31.6
"이스라엘","당뇨병","2001","남자",34.9
"이스라엘","당뇨병","2001","여자",28.9
"이스라엘","순환기계통의 질환","2001","합계",138.6
"이스라엘","순환기계통의 질환","2001","남자",168.9
"이스라엘","순환기계통의 질환","2001","여자",114.0
"이스라엘","- 고혈압성질환","2001","합계",5.5
"이스라엘","- 고혈압성질환","2001","남자",4.7
"이스라엘","- 고혈압성질환","2001","여자",5.9
"이스라엘","- 허혈성심질환","2001","합계",65.1
"이스라엘","- 허혈성심질환","2001","남자",85.8
"이스라엘","- 허혈성심질환","2001","여자",48.5
"이스라엘","- 뇌혈관질환","2001","합계",33.5
"이스라엘","- 뇌혈관질환","2001","남자",39.4
"이스라엘","- 뇌혈관질환","2001","여자",29.0
"이스라엘","호흡기계통의 질환","2001","합계",28.8
"이스라엘","호흡기계통의 질환","2001","남자",35.6
"이스라엘","호흡기계통의 질환","2001","여자",23.8
"이스라엘","소화기계통의 질환","2001","합계",15.1
"이스라엘","소화기계통의 질환","2001","남자",17.5
"이스라엘","소화기계통의 질환","2001","여자",13.1
"이스라엘","- 간질환","2001","합계",5.5
"이스라엘","- 간질환","2001","남자",7.2
"이스라엘","- 간질환","2001","여자",4.0
"이스라엘","사망의 외부요인","2001","합계",33.7
"이스라엘","사망의 외부요인","2001","남자",51.9
"이스라엘","사망의 외부요인","2001","여자",16.4
"이스라엘","- 운수사고","2001","합계",9.1
"이스라엘","- 운수사고","2001","남자",14.2
"이스라엘","- 운수사고","2001","여자",4.1
"이스라엘","- 고의적 자해(자살)","2001","합계",6.2
"이스라엘","- 고의적 자해(자살)","2001","남자",10.5
"이스라엘","- 고의적 자해(자살)","2001","여자",2.1
"일본","총사망자","2001","합계",372.8
"일본","총사망자","2001","남자",513.9
"일본","총사망자","2001","여자",266.2
"일본","특정감염성 및 기생충성질환","2001","합계",7.9
"일본","특정감염성 및 기생충성질환","2001","남자",10.6
"일본","특정감염성 및 기생충성질환","2001","여자",5.9
"일본","- 호흡기결핵","2001","합계",1.7
"일본","- 호흡기결핵","2001","남자",2.9
"일본","- 호흡기결핵","2001","여자",0.9
"일본","악성신생물(암)","2001","합계",120.0
"일본","악성신생물(암)","2001","남자",169.2
"일본","악성신생물(암)","2001","여자",83.9
"일본","- 위","2001","합계",19.7
"일본","- 위","2001","남자",30.0
"일본","- 위","2001","여자",12.0
"일본","- 간 및 간내 쓸개관","2001","합계",13.8
"일본","- 간 및 간내 쓸개관","2001","남자",21.9
"일본","- 간 및 간내 쓸개관","2001","여자",7.0
"일본","- 기관·기관지 및 폐","2001","합계",21.1
"일본","- 기관·기관지 및 폐","2001","남자",36.4
"일본","- 기관·기관지 및 폐","2001","여자",9.9
"일본","- 유방","2001","여자",9.3
"일본","당뇨병","2001","합계",4.6
"일본","당뇨병","2001","남자",6.0
"일본","당뇨병","2001","여자",3.4
"일본","순환기계통의 질환","2001","합계",105.8
"일본","순환기계통의 질환","2001","남자",137.7
"일본","순환기계통의 질환","2001","여자",80.9
"일본","- 고혈압성질환","2001","합계",1.9
"일본","- 고혈압성질환","2001","남자",1.9
"일본","- 고혈압성질환","2001","여자",1.7
"일본","- 허혈성심질환","2001","합계",25.7
"일본","- 허혈성심질환","2001","남자",36.3
"일본","- 허혈성심질환","2001","여자",17.3
"일본","- 뇌혈관질환","2001","합계",45.8
"일본","- 뇌혈관질환","2001","남자",59.0
"일본","- 뇌혈관질환","2001","여자",36.0
"일본","호흡기계통의 질환","2001","합계",43.8
"일본","호흡기계통의 질환","2001","남자",69.0
"일본","호흡기계통의 질환","2001","여자",28.9
"일본","소화기계통의 질환","2001","합계",15.2
"일본","소화기계통의 질환","2001","남자",21.5
"일본","소화기계통의 질환","2001","여자",9.6
"일본","- 간질환","2001","합계",7.2
"일본","- 간질환","2001","남자",11.2
"일본","- 간질환","2001","여자",3.5
"일본","사망의 외부요인","2001","합계",39.4
"일본","사망의 외부요인","2001","남자",58.5
"일본","사망의 외부요인","2001","여자",21.9
"일본","- 운수사고","2001","합계",7.7
"일본","- 운수사고","2001","남자",11.8
"일본","- 운수사고","2001","여자",3.8
"일본","- 고의적 자해(자살)","2001","합계",17.6
"일본","- 고의적 자해(자살)","2001","남자",26.2
"일본","- 고의적 자해(자살)","2001","여자",9.2
"카자흐스탄","총사망자","2001","합계",1160.7
"카자흐스탄","총사망자","2001","남자",1594.8
"카자흐스탄","총사망자","2001","여자",847.3
"카자흐스탄","특정감염성 및 기생충성질환","2001","합계",32.1
"카자흐스탄","특정감염성 및 기생충성질환","2001","남자",51.7
"카자흐스탄","특정감염성 및 기생충성질환","2001","여자",15.2
