"국가별","항목","시점","성별",데이터
"한국","총사망자","2015","여자",254.0
"한국","특정감염성 및 기생충성질환","2015","합계",9.0
"한국","특정감염성 및 기생충성질환","2015","남자",12.3
"한국","특정감염성 및 기생충성질환","2015","여자",6.8
"한국","- 호흡기결핵","2015","합계",3.0
"한국","- 호흡기결핵","2015","남자",4.9
"한국","- 호흡기결핵","2015","여자",1.7
"한국","악성신생물(암)","2015","합계",96.9
"한국","악성신생물(암)","2015","남자",143.4
"한국","악성신생물(암)","2015","여자",64.5
"한국","- 위","2015","합계",10.7
"한국","- 위","2015","남자",16.7
"한국","- 위","2015","여자",6.6
"한국","- 간 및 간내 쓸개관","2015","합계",14.3
"한국","- 간 및 간내 쓸개관","2015","남자",23.9
"한국","- 간 및 간내 쓸개관","2015","여자",6.4
"한국","- 기관·기관지 및 폐","2015","합계",21.5
"한국","- 기관·기관지 및 폐","2015","남자",38.1
"한국","- 기관·기관지 및 폐","2015","여자",10.0
"한국","- 유방","2015","여자",6.0
"한국","당뇨병","2015","합계",12.9
"한국","당뇨병","2015","남자",16.2
"한국","당뇨병","2015","여자",10.2
"한국","순환기계통의 질환","2015","합계",73.0
"한국","순환기계통의 질환","2015","남자",91.0
"한국","순환기계통의 질환","2015","여자",58.4
"한국","- 고혈압성질환","2015","합계",6.1
"한국","- 고혈압성질환","2015","남자",5.3
"한국","- 고혈압성질환","2015","여자",6.1
"한국","- 허혈성심질환","2015","합계",18.1
"한국","- 허혈성심질환","2015","남자",24.7
"한국","- 허혈성심질환","2015","여자",12.7
"한국","- 뇌혈관질환","2015","합계",29.9
"한국","- 뇌혈관질환","2015","남자",37.9
"한국","- 뇌혈관질환","2015","여자",24.1
"한국","호흡기계통의 질환","2015","합계",33.6
"한국","호흡기계통의 질환","2015","남자",54.1
"한국","호흡기계통의 질환","2015","여자",22.1
"한국","소화기계통의 질환","2015","합계",14.9
"한국","소화기계통의 질환","2015","남자",21.6
"한국","소화기계통의 질환","2015","여자",8.7
"한국","- 간질환","2015","합계",8.9
"한국","- 간질환","2015","남자",14.3
"한국","- 간질환","2015","여자",3.9
"한국","사망의 외부요인","2015","합계",41.6
"한국","사망의 외부요인","2015","남자",61.5
"한국","사망의 외부요인","2015","여자",23.9
"한국","- 운수사고","2015","합계",8.3
"한국","- 운수사고","2015","남자",13.0
"한국","- 운수사고","2015","여자",4.0
"한국","- 고의적 자해(자살)","2015","합계",20.2
"한국","- 고의적 자해(자살)","2015","남자",29.6
"한국","- 고의적 자해(자살)","2015","여자",11.9
"아르메니아","총사망자","2015","합계",675.4
"아르메니아","총사망자","2015","남자",859.1
"아르메니아","총사망자","2015","여자",533.4
"아르메니아","특정감염성 및 기생충성질환","2015","합계",9.0
"아르메니아","특정감염성 및 기생충성질환","2015","남자",14.3
"아르메니아","특정감염성 및 기생충성질환","2015","여자",4.7
"아르메니아","- 호흡기결핵","2015","합계",1.7
"아르메니아","- 호흡기결핵","2015","남자",3.6
"아르메니아","- 호흡기결핵","2015","여자",0.3
"아르메니아","악성신생물(암)","2015","합계",149.5
"아르메니아","악성신생물(암)","2015","남자",198.5
"아르메니아","악성신생물(암)","2015","여자",115.3
"아르메니아","- 위","2015","합계",12.3
"아르메니아","- 위","2015","남자",18.0
"아르메니아","- 위","2015","여자",8.3
"아르메니아","- 간 및 간내 쓸개관","2015","합계",10.3
"아르메니아","- 간 및 간내 쓸개관","2015","남자",14.8
"아르메니아","- 간 및 간내 쓸개관","2015","여자",7.0
"아르메니아","- 기관·기관지 및 폐","2015","합계",30.0
"아르메니아","- 기관·기관지 및 폐","2015","남자",59.0
"아르메니아","- 기관·기관지 및 폐","2015","여자",9.2
"아르메니아","- 유방","2015","여자",25.4
"아르메니아","당뇨병","2015","합계",30.8
"아르메니아","당뇨병","2015","남자",28.0
"아르메니아","당뇨병","2015","여자",32.4
"아르메니아","순환기계통의 질환","2015","합계",296.7
"아르메니아","순환기계통의 질환","2015","남자",365.2
"아르메니아","순환기계통의 질환","2015","여자",242.9
"아르메니아","- 고혈압성질환","2015","합계",15.5
"아르메니아","- 고혈압성질환","2015","남자",15.8
"아르메니아","- 고혈압성질환","2015","여자",15.2
"아르메니아","- 허혈성심질환","2015","합계",189.0
"아르메니아","- 허혈성심질환","2015","남자",247.6
"아르메니아","- 허혈성심질환","2015","여자",144.0
"아르메니아","- 뇌혈관질환","2015","합계",55.3
"아르메니아","- 뇌혈관질환","2015","남자",59.0
"아르메니아","- 뇌혈관질환","2015","여자",51.8
"아르메니아","호흡기계통의 질환","2015","합계",50.2
"아르메니아","호흡기계통의 질환","2015","남자",62.7
"아르메니아","호흡기계통의 질환","2015","여자",41.2
"아르메니아","소화기계통의 질환","2015","합계",39.6
"아르메니아","소화기계통의 질환","2015","남자",51.9
"아르메니아","소화기계통의 질환","2015","여자",29.9
"아르메니아","- 간질환","2015","합계",23.3
"아르메니아","- 간질환","2015","남자",32.7
"아르메니아","- 간질환","2015","여자",16.0
"아르메니아","사망의 외부요인","2015","합계",39.0
"아르메니아","사망의 외부요인","2015","남자",64.0
"아르메니아","사망의 외부요인","2015","여자",16.9
"아르메니아","- 운수사고","2015","합계",9.9
"아르메니아","- 운수사고","2015","남자",16.9
"아르메니아","- 운수사고","2015","여자",3.6
"아르메니아","- 고의적 자해(자살)","2015","합계",2.0
"아르메니아","- 고의적 자해(자살)","2015","남자",3.4
"아르메니아","- 고의적 자해(자살)","2015","여자",1.0
"브루나이","총사망자","2015","합계",596.0
"브루나이","총사망자","2015","남자",644.2
"브루나이","총사망자","2015","여자",549.8
"브루나이","특정감염성 및 기생충성질환","2015","합계",35.8
"브루나이","특정감염성 및 기생충성질환","2015","남자",42.6
"브루나이","특정감염성 및 기생충성질환","2015","여자",29.3
"브루나이","- 호흡기결핵","2015","합계",6.0
"브루나이","- 호흡기결핵","2015","남자",7.2
"브루나이","- 호흡기결핵","2015","여자",4.8
"브루나이","악성신생물(암)","2015","합계",112.9
"브루나이","악성신생물(암)","2015","남자",109.8
"브루나이","악성신생물(암)","2015","여자",117.7
"브루나이","- 위","2015","합계",3.9
"브루나이","- 위","2015","남자",2.4
"브루나이","- 위","2015","여자",5.5
"브루나이","- 간 및 간내 쓸개관","2015","합계",10.8
"브루나이","- 간 및 간내 쓸개관","2015","남자",17.7
"브루나이","- 간 및 간내 쓸개관","2015","여자",4.3
"브루나이","- 기관·기관지 및 폐","2015","합계",21.1
"브루나이","- 기관·기관지 및 폐","2015","남자",22.5
"브루나이","- 기관·기관지 및 폐","2015","여자",19.8
"브루나이","- 유방","2015","여자",20.1
"브루나이","당뇨병","2015","합계",55.5
"브루나이","당뇨병","2015","남자",65.1
"브루나이","당뇨병","2015","여자",46.4
"브루나이","순환기계통의 질환","2015","합계",121.6
"브루나이","순환기계통의 질환","2015","남자",128.1
"브루나이","순환기계통의 질환","2015","여자",115.1
"브루나이","- 고혈압성질환","2015","합계",22.1
"브루나이","- 고혈압성질환","2015","남자",22.6
"브루나이","- 고혈압성질환","2015","여자",21.3
"브루나이","- 허혈성심질환","2015","합계",38.1
"브루나이","- 허혈성심질환","2015","남자",46.9
"브루나이","- 허혈성심질환","2015","여자",29.2
"브루나이","- 뇌혈관질환","2015","합계",33.5
"브루나이","- 뇌혈관질환","2015","남자",34.3
"브루나이","- 뇌혈관질환","2015","여자",33.2
"브루나이","호흡기계통의 질환","2015","합계",72.6
"브루나이","호흡기계통의 질환","2015","남자",63.7
"브루나이","호흡기계통의 질환","2015","여자",79.7
"브루나이","소화기계통의 질환","2015","합계",16.8
"브루나이","소화기계통의 질환","2015","남자",19.9
"브루나이","소화기계통의 질환","2015","여자",13.8
"브루나이","- 간질환","2015","합계",5.5
"브루나이","- 간질환","2015","남자",6.8
"브루나이","- 간질환","2015","여자",4.3
"브루나이","사망의 외부요인","2015","합계",33.6
"브루나이","사망의 외부요인","2015","남자",41.5
"브루나이","사망의 외부요인","2015","여자",25.3
"브루나이","- 운수사고","2015","합계",8.6
"브루나이","- 운수사고","2015","남자",13.0
"브루나이","- 운수사고","2015","여자",4.2
"브루나이","- 고의적 자해(자살)","2015","합계",1.4
"브루나이","- 고의적 자해(자살)","2015","남자",1.9
"브루나이","- 고의적 자해(자살)","2015","여자",0.8
"키프로스","총사망자","2015","합계",391.1
"키프로스","총사망자","2015","남자",474.1
"키프로스","총사망자","2015","여자",319.9
"키프로스","특정감염성 및 기생충성질환","2015","합계",9.3
"키프로스","특정감염성 및 기생충성질환","2015","남자",10.8
"키프로스","특정감염성 및 기생충성질환","2015","여자",8.0
"키프로스","- 호흡기결핵","2015","합계",0.2
"키프로스","- 호흡기결핵","2015","남자",0.2
"키프로스","- 호흡기결핵","2015","여자",0.1
"키프로스","악성신생물(암)","2015","합계",93.8
"키프로스","악성신생물(암)","2015","남자",116.8
"키프로스","악성신생물(암)","2015","여자",74.7
"키프로스","- 위","2015","합계",4.4
"키프로스","- 위","2015","남자",6.8
"키프로스","- 위","2015","여자",2.2
"키프로스","- 간 및 간내 쓸개관","2015","합계",3.6
"키프로스","- 간 및 간내 쓸개관","2015","남자",5.1
"키프로스","- 간 및 간내 쓸개관","2015","여자",2.2
"키프로스","- 기관·기관지 및 폐","2015","합계",16.8
"키프로스","- 기관·기관지 및 폐","2015","남자",27.7
"키프로스","- 기관·기관지 및 폐","2015","여자",7.2
"키프로스","- 유방","2015","여자",15.9
"키프로스","당뇨병","2015","합계",22.6
"키프로스","당뇨병","2015","남자",26.6
"키프로스","당뇨병","2015","여자",19.0
"키프로스","순환기계통의 질환","2015","합계",130.5
"키프로스","순환기계통의 질환","2015","남자",157.4
"키프로스","순환기계통의 질환","2015","여자",106.5
"키프로스","- 고혈압성질환","2015","합계",12.2
"키프로스","- 고혈압성질환","2015","남자",11.8
"키프로스","- 고혈압성질환","2015","여자",12.3
"키프로스","- 허혈성심질환","2015","합계",45.1
"키프로스","- 허혈성심질환","2015","남자",65.9
"키프로스","- 허혈성심질환","2015","여자",27.3
"키프로스","- 뇌혈관질환","2015","합계",22.7
"키프로스","- 뇌혈관질환","2015","남자",24.2
"키프로스","- 뇌혈관질환","2015","여자",21.5
"키프로스","호흡기계통의 질환","2015","합계",32.4
"키프로스","호흡기계통의 질환","2015","남자",43.9
"키프로스","호흡기계통의 질환","2015","여자",23.6
"키프로스","소화기계통의 질환","2015","합계",12.5
"키프로스","소화기계통의 질환","2015","남자",15.1
"키프로스","소화기계통의 질환","2015","여자",10.2
"키프로스","- 간질환","2015","합계",4.3
"키프로스","- 간질환","2015","남자",6.6
"키프로스","- 간질환","2015","여자",2.3
"키프로스","사망의 외부요인","2015","합계",24.4
"키프로스","사망의 외부요인","2015","남자",35.4
"키프로스","사망의 외부요인","2015","여자",14.5
"키프로스","- 운수사고","2015","합계",7.6
"키프로스","- 운수사고","2015","남자",10.5
"키프로스","- 운수사고","2015","여자",4.9
"키프로스","- 고의적 자해(자살)","2015","합계",4.2
"키프로스","- 고의적 자해(자살)","2015","남자",6.8
"키프로스","- 고의적 자해(자살)","2015","여자",1.8
"조지아","총사망자","2015","합계",792.9
"조지아","총사망자","2015","남자",1075.0
"조지아","총사망자","2015","여자",582.9
"조지아","특정감염성 및 기생충성질환","2015","합계",10.4
"조지아","특정감염성 및 기생충성질환","2015","남자",16.6
"조지아","특정감염성 및 기생충성질환","2015","여자",5.1
"조지아","- 호흡기결핵","2015","합계",1.3
"조지아","- 호흡기결핵","2015","남자",2.3
"조지아","- 호흡기결핵","2015","여자",0.5
"조지아","악성신생물(암)","2015","합계",103.5
"조지아","악성신생물(암)","2015","남자",139.0
"조지아","악성신생물(암)","2015","여자",79.9
"조지아","- 위","2015","합계",7.8
"조지아","- 위","2015","남자",10.6
"조지아","- 위","2015","여자",6.0
"조지아","- 간 및 간내 쓸개관","2015","합계",5.7
"조지아","- 간 및 간내 쓸개관","2015","남자",8.5
"조지아","- 간 및 간내 쓸개관","2015","여자",3.7
"조지아","- 기관·기관지 및 폐","2015","합계",17.5
"조지아","- 기관·기관지 및 폐","2015","남자",36.1
"조지아","- 기관·기관지 및 폐","2015","여자",4.0
"조지아","- 유방","2015","여자",19.2
"조지아","당뇨병","2015","합계",15.3
"조지아","당뇨병","2015","남자",16.8
"조지아","당뇨병","2015","여자",14.2
"조지아","순환기계통의 질환","2015","합계",309.6
"조지아","순환기계통의 질환","2015","남자",400.3
"조지아","순환기계통의 질환","2015","여자",246.1
"조지아","- 고혈압성질환","2015","합계",41.3
"조지아","- 고혈압성질환","2015","남자",46.3
"조지아","- 고혈압성질환","2015","여자",37.7
"조지아","- 허혈성심질환","2015","합계",72.9
"조지아","- 허혈성심질환","2015","남자",100.3
"조지아","- 허혈성심질환","2015","여자",53.4
"조지아","- 뇌혈관질환","2015","합계",92.1
"조지아","- 뇌혈관질환","2015","남자",118.8
"조지아","- 뇌혈관질환","2015","여자",74.3
"조지아","호흡기계통의 질환","2015","합계",28.7
"조지아","호흡기계통의 질환","2015","남자",42.4
"조지아","호흡기계통의 질환","2015","여자",19.5
"조지아","소화기계통의 질환","2015","합계",24.5
"조지아","소화기계통의 질환","2015","남자",38.1
"조지아","소화기계통의 질환","2015","여자",13.8
"조지아","- 간질환","2015","합계",12.1
"조지아","- 간질환","2015","남자",21.3
"조지아","- 간질환","2015","여자",4.5
"조지아","사망의 외부요인","2015","합계",38.7
"조지아","사망의 외부요인","2015","남자",63.8
"조지아","사망의 외부요인","2015","여자",15.9
"조지아","- 운수사고","2015","합계",16.4
"조지아","- 운수사고","2015","남자",26.4
"조지아","- 운수사고","2015","여자",6.8
"조지아","- 고의적 자해(자살)","2015","합계",4.1
"조지아","- 고의적 자해(자살)","2015","남자",7.1
"조지아","- 고의적 자해(자살)","2015","여자",1.6
"홍콩","총사망자","2015","합계",301.5
"홍콩","총사망자","2015","남자",394.4
"홍콩","총사망자","2015","여자",222.5
"홍콩","특정감염성 및 기생충성질환","2015","합계",8.0
"홍콩","특정감염성 및 기생충성질환","2015","남자",10.6
"홍콩","특정감염성 및 기생충성질환","2015","여자",5.9
"홍콩","- 호흡기결핵","2015","합계",1.1
"홍콩","- 호흡기결핵","2015","남자",2.2
"홍콩","- 호흡기결핵","2015","여자",0.3
"홍콩","악성신생물(암)","2015","합계",104.2
"홍콩","악성신생물(암)","2015","남자",131.8
"홍콩","악성신생물(암)","2015","여자",80.0
"홍콩","- 위","2015","합계",4.8
"홍콩","- 위","2015","남자",6.4
"홍콩","- 위","2015","여자",3.3
"홍콩","- 간 및 간내 쓸개관","2015","합계",11.6
"홍콩","- 간 및 간내 쓸개관","2015","남자",18.4
"홍콩","- 간 및 간내 쓸개관","2015","여자",5.4
"홍콩","- 기관·기관지 및 폐","2015","합계",28.9
"홍콩","- 기관·기관지 및 폐","2015","남자",40.5
"홍콩","- 기관·기관지 및 폐","2015","여자",18.5
"홍콩","- 유방","2015","여자",9.7
"홍콩","당뇨병","2015","합계",3.2
"홍콩","당뇨병","2015","남자",3.8
"홍콩","당뇨병","2015","여자",2.6
"홍콩","순환기계통의 질환","2015","합계",62.0
"홍콩","순환기계통의 질환","2015","남자",81.2
"홍콩","순환기계통의 질환","2015","여자",45.2
"홍콩","- 고혈압성질환","2015","합계",4.2
"홍콩","- 고혈압성질환","2015","남자",4.8
"홍콩","- 고혈압성질환","2015","여자",3.7
"홍콩","- 허혈성심질환","2015","합계",25.6
"홍콩","- 허혈성심질환","2015","남자",36.5
"홍콩","- 허혈성심질환","2015","여자",16.0
"홍콩","- 뇌혈관질환","2015","합계",19.8
"홍콩","- 뇌혈관질환","2015","남자",24.7
"홍콩","- 뇌혈관질환","2015","여자",15.6
"홍콩","호흡기계통의 질환","2015","합계",57.3
"홍콩","호흡기계통의 질환","2015","남자",82.4
"홍콩","호흡기계통의 질환","2015","여자",37.5
"홍콩","소화기계통의 질환","2015","합계",9.8
"홍콩","소화기계통의 질환","2015","남자",13.4
"홍콩","소화기계통의 질환","2015","여자",6.8
"홍콩","- 간질환","2015","합계",3.5
"홍콩","- 간질환","2015","남자",5.3
"홍콩","- 간질환","2015","여자",1.9
"홍콩","사망의 외부요인","2015","합계",18.0
"홍콩","사망의 외부요인","2015","남자",26.3
"홍콩","사망의 외부요인","2015","여자",11.3
"홍콩","- 운수사고","2015","합계",1.0
"홍콩","- 운수사고","2015","남자",1.7
"홍콩","- 운수사고","2015","여자",0.4
"홍콩","- 고의적 자해(자살)","2015","합계",10.0
"홍콩","- 고의적 자해(자살)","2015","남자",14.2
"홍콩","- 고의적 자해(자살)","2015","여자",6.6
"이란","총사망자","2015","합계",587.2
"이란","총사망자","2015","남자",641.8
"이란","총사망자","2015","여자",531.5
"이란","특정감염성 및 기생충성질환","2015","합계",10.2
"이란","특정감염성 및 기생충성질환","2015","남자",11.7
"이란","특정감염성 및 기생충성질환","2015","여자",8.7
"이란","- 호흡기결핵","2015","합계",1.3
"이란","- 호흡기결핵","2015","남자",1.5
"이란","- 호흡기결핵","2015","여자",1.2
"이란","악성신생물(암)","2015","합계",81.9
"이란","악성신생물(암)","2015","남자",94.9
"이란","악성신생물(암)","2015","여자",68.0
"이란","- 위","2015","합계",13.3
"이란","- 위","2015","남자",17.1
"이란","- 위","2015","여자",9.3
"이란","- 간 및 간내 쓸개관","2015","합계",5.0
"이란","- 간 및 간내 쓸개관","2015","남자",5.6
"이란","- 간 및 간내 쓸개관","2015","여자",4.4
"이란","- 기관·기관지 및 폐","2015","합계",9.0
"이란","- 기관·기관지 및 폐","2015","남자",12.3
"이란","- 기관·기관지 및 폐","2015","여자",5.7
"이란","- 유방","2015","여자",9.0
"이란","당뇨병","2015","합계",30.4
"이란","당뇨병","2015","남자",26.6
"이란","당뇨병","2015","여자",34.7
"이란","순환기계통의 질환","2015","합계",264.6
"이란","순환기계통의 질환","2015","남자",272.7
"이란","순환기계통의 질환","2015","여자",257.5
"이란","- 고혈압성질환","2015","합계",41.5
"이란","- 고혈압성질환","2015","남자",38.8
"이란","- 고혈압성질환","2015","여자",44.7
"이란","- 허혈성심질환","2015","합계",98.6
"이란","- 허혈성심질환","2015","남자",106.5
"이란","- 허혈성심질환","2015","여자",90.8
"이란","- 뇌혈관질환","2015","합계",54.0
"이란","- 뇌혈관질환","2015","남자",53.4
"이란","- 뇌혈관질환","2015","여자",55.0
"이란","호흡기계통의 질환","2015","합계",39.7
"이란","호흡기계통의 질환","2015","남자",44.0
"이란","호흡기계통의 질환","2015","여자",35.2
"이란","소화기계통의 질환","2015","합계",14.5
"이란","소화기계통의 질환","2015","남자",15.8
"이란","소화기계통의 질환","2015","여자",13.1
"이란","- 간질환","2015","합계",4.8
"이란","- 간질환","2015","남자",5.6
"이란","- 간질환","2015","여자",3.9
"이란","사망의 외부요인","2015","합계",44.9
"이란","사망의 외부요인","2015","남자",66.5
"이란","사망의 외부요인","2015","여자",22.7
"이란","- 운수사고","2015","합계",20.1
"이란","- 운수사고","2015","남자",30.3
"이란","- 운수사고","2015","여자",9.6
"이란","- 고의적 자해(자살)","2015","합계",2.9
"이란","- 고의적 자해(자살)","2015","남자",3.9
"이란","- 고의적 자해(자살)","2015","여자",1.8
"이스라엘","총사망자","2015","합계",359.1
"이스라엘","총사망자","2015","남자",435.1
"이스라엘","총사망자","2015","여자",295.2
"이스라엘","특정감염성 및 기생충성질환","2015","합계",19.4
"이스라엘","특정감염성 및 기생충성질환","2015","남자",23.0
"이스라엘","특정감염성 및 기생충성질환","2015","여자",16.4
"이스라엘","- 호흡기결핵","2015","합계",0.1
"이스라엘","- 호흡기결핵","2015","남자",0.1
"이스라엘","- 호흡기결핵","2015","여자",0.1
"이스라엘","악성신생물(암)","2015","합계",100.4
"이스라엘","악성신생물(암)","2015","남자",116.4
"이스라엘","악성신생물(암)","2015","여자",88.2
"이스라엘","- 위","2015","합계",4.6
"이스라엘","- 위","2015","남자",5.9
"이스라엘","- 위","2015","여자",3.6
"이스라엘","- 간 및 간내 쓸개관","2015","합계",3.2
"이스라엘","- 간 및 간내 쓸개관","2015","남자",4.2
"이스라엘","- 간 및 간내 쓸개관","2015","여자",2.3
"이스라엘","- 기관·기관지 및 폐","2015","합계",18.2
"이스라엘","- 기관·기관지 및 폐","2015","남자",26.9
"이스라엘","- 기관·기관지 및 폐","2015","여자",10.9
"이스라엘","- 유방","2015","여자",17.9
"이스라엘","당뇨병","2015","합계",19.8
"이스라엘","당뇨병","2015","남자",23.4
"이스라엘","당뇨병","2015","여자",16.7
"이스라엘","순환기계통의 질환","2015","합계",76.7
"이스라엘","순환기계통의 질환","2015","남자",94.5
"이스라엘","순환기계통의 질환","2015","여자",62.0
"이스라엘","- 고혈압성질환","2015","합계",6.5
"이스라엘","- 고혈압성질환","2015","남자",7.0
"이스라엘","- 고혈압성질환","2015","여자",6.1
"이스라엘","- 허혈성심질환","2015","합계",28.9
"이스라엘","- 허혈성심질환","2015","남자",41.0
"이스라엘","- 허혈성심질환","2015","여자",19.4
"이스라엘","- 뇌혈관질환","2015","합계",18.3
"이스라엘","- 뇌혈관질환","2015","남자",20.5
"이스라엘","- 뇌혈관질환","2015","여자",16.3
"이스라엘","호흡기계통의 질환","2015","합계",27.1
"이스라엘","호흡기계통의 질환","2015","남자",34.1
"이스라엘","호흡기계통의 질환","2015","여자",21.6
"이스라엘","소화기계통의 질환","2015","합계",12.0
"이스라엘","소화기계통의 질환","2015","남자",14.1
"이스라엘","소화기계통의 질환","2015","여자",10.2
"이스라엘","- 간질환","2015","합계",4.0
"이스라엘","- 간질환","2015","남자",4.8
"이스라엘","- 간질환","2015","여자",3.3
"이스라엘","사망의 외부요인","2015","합계",18.0
"이스라엘","사망의 외부요인","2015","남자",26.9
"이스라엘","사망의 외부요인","2015","여자",9.6
"이스라엘","- 운수사고","2015","합계",4.3
"이스라엘","- 운수사고","2015","남자",6.6
"이스라엘","- 운수사고","2015","여자",2.1
"이스라엘","- 고의적 자해(자살)","2015","합계",4.1
"이스라엘","- 고의적 자해(자살)","2015","남자",6.6
"이스라엘","- 고의적 자해(자살)","2015","여자",1.6
"일본","총사망자","2015","합계",302.0
"일본","총사망자","2015","남자",406.8
"일본","총사망자","2015","여자",218.1
"일본","특정감염성 및 기생충성질환","2015","합계",5.9
"일본","특정감염성 및 기생충성질환","2015","남자",7.4
"일본","특정감염성 및 기생충성질환","2015","여자",4.6
"일본","- 호흡기결핵","2015","합계",0.5
"일본","- 호흡기결핵","2015","남자",0.8
"일본","- 호흡기결핵","2015","여자",0.3
"일본","악성신생물(암)","2015","합계",98.5
"일본","악성신생물(암)","2015","남자",133.9
"일본","악성신생물(암)","2015","여자",72.0
"일본","- 위","2015","합계",12.0
"일본","- 위","2015","남자",18.5
"일본","- 위","2015","여자",6.9
"일본","- 간 및 간내 쓸개관","2015","합계",7.3
"일본","- 간 및 간내 쓸개관","2015","남자",11.6
"일본","- 간 및 간내 쓸개관","2015","여자",3.7
"일본","- 기관·기관지 및 폐","2015","합계",18.8
"일본","- 기관·기관지 및 폐","2015","남자",31.5
"일본","- 기관·기관지 및 폐","2015","여자",9.0
"일본","- 유방","2015","여자",9.9
"일본","당뇨병","2015","합계",3.2
"일본","당뇨병","2015","남자",4.5
"일본","당뇨병","2015","여자",2.1
"일본","순환기계통의 질환","2015","합계",71.9
"일본","순환기계통의 질환","2015","남자",94.7
"일본","순환기계통의 질환","2015","여자",52.2
"일본","- 고혈압성질환","2015","합계",1.2
"일본","- 고혈압성질환","2015","남자",1.5
"일본","- 고혈압성질환","2015","여자",1.0
"일본","- 허혈성심질환","2015","합계",17.1
"일본","- 허혈성심질환","2015","남자",25.7
"일본","- 허혈성심질환","2015","여자",9.8
"일본","- 뇌혈관질환","2015","합계",24.0
"일본","- 뇌혈관질환","2015","남자",31.3
"일본","- 뇌혈관질환","2015","여자",17.8
"일본","호흡기계통의 질환","2015","합계",37.7
"일본","호흡기계통의 질환","2015","남자",59.6
"일본","호흡기계통의 질환","2015","여자",23.4
"일본","소화기계통의 질환","2015","합계",12.2
"일본","소화기계통의 질환","2015","남자",17.0
"일본","소화기계통의 질환","2015","여자",7.9
"일본","- 간질환","2015","합계",5.3
"일본","- 간질환","2015","남자",8.0
"일본","- 간질환","2015","여자",2.8
"일본","사망의 외부요인","2015","합계",28.4
"일본","사망의 외부요인","2015","남자",40.9
"일본","사망의 외부요인","2015","여자",16.7
"일본","- 운수사고","2015","합계",2.9
"일본","- 운수사고","2015","남자",4.4
"일본","- 운수사고","2015","여자",1.3
"일본","- 고의적 자해(자살)","2015","합계",14.5
"일본","- 고의적 자해(자살)","2015","남자",21.0
"일본","- 고의적 자해(자살)","2015","여자",8.1
"카자흐스탄","총사망자","2015","합계",813.7
"카자흐스탄","총사망자","2015","남자",1103.3
"카자흐스탄","총사망자","2015","여자",605.7
"카자흐스탄","특정감염성 및 기생충성질환","2015","합계",8.4
"카자흐스탄","특정감염성 및 기생충성질환","2015","남자",11.9
"카자흐스탄","특정감염성 및 기생충성질환","2015","여자",5.4
"카자흐스탄","- 호흡기결핵","2015","합계",3.9
"카자흐스탄","- 호흡기결핵","2015","남자",6.3
"카자흐스탄","- 호흡기결핵","2015","여자",1.8
"카자흐스탄","악성신생물(암)","2015","합계",97.2
"카자흐스탄","악성신생물(암)","2015","남자",130.3
