"국가별","항목","시점","성별",데이터
"한국","총사망자","2010","합계",415.5
"한국","총사망자","2010","남자",575.2
"한국","총사망자","2010","여자",299.6
"한국","특정감염성 및 기생충성질환","2010","합계",10.8
"한국","특정감염성 및 기생충성질환","2010","남자",15.3
"한국","특정감염성 및 기생충성질환","2010","여자",7.7
"한국","- 호흡기결핵","2010","합계",4.2
"한국","- 호흡기결핵","2010","남자",7.2
"한국","- 호흡기결핵","2010","여자",2.3
"한국","악성신생물(암)","2010","합계",112.9
"한국","악성신생물(암)","2010","남자",171.8
"한국","악성신생물(암)","2010","여자",72.8
"한국","- 위","2010","합계",15.7
"한국","- 위","2010","남자",24.8
"한국","- 위","2010","여자",9.4
"한국","- 간 및 간내 쓸개관","2010","합계",17.3
"한국","- 간 및 간내 쓸개관","2010","남자",29.0
"한국","- 간 및 간내 쓸개관","2010","여자",7.7
"한국","- 기관·기관지 및 폐","2010","합계",24.4
"한국","- 기관·기관지 및 폐","2010","남자",44.3
"한국","- 기관·기관지 및 폐","2010","여자",11.1
"한국","- 유방","2010","여자",5.4
"한국","당뇨병","2010","합계",16.3
"한국","당뇨병","2010","남자",20.7
"한국","당뇨병","2010","여자",13.0
"한국","순환기계통의 질환","2010","합계",90.3
"한국","순환기계통의 질환","2010","남자",112.4
"한국","순환기계통의 질환","2010","여자",73.7
"한국","- 고혈압성질환","2010","합계",7.9
"한국","- 고혈압성질환","2010","남자",7.2
"한국","- 고혈압성질환","2010","여자",8.0
"한국","- 허혈성심질환","2010","합계",21.3
"한국","- 허혈성심질환","2010","남자",28.6
"한국","- 허혈성심질환","2010","여자",15.6
"한국","- 뇌혈관질환","2010","합계",42.3
"한국","- 뇌혈관질환","2010","남자",54.3
"한국","- 뇌혈관질환","2010","여자",34.4
"한국","호흡기계통의 질환","2010","합계",30.4
"한국","호흡기계통의 질환","2010","남자",50.5
"한국","호흡기계통의 질환","2010","여자",19.6
"한국","소화기계통의 질환","2010","합계",17.3
"한국","소화기계통의 질환","2010","남자",25.9
"한국","소화기계통의 질환","2010","여자",9.7
"한국","- 간질환","2010","합계",10.5
"한국","- 간질환","2010","남자",17.6
"한국","- 간질환","2010","여자",4.1
"한국","사망의 외부요인","2010","합계",54.5
"한국","사망의 외부요인","2010","남자",80.0
"한국","사망의 외부요인","2010","여자",32.5
"한국","- 운수사고","2010","합계",11.7
"한국","- 운수사고","2010","남자",18.3
"한국","- 운수사고","2010","여자",5.7
"한국","- 고의적 자해(자살)","2010","합계",25.9
"한국","- 고의적 자해(자살)","2010","남자",36.2
"한국","- 고의적 자해(자살)","2010","여자",17.2
"아르메니아","총사망자","2010","합계",740.2
"아르메니아","총사망자","2010","남자",954.9
"아르메니아","총사망자","2010","여자",574.2
"아르메니아","특정감염성 및 기생충성질환","2010","합계",9.8
"아르메니아","특정감염성 및 기생충성질환","2010","남자",16.4
"아르메니아","특정감염성 및 기생충성질환","2010","여자",4.5
"아르메니아","- 호흡기결핵","2010","합계",4.8
"아르메니아","- 호흡기결핵","2010","남자",9.4
"아르메니아","- 호흡기결핵","2010","여자",1.2
"아르메니아","악성신생물(암)","2010","합계",150.7
"아르메니아","악성신생물(암)","2010","남자",202.4
"아르메니아","악성신생물(암)","2010","여자",113.1
"아르메니아","- 위","2010","합계",13.0
"아르메니아","- 위","2010","남자",19.2
"아르메니아","- 위","2010","여자",8.5
"아르메니아","- 간 및 간내 쓸개관","2010","합계",9.6
"아르메니아","- 간 및 간내 쓸개관","2010","남자",13.0
"아르메니아","- 간 및 간내 쓸개관","2010","여자",6.9
"아르메니아","- 기관·기관지 및 폐","2010","합계",31.6
"아르메니아","- 기관·기관지 및 폐","2010","남자",62.3
"아르메니아","- 기관·기관지 및 폐","2010","여자",8.8
"아르메니아","- 유방","2010","여자",24.8
"아르메니아","당뇨병","2010","합계",36.1
"아르메니아","당뇨병","2010","남자",33.1
"아르메니아","당뇨병","2010","여자",38.3
"아르메니아","순환기계통의 질환","2010","합계",344.0
"아르메니아","순환기계통의 질환","2010","남자",424.1
"아르메니아","순환기계통의 질환","2010","여자",280.6
"아르메니아","- 고혈압성질환","2010","합계",26.2
"아르메니아","- 고혈압성질환","2010","남자",24.1
"아르메니아","- 고혈압성질환","2010","여자",26.8
"아르메니아","- 허혈성심질환","2010","합계",208.8
"아르메니아","- 허혈성심질환","2010","남자",280.9
"아르메니아","- 허혈성심질환","2010","여자",153.4
"아르메니아","- 뇌혈관질환","2010","합계",73.7
"아르메니아","- 뇌혈관질환","2010","남자",75.6
"아르메니아","- 뇌혈관질환","2010","여자",71.2
"아르메니아","호흡기계통의 질환","2010","합계",42.9
"아르메니아","호흡기계통의 질환","2010","남자",61.6
"아르메니아","호흡기계통의 질환","2010","여자",30.0
"아르메니아","소화기계통의 질환","2010","합계",43.0
"아르메니아","소화기계통의 질환","2010","남자",57.9
"아르메니아","소화기계통의 질환","2010","여자",31.4
"아르메니아","- 간질환","2010","합계",27.8
"아르메니아","- 간질환","2010","남자",38.7
"아르메니아","- 간질환","2010","여자",19.3
"아르메니아","사망의 외부요인","2010","합계",39.0
"아르메니아","사망의 외부요인","2010","남자",66.6
"아르메니아","사망의 외부요인","2010","여자",16.0
"아르메니아","- 운수사고","2010","합계",5.4
"아르메니아","- 운수사고","2010","남자",9.4
"아르메니아","- 운수사고","2010","여자",2.0
"아르메니아","- 고의적 자해(자살)","2010","합계",2.3
"아르메니아","- 고의적 자해(자살)","2010","남자",3.9
"아르메니아","- 고의적 자해(자살)","2010","여자",1.1
"바레인","총사망자","2010","합계",497.3
"바레인","총사망자","2010","남자",532.8
"바레인","총사망자","2010","여자",461.4
"바레인","특정감염성 및 기생충성질환","2010","합계",16.3
"바레인","특정감염성 및 기생충성질환","2010","남자",17.4
"바레인","특정감염성 및 기생충성질환","2010","여자",15.1
"바레인","- 호흡기결핵","2010","합계",1.8
"바레인","- 호흡기결핵","2010","남자",2.9
"바레인","- 호흡기결핵","2010","여자",0.7
"바레인","악성신생물(암)","2010","합계",47.7
"바레인","악성신생물(암)","2010","남자",54.4
"바레인","악성신생물(암)","2010","여자",44.2
"바레인","- 위","2010","합계",2.8
"바레인","- 위","2010","남자",3.4
"바레인","- 위","2010","여자",2.1
"바레인","- 간 및 간내 쓸개관","2010","합계",2.5
"바레인","- 간 및 간내 쓸개관","2010","남자",2.5
"바레인","- 간 및 간내 쓸개관","2010","여자",2.4
"바레인","- 기관·기관지 및 폐","2010","합계",11.5
"바레인","- 기관·기관지 및 폐","2010","남자",16.7
"바레인","- 기관·기관지 및 폐","2010","여자",6.6
"바레인","- 유방","2010","여자",10.7
"바레인","당뇨병","2010","합계",62.9
"바레인","당뇨병","2010","남자",60.1
"바레인","당뇨병","2010","여자",67.7
"바레인","순환기계통의 질환","2010","합계",166.1
"바레인","순환기계통의 질환","2010","남자",178.7
"바레인","순환기계통의 질환","2010","여자",148.4
"바레인","- 고혈압성질환","2010","합계",49.3
"바레인","- 고혈압성질환","2010","남자",48.1
"바레인","- 고혈압성질환","2010","여자",50.4
"바레인","- 허혈성심질환","2010","합계",21.1
"바레인","- 허혈성심질환","2010","남자",25.7
"바레인","- 허혈성심질환","2010","여자",16.1
"바레인","- 뇌혈관질환","2010","합계",15.5
"바레인","- 뇌혈관질환","2010","남자",17.1
"바레인","- 뇌혈관질환","2010","여자",14.3
"바레인","호흡기계통의 질환","2010","합계",25.3
"바레인","호흡기계통의 질환","2010","남자",30.2
"바레인","호흡기계통의 질환","2010","여자",20.8
"바레인","소화기계통의 질환","2010","합계",11.8
"바레인","소화기계통의 질환","2010","남자",13.9
"바레인","소화기계통의 질환","2010","여자",9.5
"바레인","- 간질환","2010","합계",4.5
"바레인","- 간질환","2010","남자",6.5
"바레인","- 간질환","2010","여자",2.4
"바레인","사망의 외부요인","2010","합계",16.7
"바레인","사망의 외부요인","2010","남자",21.4
"바레인","사망의 외부요인","2010","여자",10.0
"바레인","- 운수사고","2010","합계",7.7
"바레인","- 운수사고","2010","남자",11.5
"바레인","- 운수사고","2010","여자",3.1
"바레인","- 고의적 자해(자살)","2010","합계",1.1
"바레인","- 고의적 자해(자살)","2010","남자",1.3
"바레인","- 고의적 자해(자살)","2010","여자",0.7
"브루나이","총사망자","2010","합계",541.9
"브루나이","총사망자","2010","남자",603.6
"브루나이","총사망자","2010","여자",481.3
"브루나이","특정감염성 및 기생충성질환","2010","합계",27.6
"브루나이","특정감염성 및 기생충성질환","2010","남자",35.2
"브루나이","특정감염성 및 기생충성질환","2010","여자",20.1
"브루나이","- 호흡기결핵","2010","합계",4.6
"브루나이","- 호흡기결핵","2010","남자",3.0
"브루나이","- 호흡기결핵","2010","여자",6.2
"브루나이","악성신생물(암)","2010","합계",115.3
"브루나이","악성신생물(암)","2010","남자",131.3
"브루나이","악성신생물(암)","2010","여자",102.1
"브루나이","- 위","2010","합계",3.8
"브루나이","- 위","2010","남자",6.0
"브루나이","- 위","2010","여자",2.0
"브루나이","- 간 및 간내 쓸개관","2010","합계",13.6
"브루나이","- 간 및 간내 쓸개관","2010","남자",19.6
"브루나이","- 간 및 간내 쓸개관","2010","여자",8.0
"브루나이","- 기관·기관지 및 폐","2010","합계",22.8
"브루나이","- 기관·기관지 및 폐","2010","남자",27.5
"브루나이","- 기관·기관지 및 폐","2010","여자",18.4
"브루나이","- 유방","2010","여자",16.1
"브루나이","당뇨병","2010","합계",49.0
"브루나이","당뇨병","2010","남자",56.4
"브루나이","당뇨병","2010","여자",41.6
"브루나이","순환기계통의 질환","2010","합계",155.1
"브루나이","순환기계통의 질환","2010","남자",174.6
"브루나이","순환기계통의 질환","2010","여자",134.7
"브루나이","- 고혈압성질환","2010","합계",15.9
"브루나이","- 고혈압성질환","2010","남자",16.6
"브루나이","- 고혈압성질환","2010","여자",14.8
"브루나이","- 허혈성심질환","2010","합계",62.6
"브루나이","- 허혈성심질환","2010","남자",84.6
"브루나이","- 허혈성심질환","2010","여자",40.6
"브루나이","- 뇌혈관질환","2010","합계",48.1
"브루나이","- 뇌혈관질환","2010","남자",44.7
"브루나이","- 뇌혈관질환","2010","여자",51.0
"브루나이","호흡기계통의 질환","2010","합계",49.0
"브루나이","호흡기계통의 질환","2010","남자",54.9
"브루나이","호흡기계통의 질환","2010","여자",44.0
"브루나이","소화기계통의 질환","2010","합계",15.3
"브루나이","소화기계통의 질환","2010","남자",15.9
"브루나이","소화기계통의 질환","2010","여자",14.8
"브루나이","- 간질환","2010","합계",2.3
"브루나이","- 간질환","2010","남자",1.6
"브루나이","- 간질환","2010","여자",2.9
"브루나이","사망의 외부요인","2010","합계",17.3
"브루나이","사망의 외부요인","2010","남자",21.2
"브루나이","사망의 외부요인","2010","여자",12.6
"브루나이","- 운수사고","2010","합계",5.3
"브루나이","- 운수사고","2010","남자",8.0
"브루나이","- 운수사고","2010","여자",2.4
"브루나이","- 고의적 자해(자살)","2010","합계",1.2
"브루나이","- 고의적 자해(자살)","2010","남자",2.2
"브루나이","- 고의적 자해(자살)","2010","여자",0.0
"키프로스","총사망자","2010","합계",372.2
"키프로스","총사망자","2010","남자",458.4
"키프로스","총사망자","2010","여자",295.9
"키프로스","특정감염성 및 기생충성질환","2010","합계",4.2
"키프로스","특정감염성 및 기생충성질환","2010","남자",5.2
"키프로스","특정감염성 및 기생충성질환","2010","여자",3.4
"키프로스","- 호흡기결핵","2010","합계",0.1
"키프로스","- 호흡기결핵","2010","남자",0.2
"키프로스","- 호흡기결핵","2010","여자",0.0
"키프로스","악성신생물(암)","2010","합계",87.0
"키프로스","악성신생물(암)","2010","남자",109.0
"키프로스","악성신생물(암)","2010","여자",68.7
"키프로스","- 위","2010","합계",3.4
"키프로스","- 위","2010","남자",4.8
"키프로스","- 위","2010","여자",2.1
"키프로스","- 간 및 간내 쓸개관","2010","합계",2.8
"키프로스","- 간 및 간내 쓸개관","2010","남자",3.8
"키프로스","- 간 및 간내 쓸개관","2010","여자",2.0
"키프로스","- 기관·기관지 및 폐","2010","합계",15.1
"키프로스","- 기관·기관지 및 폐","2010","남자",25.7
"키프로스","- 기관·기관지 및 폐","2010","여자",5.7
"키프로스","- 유방","2010","여자",15.1
"키프로스","당뇨병","2010","합계",21.3
"키프로스","당뇨병","2010","남자",23.7
"키프로스","당뇨병","2010","여자",18.9
"키프로스","순환기계통의 질환","2010","합계",133.2
"키프로스","순환기계통의 질환","2010","남자",161.3
"키프로스","순환기계통의 질환","2010","여자",106.9
"키프로스","- 고혈압성질환","2010","합계",13.4
"키프로스","- 고혈압성질환","2010","남자",13.3
"키프로스","- 고혈압성질환","2010","여자",13.1
"키프로스","- 허혈성심질환","2010","합계",46.9
"키프로스","- 허혈성심질환","2010","남자",71.3
"키프로스","- 허혈성심질환","2010","여자",25.3
"키프로스","- 뇌혈관질환","2010","합계",25.8
"키프로스","- 뇌혈관질환","2010","남자",28.1
"키프로스","- 뇌혈관질환","2010","여자",23.6
"키프로스","호흡기계통의 질환","2010","합계",24.3
"키프로스","호흡기계통의 질환","2010","남자",32.6
"키프로스","호흡기계통의 질환","2010","여자",17.9
"키프로스","소화기계통의 질환","2010","합계",13.0
"키프로스","소화기계통의 질환","2010","남자",16.4
"키프로스","소화기계통의 질환","2010","여자",9.8
"키프로스","- 간질환","2010","합계",4.7
"키프로스","- 간질환","2010","남자",6.7
"키프로스","- 간질환","2010","여자",2.8
"키프로스","사망의 외부요인","2010","합계",27.2
"키프로스","사망의 외부요인","2010","남자",41.9
"키프로스","사망의 외부요인","2010","여자",14.0
"키프로스","- 운수사고","2010","합계",9.1
"키프로스","- 운수사고","2010","남자",15.0
"키프로스","- 운수사고","2010","여자",3.6
"키프로스","- 고의적 자해(자살)","2010","합계",4.0
"키프로스","- 고의적 자해(자살)","2010","남자",6.6
"키프로스","- 고의적 자해(자살)","2010","여자",1.8
"조지아","총사망자","2010","합계",671.4
"조지아","총사망자","2010","남자",904.2
"조지아","총사망자","2010","여자",492.2
"조지아","특정감염성 및 기생충성질환","2010","합계",3.7
"조지아","특정감염성 및 기생충성질환","2010","남자",5.5
"조지아","특정감염성 및 기생충성질환","2010","여자",2.3
"조지아","- 호흡기결핵","2010","합계",1.6
"조지아","- 호흡기결핵","2010","남자",3.0
"조지아","- 호흡기결핵","2010","여자",0.5
"조지아","악성신생물(암)","2010","합계",43.7
"조지아","악성신생물(암)","2010","남자",57.3
"조지아","악성신생물(암)","2010","여자",34.5
"조지아","- 위","2010","합계",3.3
"조지아","- 위","2010","남자",4.7
"조지아","- 위","2010","여자",2.4
"조지아","- 간 및 간내 쓸개관","2010","합계",2.4
"조지아","- 간 및 간내 쓸개관","2010","남자",3.5
"조지아","- 간 및 간내 쓸개관","2010","여자",1.6
"조지아","- 기관·기관지 및 폐","2010","합계",6.1
"조지아","- 기관·기관지 및 폐","2010","남자",11.9
"조지아","- 기관·기관지 및 폐","2010","여자",1.8
"조지아","- 유방","2010","여자",5.8
"조지아","당뇨병","2010","합계",6.7
"조지아","당뇨병","2010","남자",7.8
"조지아","당뇨병","2010","여자",5.8
"조지아","순환기계통의 질환","2010","합계",188.3
"조지아","순환기계통의 질환","2010","남자",249.1
"조지아","순환기계통의 질환","2010","여자",143.5
"조지아","- 고혈압성질환","2010","합계",3.9
"조지아","- 고혈압성질환","2010","남자",5.0
"조지아","- 고혈압성질환","2010","여자",3.2
"조지아","- 허혈성심질환","2010","합계",42.6
"조지아","- 허혈성심질환","2010","남자",61.2
"조지아","- 허혈성심질환","2010","여자",28.9
"조지아","- 뇌혈관질환","2010","합계",59.4
"조지아","- 뇌혈관질환","2010","남자",71.6
"조지아","- 뇌혈관질환","2010","여자",50.3
"조지아","호흡기계통의 질환","2010","합계",7.9
"조지아","호흡기계통의 질환","2010","남자",10.4
"조지아","호흡기계통의 질환","2010","여자",6.1
"조지아","소화기계통의 질환","2010","합계",12.2
"조지아","소화기계통의 질환","2010","남자",20.6
"조지아","소화기계통의 질환","2010","여자",5.5
"조지아","- 간질환","2010","합계",9.2
"조지아","- 간질환","2010","남자",16.6
"조지아","- 간질환","2010","여자",3.2
"조지아","사망의 외부요인","2010","합계",20.3
"조지아","사망의 외부요인","2010","남자",35.8
"조지아","사망의 외부요인","2010","여자",6.3
"조지아","- 운수사고","2010","합계",3.5
"조지아","- 운수사고","2010","남자",6.0
"조지아","- 운수사고","2010","여자",1.2
"조지아","- 고의적 자해(자살)","2010","합계",2.1
"조지아","- 고의적 자해(자살)","2010","남자",4.0
"조지아","- 고의적 자해(자살)","2010","여자",0.5
"홍콩","총사망자","2010","합계",337.5
"홍콩","총사망자","2010","남자",443.3
"홍콩","총사망자","2010","여자",246.3
"홍콩","특정감염성 및 기생충성질환","2010","합계",9.2
"홍콩","특정감염성 및 기생충성질환","2010","남자",11.8
"홍콩","특정감염성 및 기생충성질환","2010","여자",7.1
"홍콩","- 호흡기결핵","2010","합계",1.5
"홍콩","- 호흡기결핵","2010","남자",2.6
"홍콩","- 호흡기결핵","2010","여자",0.7
"홍콩","악성신생물(암)","2010","합계",111.6
"홍콩","악성신생물(암)","2010","남자",146.1
"홍콩","악성신생물(암)","2010","여자",80.7
"홍콩","- 위","2010","합계",5.8
"홍콩","- 위","2010","남자",7.9
"홍콩","- 위","2010","여자",4.0
"홍콩","- 간 및 간내 쓸개관","2010","합계",13.6
"홍콩","- 간 및 간내 쓸개관","2010","남자",21.2
"홍콩","- 간 및 간내 쓸개관","2010","여자",6.5
"홍콩","- 기관·기관지 및 폐","2010","합계",31.1
"홍콩","- 기관·기관지 및 폐","2010","남자",45.5
"홍콩","- 기관·기관지 및 폐","2010","여자",18.2
"홍콩","- 유방","2010","여자",9.5
"홍콩","당뇨병","2010","합계",4.0
"홍콩","당뇨병","2010","남자",4.1
"홍콩","당뇨병","2010","여자",3.9
"홍콩","순환기계통의 질환","2010","합계",80.7
"홍콩","순환기계통의 질환","2010","남자",100.9
"홍콩","순환기계통의 질환","2010","여자",62.2
"홍콩","- 고혈압성질환","2010","합계",5.3
"홍콩","- 고혈압성질환","2010","남자",5.6
"홍콩","- 고혈압성질환","2010","여자",4.9
"홍콩","- 허혈성심질환","2010","합계",34.9
"홍콩","- 허혈성심질환","2010","남자",48.1
"홍콩","- 허혈성심질환","2010","여자",23.1
"홍콩","- 뇌혈관질환","2010","합계",25.4
"홍콩","- 뇌혈관질환","2010","남자",30.4
"홍콩","- 뇌혈관질환","2010","여자",21.0
"홍콩","호흡기계통의 질환","2010","합계",59.2
"홍콩","호흡기계통의 질환","2010","남자",86.8
"홍콩","호흡기계통의 질환","2010","여자",37.9
"홍콩","소화기계통의 질환","2010","합계",11.8
"홍콩","소화기계통의 질환","2010","남자",15.9
"홍콩","소화기계통의 질환","2010","여자",8.1
"홍콩","- 간질환","2010","합계",4.3
"홍콩","- 간질환","2010","남자",6.0
"홍콩","- 간질환","2010","여자",2.7
"홍콩","사망의 외부요인","2010","합계",19.8
"홍콩","사망의 외부요인","2010","남자",28.6
"홍콩","사망의 외부요인","2010","여자",12.3
"홍콩","- 운수사고","2010","합계",1.7
"홍콩","- 운수사고","2010","남자",2.7
"홍콩","- 운수사고","2010","여자",0.8
"홍콩","- 고의적 자해(자살)","2010","합계",10.9
"홍콩","- 고의적 자해(자살)","2010","남자",15.0
"홍콩","- 고의적 자해(자살)","2010","여자",7.5
"이스라엘","총사망자","2010","합계",372.8
"이스라엘","총사망자","2010","남자",446.7
"이스라엘","총사망자","2010","여자",310.7
"이스라엘","특정감염성 및 기생충성질환","2010","합계",14.4
"이스라엘","특정감염성 및 기생충성질환","2010","남자",16.7
"이스라엘","특정감염성 및 기생충성질환","2010","여자",12.5
"이스라엘","- 호흡기결핵","2010","합계",0.2
"이스라엘","- 호흡기결핵","2010","남자",0.4
"이스라엘","- 호흡기결핵","2010","여자",0.1
"이스라엘","악성신생물(암)","2010","합계",108.9
"이스라엘","악성신생물(암)","2010","남자",123.9
"이스라엘","악성신생물(암)","2010","여자",97.7
"이스라엘","- 위","2010","합계",5.2
"이스라엘","- 위","2010","남자",6.5
"이스라엘","- 위","2010","여자",4.1
"이스라엘","- 간 및 간내 쓸개관","2010","합계",2.9
"이스라엘","- 간 및 간내 쓸개관","2010","남자",3.8
"이스라엘","- 간 및 간내 쓸개관","2010","여자",2.2
"이스라엘","- 기관·기관지 및 폐","2010","합계",20.1
"이스라엘","- 기관·기관지 및 폐","2010","남자",30.8
"이스라엘","- 기관·기관지 및 폐","2010","여자",11.1
"이스라엘","- 유방","2010","여자",19.3
"이스라엘","당뇨병","2010","합계",21.0
"이스라엘","당뇨병","2010","남자",24.1
"이스라엘","당뇨병","2010","여자",18.3
"이스라엘","순환기계통의 질환","2010","합계",87.5
"이스라엘","순환기계통의 질환","2010","남자",107.5
"이스라엘","순환기계통의 질환","2010","여자",71.0
"이스라엘","- 고혈압성질환","2010","합계",6.5
"이스라엘","- 고혈압성질환","2010","남자",6.1
"이스라엘","- 고혈압성질환","2010","여자",6.6
"이스라엘","- 허혈성심질환","2010","합계",37.1
"이스라엘","- 허혈성심질환","2010","남자",52.0
"이스라엘","- 허혈성심질환","2010","여자",25.4
"이스라엘","- 뇌혈관질환","2010","합계",19.8
"이스라엘","- 뇌혈관질환","2010","남자",22.0
"이스라엘","- 뇌혈관질환","2010","여자",17.8
"이스라엘","호흡기계통의 질환","2010","합계",25.3
"이스라엘","호흡기계통의 질환","2010","남자",31.0
"이스라엘","호흡기계통의 질환","2010","여자",20.8
"이스라엘","소화기계통의 질환","2010","합계",12.6
"이스라엘","소화기계통의 질환","2010","남자",14.4
"이스라엘","소화기계통의 질환","2010","여자",11.0
"이스라엘","- 간질환","2010","합계",3.9
"이스라엘","- 간질환","2010","남자",4.9
"이스라엘","- 간질환","2010","여자",3.1
"이스라엘","사망의 외부요인","2010","합계",23.0
"이스라엘","사망의 외부요인","2010","남자",34.4
"이스라엘","사망의 외부요인","2010","여자",12.2
"이스라엘","- 운수사고","2010","합계",5.2
"이스라엘","- 운수사고","2010","남자",7.9
"이스라엘","- 운수사고","2010","여자",2.7
"이스라엘","- 고의적 자해(자살)","2010","합계",6.3
"이스라엘","- 고의적 자해(자살)","2010","남자",10.7
"이스라엘","- 고의적 자해(자살)","2010","여자",2.2
"일본","총사망자","2010","합계",331.0
"일본","총사망자","2010","남자",455.4
"일본","총사망자","2010","여자",234.6
"일본","특정감염성 및 기생충성질환","2010","합계",7.1
"일본","특정감염성 및 기생충성질환","2010","남자",9.1
"일본","특정감염성 및 기생충성질환","2010","여자",5.6
"일본","- 호흡기결핵","2010","합계",0.8
"일본","- 호흡기결핵","2010","남자",1.4
"일본","- 호흡기결핵","2010","여자",0.5
"일본","악성신생물(암)","2010","합계",106.2
"일본","악성신생물(암)","2010","남자",147.6
"일본","악성신생물(암)","2010","여자",75.6
"일본","- 위","2010","합계",14.7
"일본","- 위","2010","남자",22.8
"일본","- 위","2010","여자",8.4
"일본","- 간 및 간내 쓸개관","2010","합계",9.7
"일본","- 간 및 간내 쓸개관","2010","남자",15.1
"일본","- 간 및 간내 쓸개관","2010","여자",5.1
"일본","- 기관·기관지 및 폐","2010","합계",20.0
"일본","- 기관·기관지 및 폐","2010","남자",34.1
"일본","- 기관·기관지 및 폐","2010","여자",9.3
"일본","- 유방","2010","여자",9.8
"일본","당뇨병","2010","합계",4.0
"일본","당뇨병","2010","남자",5.4
"일본","당뇨병","2010","여자",2.7
"일본","순환기계통의 질환","2010","합계",84.9
"일본","순환기계통의 질환","2010","남자",112.5
"일본","순환기계통의 질환","2010","여자",62.2
"일본","- 고혈압성질환","2010","합계",1.5
"일본","- 고혈압성질환","2010","남자",1.7
"일본","- 고혈압성질환","2010","여자",1.2
"일본","- 허혈성심질환","2010","합계",20.7
"일본","- 허혈성심질환","2010","남자",30.3
"일본","- 허혈성심질환","2010","여자",12.8
"일본","- 뇌혈관질환","2010","합계",30.8
"일본","- 뇌혈관질환","2010","남자",41.0
"일본","- 뇌혈관질환","2010","여자",22.8
"일본","호흡기계통의 질환","2010","합계",40.7
"일본","호흡기계통의 질환","2010","남자",65.2
"일본","호흡기계통의 질환","2010","여자",25.6
"일본","소화기계통의 질환","2010","합계",13.3
"일본","소화기계통의 질환","2010","남자",18.6
"일본","소화기계통의 질환","2010","여자",8.5
"일본","- 간질환","2010","합계",6.0
"일본","- 간질환","2010","남자",9.2
"일본","- 간질환","2010","여자",3.1
"일본","사망의 외부요인","2010","합계",35.3
"일본","사망의 외부요인","2010","남자",51.4
"일본","사망의 외부요인","2010","여자",20.3
"일본","- 운수사고","2010","합계",3.9
"일본","- 운수사고","2010","남자",5.8
"일본","- 운수사고","2010","여자",2.0
"일본","- 고의적 자해(자살)","2010","합계",18.3
"일본","- 고의적 자해(자살)","2010","남자",26.9
"일본","- 고의적 자해(자살)","2010","여자",9.9
"카자흐스탄","총사망자","2010","합계",1000.2
"카자흐스탄","총사망자","2010","남자",1350.1
"카자흐스탄","총사망자","2010","여자",740.6
"카자흐스탄","특정감염성 및 기생충성질환","2010","합계",15.3
"카자흐스탄","특정감염성 및 기생충성질환","2010","남자",23.6
"카자흐스탄","특정감염성 및 기생충성질환","2010","여자",8.1
"카자흐스탄","- 호흡기결핵","2010","합계",10.4
"카자흐스탄","- 호흡기결핵","2010","남자",17.2
"카자흐스탄","- 호흡기결핵","2010","여자",4.5
