"국가별","항목","시점","성별",데이터
"한국","- 고혈압성질환","2003","남자",11.5
"한국","- 고혈압성질환","2003","여자",12.4
"한국","- 허혈성심질환","2003","합계",26.1
"한국","- 허혈성심질환","2003","남자",34.4
"한국","- 허혈성심질환","2003","여자",19.7
"한국","- 뇌혈관질환","2003","합계",81.7
"한국","- 뇌혈관질환","2003","남자",100.2
"한국","- 뇌혈관질환","2003","여자",69.3
"한국","호흡기계통의 질환","2003","합계",34.4
"한국","호흡기계통의 질환","2003","남자",56.4
"한국","호흡기계통의 질환","2003","여자",22.8
"한국","소화기계통의 질환","2003","합계",26.0
"한국","소화기계통의 질환","2003","남자",42.5
"한국","소화기계통의 질환","2003","여자",12.1
"한국","- 간질환","2003","합계",19.2
"한국","- 간질환","2003","남자",33.5
"한국","- 간질환","2003","여자",6.8
"한국","사망의 외부요인","2003","합계",63.8
"한국","사망의 외부요인","2003","남자",93.7
"한국","사망의 외부요인","2003","여자",37.6
"한국","- 운수사고","2003","합계",18.5
"한국","- 운수사고","2003","남자",28.5
"한국","- 운수사고","2003","여자",9.6
"한국","- 고의적 자해(자살)","2003","합계",21.1
"한국","- 고의적 자해(자살)","2003","남자",31.7
"한국","- 고의적 자해(자살)","2003","여자",12.4
"아르메니아","총사망자","2003","합계",826.2
"아르메니아","총사망자","2003","남자",1034.2
"아르메니아","총사망자","2003","여자",674.0
"아르메니아","특정감염성 및 기생충성질환","2003","합계",7.8
"아르메니아","특정감염성 및 기생충성질환","2003","남자",13.0
"아르메니아","특정감염성 및 기생충성질환","2003","여자",3.6
"아르메니아","- 호흡기결핵","2003","합계",4.8
"아르메니아","- 호흡기결핵","2003","남자",9.3
"아르메니아","- 호흡기결핵","2003","여자",1.0
"아르메니아","악성신생물(암)","2003","합계",124.1
"아르메니아","악성신생물(암)","2003","남자",159.5
"아르메니아","악성신생물(암)","2003","여자",99.5
"아르메니아","- 위","2003","합계",12.6
"아르메니아","- 위","2003","남자",18.7
"아르메니아","- 위","2003","여자",8.1
"아르메니아","- 기관·기관지 및 폐","2003","합계",24.7
"아르메니아","- 기관·기관지 및 폐","2003","남자",49.2
"아르메니아","- 기관·기관지 및 폐","2003","여자",6.6
"아르메니아","- 유방","2003","여자",23.5
"아르메니아","당뇨병","2003","합계",46.7
"아르메니아","당뇨병","2003","남자",39.7
"아르메니아","당뇨병","2003","여자",51.4
"아르메니아","순환기계통의 질환","2003","합계",463.4
"아르메니아","순환기계통의 질환","2003","남자",559.1
"아르메니아","순환기계통의 질환","2003","여자",393.3
"아르메니아","- 고혈압성질환","2003","합계",11.1
"아르메니아","- 고혈압성질환","2003","남자",9.8
"아르메니아","- 고혈압성질환","2003","여자",11.7
"아르메니아","- 허혈성심질환","2003","합계",285.0
"아르메니아","- 허혈성심질환","2003","남자",364.6
"아르메니아","- 허혈성심질환","2003","여자",226.6
"아르메니아","- 뇌혈관질환","2003","합계",131.6
"아르메니아","- 뇌혈관질환","2003","남자",140.4
"아르메니아","- 뇌혈관질환","2003","여자",125.1
"아르메니아","호흡기계통의 질환","2003","합계",48.9
"아르메니아","호흡기계통의 질환","2003","남자",79.1
"아르메니아","호흡기계통의 질환","2003","여자",30.1
"아르메니아","소화기계통의 질환","2003","합계",29.5
"아르메니아","소화기계통의 질환","2003","남자",43.0
"아르메니아","소화기계통의 질환","2003","여자",19.1
"아르메니아","- 간질환","2003","합계",18.8
"아르메니아","- 간질환","2003","남자",27.2
"아르메니아","- 간질환","2003","여자",11.9
"아르메니아","사망의 외부요인","2003","합계",31.9
"아르메니아","사망의 외부요인","2003","남자",53.3
"아르메니아","사망의 외부요인","2003","여자",13.3
"아르메니아","- 운수사고","2003","합계",6.0
"아르메니아","- 운수사고","2003","남자",10.2
"아르메니아","- 운수사고","2003","여자",2.2
"아르메니아","- 고의적 자해(자살)","2003","합계",1.8
"아르메니아","- 고의적 자해(자살)","2003","남자",3.3
"아르메니아","- 고의적 자해(자살)","2003","여자",0.5
"아제르바이잔","총사망자","2003","합계",809.0
"아제르바이잔","총사망자","2003","남자",959.5
"아제르바이잔","총사망자","2003","여자",682.3
"아제르바이잔","특정감염성 및 기생충성질환","2003","합계",17.6
"아제르바이잔","특정감염성 및 기생충성질환","2003","남자",26.1
"아제르바이잔","특정감염성 및 기생충성질환","2003","여자",10.1
"아제르바이잔","- 호흡기결핵","2003","합계",12.5
"아제르바이잔","- 호흡기결핵","2003","남자",20.5
"아제르바이잔","- 호흡기결핵","2003","여자",5.5
"아제르바이잔","악성신생물(암)","2003","합계",96.1
"아제르바이잔","악성신생물(암)","2003","남자",125.5
"아제르바이잔","악성신생물(암)","2003","여자",74.7
"아제르바이잔","- 위","2003","합계",17.2
"아제르바이잔","- 위","2003","남자",24.1
"아제르바이잔","- 위","2003","여자",11.8
"아제르바이잔","- 간 및 간내 쓸개관","2003","합계",7.1
"아제르바이잔","- 간 및 간내 쓸개관","2003","남자",8.2
"아제르바이잔","- 간 및 간내 쓸개관","2003","여자",6.1
"아제르바이잔","- 기관·기관지 및 폐","2003","합계",14.0
"아제르바이잔","- 기관·기관지 및 폐","2003","남자",25.6
"아제르바이잔","- 기관·기관지 및 폐","2003","여자",4.9
"아제르바이잔","- 유방","2003","여자",11.9
"아제르바이잔","당뇨병","2003","합계",19.5
"아제르바이잔","당뇨병","2003","남자",17.6
"아제르바이잔","당뇨병","2003","여자",21.1
"아제르바이잔","순환기계통의 질환","2003","합계",484.5
"아제르바이잔","순환기계통의 질환","2003","남자",557.3
"아제르바이잔","순환기계통의 질환","2003","여자",420.5
"아제르바이잔","- 고혈압성질환","2003","합계",32.3
"아제르바이잔","- 고혈압성질환","2003","남자",33.0
"아제르바이잔","- 고혈압성질환","2003","여자",31.5
"아제르바이잔","- 허혈성심질환","2003","합계",298.3
"아제르바이잔","- 허혈성심질환","2003","남자",362.8
"아제르바이잔","- 허혈성심질환","2003","여자",243.2
"아제르바이잔","- 뇌혈관질환","2003","합계",111.0
"아제르바이잔","- 뇌혈관질환","2003","남자",112.8
"아제르바이잔","- 뇌혈관질환","2003","여자",108.0
"아제르바이잔","호흡기계통의 질환","2003","합계",51.7
"아제르바이잔","호흡기계통의 질환","2003","남자",60.8
"아제르바이잔","호흡기계통의 질환","2003","여자",44.4
"아제르바이잔","소화기계통의 질환","2003","합계",44.9
"아제르바이잔","소화기계통의 질환","2003","남자",53.1
"아제르바이잔","소화기계통의 질환","2003","여자",38.0
"아제르바이잔","- 간질환","2003","합계",32.9
"아제르바이잔","- 간질환","2003","남자",37.8
"아제르바이잔","- 간질환","2003","여자",28.9
"아제르바이잔","사망의 외부요인","2003","합계",27.0
"아제르바이잔","사망의 외부요인","2003","남자",41.8
"아제르바이잔","사망의 외부요인","2003","여자",13.6
"아제르바이잔","- 운수사고","2003","합계",7.2
"아제르바이잔","- 운수사고","2003","남자",11.2
"아제르바이잔","- 운수사고","2003","여자",3.7
"아제르바이잔","- 고의적 자해(자살)","2003","합계",1.7
"아제르바이잔","- 고의적 자해(자살)","2003","남자",2.5
"아제르바이잔","- 고의적 자해(자살)","2003","여자",0.9
"바레인","총사망자","2003","합계",671.7
"바레인","총사망자","2003","남자",729.5
"바레인","총사망자","2003","여자",611.1
"바레인","특정감염성 및 기생충성질환","2003","합계",26.9
"바레인","특정감염성 및 기생충성질환","2003","남자",32.3
"바레인","특정감염성 및 기생충성질환","2003","여자",20.9
"바레인","- 호흡기결핵","2003","합계",0.6
"바레인","- 호흡기결핵","2003","남자",1.0
"바레인","- 호흡기결핵","2003","여자",0.3
"바레인","악성신생물(암)","2003","합계",86.2
"바레인","악성신생물(암)","2003","남자",99.2
"바레인","악성신생물(암)","2003","여자",77.2
"바레인","- 위","2003","합계",5.9
"바레인","- 위","2003","남자",5.3
"바레인","- 위","2003","여자",6.5
"바레인","- 간 및 간내 쓸개관","2003","합계",5.8
"바레인","- 간 및 간내 쓸개관","2003","남자",7.2
"바레인","- 간 및 간내 쓸개관","2003","여자",5.0
"바레인","- 기관·기관지 및 폐","2003","합계",19.4
"바레인","- 기관·기관지 및 폐","2003","남자",27.4
"바레인","- 기관·기관지 및 폐","2003","여자",11.3
"바레인","- 유방","2003","여자",18.6
"바레인","당뇨병","2003","합계",53.7
"바레인","당뇨병","2003","남자",51.8
"바레인","당뇨병","2003","여자",55.7
"바레인","순환기계통의 질환","2003","합계",234.1
"바레인","순환기계통의 질환","2003","남자",241.8
"바레인","순환기계통의 질환","2003","여자",223.1
"바레인","- 고혈압성질환","2003","합계",113.2
"바레인","- 고혈압성질환","2003","남자",108.5
"바레인","- 고혈압성질환","2003","여자",119.7
"바레인","- 허혈성심질환","2003","합계",53.9
"바레인","- 허혈성심질환","2003","남자",61.8
"바레인","- 허혈성심질환","2003","여자",42.6
"바레인","- 뇌혈관질환","2003","합계",18.2
"바레인","- 뇌혈관질환","2003","남자",13.2
"바레인","- 뇌혈관질환","2003","여자",22.9
"바레인","호흡기계통의 질환","2003","합계",51.9
"바레인","호흡기계통의 질환","2003","남자",67.2
"바레인","호흡기계통의 질환","2003","여자",36.9
"바레인","소화기계통의 질환","2003","합계",36.2
"바레인","소화기계통의 질환","2003","남자",39.6
"바레인","소화기계통의 질환","2003","여자",32.8
"바레인","- 간질환","2003","합계",6.9
"바레인","- 간질환","2003","남자",9.7
"바레인","- 간질환","2003","여자",4.1
"바레인","사망의 외부요인","2003","합계",25.7
"바레인","사망의 외부요인","2003","남자",38.1
"바레인","사망의 외부요인","2003","여자",8.9
"바레인","- 운수사고","2003","합계",11.3
"바레인","- 운수사고","2003","남자",18.4
"바레인","- 운수사고","2003","여자",2.6
"바레인","- 고의적 자해(자살)","2003","합계",3.7
"바레인","- 고의적 자해(자살)","2003","남자",5.2
"바레인","- 고의적 자해(자살)","2003","여자",1.2
"브루나이","총사망자","2003","합계",768.2
"브루나이","총사망자","2003","남자",832.4
"브루나이","총사망자","2003","여자",699.9
"브루나이","특정감염성 및 기생충성질환","2003","합계",10.6
"브루나이","특정감염성 및 기생충성질환","2003","남자",12.7
"브루나이","특정감염성 및 기생충성질환","2003","여자",8.9
"브루나이","- 호흡기결핵","2003","합계",5.9
"브루나이","- 호흡기결핵","2003","남자",4.6
"브루나이","- 호흡기결핵","2003","여자",6.8
"브루나이","악성신생물(암)","2003","합계",116.7
"브루나이","악성신생물(암)","2003","남자",139.0
"브루나이","악성신생물(암)","2003","여자",98.6
"브루나이","- 위","2003","합계",7.6
"브루나이","- 위","2003","남자",12.1
"브루나이","- 위","2003","여자",3.1
"브루나이","- 간 및 간내 쓸개관","2003","합계",10.5
"브루나이","- 간 및 간내 쓸개관","2003","남자",12.5
"브루나이","- 간 및 간내 쓸개관","2003","여자",8.4
"브루나이","- 기관·기관지 및 폐","2003","합계",24.9
"브루나이","- 기관·기관지 및 폐","2003","남자",36.0
"브루나이","- 기관·기관지 및 폐","2003","여자",16.0
"브루나이","- 유방","2003","여자",10.6
"브루나이","당뇨병","2003","합계",77.2
"브루나이","당뇨병","2003","남자",87.0
"브루나이","당뇨병","2003","여자",68.3
"브루나이","순환기계통의 질환","2003","합계",294.3
"브루나이","순환기계통의 질환","2003","남자",299.8
"브루나이","순환기계통의 질환","2003","여자",284.2
"브루나이","- 고혈압성질환","2003","합계",35.9
"브루나이","- 고혈압성질환","2003","남자",38.5
"브루나이","- 고혈압성질환","2003","여자",32.5
"브루나이","- 허혈성심질환","2003","합계",87.3
"브루나이","- 허혈성심질환","2003","남자",95.1
"브루나이","- 허혈성심질환","2003","여자",79.9
"브루나이","- 뇌혈관질환","2003","합계",70.2
"브루나이","- 뇌혈관질환","2003","남자",72.3
"브루나이","- 뇌혈관질환","2003","여자",67.1
"브루나이","호흡기계통의 질환","2003","합계",118.1
"브루나이","호흡기계통의 질환","2003","남자",139.9
"브루나이","호흡기계통의 질환","2003","여자",95.0
"브루나이","소화기계통의 질환","2003","합계",28.1
"브루나이","소화기계통의 질환","2003","남자",39.7
"브루나이","소화기계통의 질환","2003","여자",17.4
"브루나이","- 간질환","2003","합계",10.2
"브루나이","- 간질환","2003","남자",12.8
"브루나이","- 간질환","2003","여자",7.4
"브루나이","사망의 외부요인","2003","합계",19.6
"브루나이","사망의 외부요인","2003","남자",29.1
"브루나이","사망의 외부요인","2003","여자",9.4
"브루나이","- 운수사고","2003","합계",7.3
"브루나이","- 운수사고","2003","남자",10.8
"브루나이","- 운수사고","2003","여자",3.7
"브루나이","- 고의적 자해(자살)","2003","합계",1.2
"브루나이","- 고의적 자해(자살)","2003","남자",1.9
"브루나이","- 고의적 자해(자살)","2003","여자",0.4
"홍콩","총사망자","2003","합계",384.8
"홍콩","총사망자","2003","남자",497.9
"홍콩","총사망자","2003","여자",285.9
"홍콩","특정감염성 및 기생충성질환","2003","합계",11.2
"홍콩","특정감염성 및 기생충성질환","2003","남자",14.4
"홍콩","특정감염성 및 기생충성질환","2003","여자",8.3
"홍콩","- 호흡기결핵","2003","합계",2.9
"홍콩","- 호흡기결핵","2003","남자",4.9
"홍콩","- 호흡기결핵","2003","여자",1.2
"홍콩","악성신생물(암)","2003","합계",125.7
"홍콩","악성신생물(암)","2003","남자",170.0
"홍콩","악성신생물(암)","2003","여자",86.5
"홍콩","- 위","2003","합계",7.3
"홍콩","- 위","2003","남자",9.9
"홍콩","- 위","2003","여자",5.2
"홍콩","- 간 및 간내 쓸개관","2003","합계",15.9
"홍콩","- 간 및 간내 쓸개관","2003","남자",25.6
"홍콩","- 간 및 간내 쓸개관","2003","여자",6.8
"홍콩","- 기관·기관지 및 폐","2003","합계",36.8
"홍콩","- 기관·기관지 및 폐","2003","남자",54.9
"홍콩","- 기관·기관지 및 폐","2003","여자",20.5
"홍콩","- 유방","2003","여자",9.3
"홍콩","당뇨병","2003","합계",8.0
"홍콩","당뇨병","2003","남자",7.3
"홍콩","당뇨병","2003","여자",8.4
"홍콩","순환기계통의 질환","2003","합계",97.1
"홍콩","순환기계통의 질환","2003","남자",116.3
"홍콩","순환기계통의 질환","2003","여자",79.1
"홍콩","- 고혈압성질환","2003","합계",7.0
"홍콩","- 고혈압성질환","2003","남자",7.6
"홍콩","- 고혈압성질환","2003","여자",6.3
"홍콩","- 허혈성심질환","2003","합계",37.4
"홍콩","- 허혈성심질환","2003","남자",48.4
"홍콩","- 허혈성심질환","2003","여자",27.5
"홍콩","- 뇌혈관질환","2003","합계",34.8
"홍콩","- 뇌혈관질환","2003","남자",40.5
"홍콩","- 뇌혈관질환","2003","여자",29.5
"홍콩","호흡기계통의 질환","2003","합계",63.3
"홍콩","호흡기계통의 질환","2003","남자",93.6
"홍콩","호흡기계통의 질환","2003","여자",40.5
"홍콩","소화기계통의 질환","2003","합계",14.3
"홍콩","소화기계통의 질환","2003","남자",17.8
"홍콩","소화기계통의 질환","2003","여자",10.7
"홍콩","- 간질환","2003","합계",5.0
"홍콩","- 간질환","2003","남자",6.8
"홍콩","- 간질환","2003","여자",3.1
"홍콩","사망의 외부요인","2003","합계",25.1
"홍콩","사망의 외부요인","2003","남자",35.8
"홍콩","사망의 외부요인","2003","여자",15.4
"홍콩","- 운수사고","2003","합계",2.5
"홍콩","- 운수사고","2003","남자",3.8
"홍콩","- 운수사고","2003","여자",1.4
"홍콩","- 고의적 자해(자살)","2003","합계",13.6
"홍콩","- 고의적 자해(자살)","2003","남자",19.0
"홍콩","- 고의적 자해(자살)","2003","여자",8.7
"이스라엘","총사망자","2003","합계",461.5
"이스라엘","총사망자","2003","남자",553.9
"이스라엘","총사망자","2003","여자",385.7
"이스라엘","특정감염성 및 기생충성질환","2003","합계",12.5
"이스라엘","특정감염성 및 기생충성질환","2003","남자",14.5
"이스라엘","특정감염성 및 기생충성질환","2003","여자",10.8
"이스라엘","- 호흡기결핵","2003","합계",0.6
"이스라엘","- 호흡기결핵","2003","남자",0.8
"이스라엘","- 호흡기결핵","2003","여자",0.4
"이스라엘","악성신생물(암)","2003","합계",122.5
"이스라엘","악성신생물(암)","2003","남자",140.4
"이스라엘","악성신생물(암)","2003","여자",110.0
"이스라엘","- 위","2003","합계",6.3
"이스라엘","- 위","2003","남자",9.0
"이스라엘","- 위","2003","여자",4.1
"이스라엘","- 간 및 간내 쓸개관","2003","합계",3.2
"이스라엘","- 간 및 간내 쓸개관","2003","남자",4.2
"이스라엘","- 간 및 간내 쓸개관","2003","여자",2.5
"이스라엘","- 기관·기관지 및 폐","2003","합계",18.7
"이스라엘","- 기관·기관지 및 폐","2003","남자",29.1
"이스라엘","- 기관·기관지 및 폐","2003","여자",10.4
"이스라엘","- 유방","2003","여자",22.8
"이스라엘","당뇨병","2003","합계",32.8
"이스라엘","당뇨병","2003","남자",36.1
"이스라엘","당뇨병","2003","여자",30.1
"이스라엘","순환기계통의 질환","2003","합계",128.1
"이스라엘","순환기계통의 질환","2003","남자",154.9
"이스라엘","순환기계통의 질환","2003","여자",106.7
"이스라엘","- 고혈압성질환","2003","합계",7.2
"이스라엘","- 고혈압성질환","2003","남자",6.4
"이스라엘","- 고혈압성질환","2003","여자",7.5
"이스라엘","- 허혈성심질환","2003","합계",60.7
"이스라엘","- 허혈성심질환","2003","남자",81.1
"이스라엘","- 허혈성심질환","2003","여자",44.8
"이스라엘","- 뇌혈관질환","2003","합계",28.2
"이스라엘","- 뇌혈관질환","2003","남자",31.8
"이스라엘","- 뇌혈관질환","2003","여자",25.3
"이스라엘","호흡기계통의 질환","2003","합계",29.0
"이스라엘","호흡기계통의 질환","2003","남자",35.6
"이스라엘","호흡기계통의 질환","2003","여자",23.9
"이스라엘","소화기계통의 질환","2003","합계",14.6
"이스라엘","소화기계통의 질환","2003","남자",17.5
"이스라엘","소화기계통의 질환","2003","여자",12.1
"이스라엘","- 간질환","2003","합계",5.2
"이스라엘","- 간질환","2003","남자",7.0
"이스라엘","- 간질환","2003","여자",3.5
"이스라엘","사망의 외부요인","2003","합계",30.9
"이스라엘","사망의 외부요인","2003","남자",46.9
"이스라엘","사망의 외부요인","2003","여자",15.6
"이스라엘","- 운수사고","2003","합계",7.5
"이스라엘","- 운수사고","2003","남자",11.3
"이스라엘","- 운수사고","2003","여자",3.8
"이스라엘","- 고의적 자해(자살)","2003","합계",6.4
"이스라엘","- 고의적 자해(자살)","2003","남자",11.0
"이스라엘","- 고의적 자해(자살)","2003","여자",2.1
"일본","총사망자","2003","합계",363.1
"일본","총사망자","2003","남자",502.3
"일본","총사망자","2003","여자",257.3
"일본","특정감염성 및 기생충성질환","2003","합계",7.7
"일본","특정감염성 및 기생충성질환","2003","남자",10.3
"일본","특정감염성 및 기생충성질환","2003","여자",5.7
"일본","- 호흡기결핵","2003","합계",1.4
"일본","- 호흡기결핵","2003","남자",2.4
"일본","- 호흡기결핵","2003","여자",0.7
"일본","악성신생물(암)","2003","합계",115.3
"일본","악성신생물(암)","2003","남자",162.9
"일본","악성신생물(암)","2003","여자",80.4
"일본","- 위","2003","합계",18.1
"일본","- 위","2003","남자",27.9
"일본","- 위","2003","여자",10.9
"일본","- 간 및 간내 쓸개관","2003","합계",12.8
"일본","- 간 및 간내 쓸개관","2003","남자",20.3
"일본","- 간 및 간내 쓸개관","2003","여자",6.4
"일본","- 기관·기관지 및 폐","2003","합계",20.2
"일본","- 기관·기관지 및 폐","2003","남자",35.4
"일본","- 기관·기관지 및 폐","2003","여자",9.0
"일본","- 유방","2003","여자",9.0
"일본","당뇨병","2003","합계",4.6
"일본","당뇨병","2003","남자",6.0
"일본","당뇨병","2003","여자",3.3
"일본","순환기계통의 질환","2003","합계",102.0
"일본","순환기계통의 질환","2003","남자",133.6
"일본","순환기계통의 질환","2003","여자",77.0
"일본","- 고혈압성질환","2003","합계",1.6
"일본","- 고혈압성질환","2003","남자",1.7
"일본","- 고혈압성질환","2003","여자",1.5
"일본","- 허혈성심질환","2003","합계",24.7
"일본","- 허혈성심질환","2003","남자",35.4
"일본","- 허혈성심질환","2003","여자",16.2
"일본","- 뇌혈관질환","2003","합계",42.5
"일본","- 뇌혈관질환","2003","남자",55.1
"일본","- 뇌혈관질환","2003","여자",33.0
"일본","호흡기계통의 질환","2003","합계",44.1
"일본","호흡기계통의 질환","2003","남자",69.6
"일본","호흡기계통의 질환","2003","여자",28.9
"일본","소화기계통의 질환","2003","합계",14.5
"일본","소화기계통의 질환","2003","남자",20.5
"일본","소화기계통의 질환","2003","여자",9.2
"일본","- 간질환","2003","합계",6.8
"일본","- 간질환","2003","남자",10.6
"일본","- 간질환","2003","여자",3.4
"일본","사망의 외부요인","2003","합계",39.8
"일본","사망의 외부요인","2003","남자",59.1
"일본","사망의 외부요인","2003","여자",21.9
"일본","- 운수사고","2003","합계",6.6
"일본","- 운수사고","2003","남자",10.0
"일본","- 운수사고","2003","여자",3.3
"일본","- 고의적 자해(자살)","2003","합계",19.5
"일본","- 고의적 자해(자살)","2003","남자",29.4
"일본","- 고의적 자해(자살)","2003","여자",9.9
"카자흐스탄","총사망자","2003","합계",1190.1
"카자흐스탄","총사망자","2003","남자",1642.5
"카자흐스탄","총사망자","2003","여자",864.3
"카자흐스탄","특정감염성 및 기생충성질환","2003","합계",29.2
"카자흐스탄","특정감염성 및 기생충성질환","2003","남자",46.4
"카자흐스탄","특정감염성 및 기생충성질환","2003","여자",14.4
"카자흐스탄","- 호흡기결핵","2003","합계",23.8
"카자흐스탄","- 호흡기결핵","2003","남자",40.1
"카자흐스탄","- 호흡기결핵","2003","여자",9.7
"카자흐스탄","악성신생물(암)","2003","합계",139.1
"카자흐스탄","악성신생물(암)","2003","남자",193.4
"카자흐스탄","악성신생물(암)","2003","여자",106.1
"카자흐스탄","- 위","2003","합계",18.5
"카자흐스탄","- 위","2003","남자",27.4
"카자흐스탄","- 위","2003","여자",12.9
"카자흐스탄","- 기관·기관지 및 폐","2003","합계",27.2
"카자흐스탄","- 기관·기관지 및 폐","2003","남자",56.0
"카자흐스탄","- 기관·기관지 및 폐","2003","여자",8.2
"카자흐스탄","- 유방","2003","여자",15.8
"카자흐스탄","당뇨병","2003","합계",10.0
"카자흐스탄","당뇨병","2003","남자",9.4
"카자흐스탄","당뇨병","2003","여자",10.3
"카자흐스탄","순환기계통의 질환","2003","합계",648.0
"카자흐스탄","순환기계통의 질환","2003","남자",840.8
"카자흐스탄","순환기계통의 질환","2003","여자",517.8
"카자흐스탄","- 고혈압성질환","2003","합계",35.3
"카자흐스탄","- 고혈압성질환","2003","남자",41.2
"카자흐스탄","- 고혈압성질환","2003","여자",30.9
"카자흐스탄","- 허혈성심질환","2003","합계",332.3
"카자흐스탄","- 허혈성심질환","2003","남자",451.4
"카자흐스탄","- 허혈성심질환","2003","여자",254.0
"카자흐스탄","- 뇌혈관질환","2003","합계",180.9
"카자흐스탄","- 뇌혈관질환","2003","남자",213.1
"카자흐스탄","- 뇌혈관질환","2003","여자",158.2
"카자흐스탄","호흡기계통의 질환","2003","합계",78.2
"카자흐스탄","호흡기계통의 질환","2003","남자",129.6
"카자흐스탄","호흡기계통의 질환","2003","여자",47.1
"카자흐스탄","소화기계통의 질환","2003","합계",49.8
"카자흐스탄","소화기계통의 질환","2003","남자",70.7
"카자흐스탄","소화기계통의 질환","2003","여자",33.9
"카자흐스탄","- 간질환","2003","합계",31.1
"카자흐스탄","- 간질환","2003","남자",44.5
"카자흐스탄","- 간질환","2003","여자",20.9
"카자흐스탄","사망의 외부요인","2003","합계",141.0
"카자흐스탄","사망의 외부요인","2003","남자",235.8
"카자흐스탄","사망의 외부요인","2003","여자",58.2
"카자흐스탄","- 운수사고","2003","합계",16.0
"카자흐스탄","- 운수사고","2003","남자",25.4
"카자흐스탄","- 운수사고","2003","여자",7.4
"카자흐스탄","- 고의적 자해(자살)","2003","합계",29.1
"카자흐스탄","- 고의적 자해(자살)","2003","남자",52.2
"카자흐스탄","- 고의적 자해(자살)","2003","여자",8.7
"쿠웨이트","총사망자","2003","합계",684.4
"쿠웨이트","총사망자","2003","남자",666.6
"쿠웨이트","총사망자","2003","여자",698.7
