"국가별","항목","시점","성별",데이터
"아제르바이잔","- 뇌혈관질환","2004","여자",114.1
"아제르바이잔","호흡기계통의 질환","2004","합계",51.5
"아제르바이잔","호흡기계통의 질환","2004","남자",58.2
"아제르바이잔","호흡기계통의 질환","2004","여자",46.4
"아제르바이잔","소화기계통의 질환","2004","합계",47.0
"아제르바이잔","소화기계통의 질환","2004","남자",55.0
"아제르바이잔","소화기계통의 질환","2004","여자",39.5
"아제르바이잔","- 간질환","2004","합계",37.1
"아제르바이잔","- 간질환","2004","남자",42.3
"아제르바이잔","- 간질환","2004","여자",32.1
"아제르바이잔","사망의 외부요인","2004","합계",24.4
"아제르바이잔","사망의 외부요인","2004","남자",38.7
"아제르바이잔","사망의 외부요인","2004","여자",11.2
"아제르바이잔","- 운수사고","2004","합계",4.2
"아제르바이잔","- 운수사고","2004","남자",7.0
"아제르바이잔","- 운수사고","2004","여자",1.6
"아제르바이잔","- 고의적 자해(자살)","2004","합계",1.3
"아제르바이잔","- 고의적 자해(자살)","2004","남자",1.9
"아제르바이잔","- 고의적 자해(자살)","2004","여자",0.7
"바레인","총사망자","2004","합계",642.2
"바레인","총사망자","2004","남자",681.6
"바레인","총사망자","2004","여자",603.3
"바레인","특정감염성 및 기생충성질환","2004","합계",23.0
"바레인","특정감염성 및 기생충성질환","2004","남자",34.7
"바레인","특정감염성 및 기생충성질환","2004","여자",12.4
"바레인","- 호흡기결핵","2004","합계",2.5
"바레인","- 호흡기결핵","2004","남자",4.7
"바레인","- 호흡기결핵","2004","여자",0.2
"바레인","악성신생물(암)","2004","합계",78.4
"바레인","악성신생물(암)","2004","남자",87.1
"바레인","악성신생물(암)","2004","여자",74.6
"바레인","- 위","2004","합계",3.2
"바레인","- 위","2004","남자",2.4
"바레인","- 위","2004","여자",4.4
"바레인","- 간 및 간내 쓸개관","2004","합계",3.8
"바레인","- 간 및 간내 쓸개관","2004","남자",5.7
"바레인","- 간 및 간내 쓸개관","2004","여자",2.2
"바레인","- 기관·기관지 및 폐","2004","합계",17.8
"바레인","- 기관·기관지 및 폐","2004","남자",26.1
"바레인","- 기관·기관지 및 폐","2004","여자",9.7
"바레인","- 유방","2004","여자",23.4
"바레인","당뇨병","2004","합계",58.5
"바레인","당뇨병","2004","남자",51.4
"바레인","당뇨병","2004","여자",66.9
"바레인","순환기계통의 질환","2004","합계",203.2
"바레인","순환기계통의 질환","2004","남자",204.1
"바레인","순환기계통의 질환","2004","여자",201.0
"바레인","- 고혈압성질환","2004","합계",85.8
"바레인","- 고혈압성질환","2004","남자",82.7
"바레인","- 고혈압성질환","2004","여자",90.2
"바레인","- 허혈성심질환","2004","합계",41.9
"바레인","- 허혈성심질환","2004","남자",46.8
"바레인","- 허혈성심질환","2004","여자",36.1
"바레인","- 뇌혈관질환","2004","합계",18.9
"바레인","- 뇌혈관질환","2004","남자",19.2
"바레인","- 뇌혈관질환","2004","여자",18.3
"바레인","호흡기계통의 질환","2004","합계",43.6
"바레인","호흡기계통의 질환","2004","남자",44.4
"바레인","호흡기계통의 질환","2004","여자",45.3
"바레인","소화기계통의 질환","2004","합계",21.7
"바레인","소화기계통의 질환","2004","남자",21.8
"바레인","소화기계통의 질환","2004","여자",20.5
"바레인","- 간질환","2004","합계",6.0
"바레인","- 간질환","2004","남자",7.4
"바레인","- 간질환","2004","여자",4.3
"바레인","사망의 외부요인","2004","합계",27.8
"바레인","사망의 외부요인","2004","남자",39.4
"바레인","사망의 외부요인","2004","여자",11.9
"바레인","- 운수사고","2004","합계",11.3
"바레인","- 운수사고","2004","남자",16.9
"바레인","- 운수사고","2004","여자",3.9
"바레인","- 고의적 자해(자살)","2004","합계",4.9
"바레인","- 고의적 자해(자살)","2004","남자",7.0
"바레인","- 고의적 자해(자살)","2004","여자",2.0
"브루나이","총사망자","2004","합계",621.2
"브루나이","총사망자","2004","남자",673.0
"브루나이","총사망자","2004","여자",572.2
"브루나이","특정감염성 및 기생충성질환","2004","합계",26.1
"브루나이","특정감염성 및 기생충성질환","2004","남자",29.0
"브루나이","특정감염성 및 기생충성질환","2004","여자",22.7
"브루나이","- 호흡기결핵","2004","합계",8.5
"브루나이","- 호흡기결핵","2004","남자",9.1
"브루나이","- 호흡기결핵","2004","여자",7.7
"브루나이","악성신생물(암)","2004","합계",137.6
"브루나이","악성신생물(암)","2004","남자",149.4
"브루나이","악성신생물(암)","2004","여자",129.0
"브루나이","- 위","2004","합계",15.7
"브루나이","- 위","2004","남자",15.8
"브루나이","- 위","2004","여자",15.2
"브루나이","- 간 및 간내 쓸개관","2004","합계",12.0
"브루나이","- 간 및 간내 쓸개관","2004","남자",18.0
"브루나이","- 간 및 간내 쓸개관","2004","여자",5.8
"브루나이","- 기관·기관지 및 폐","2004","합계",28.0
"브루나이","- 기관·기관지 및 폐","2004","남자",32.5
"브루나이","- 기관·기관지 및 폐","2004","여자",24.4
"브루나이","- 유방","2004","여자",11.5
"브루나이","당뇨병","2004","합계",55.1
"브루나이","당뇨병","2004","남자",62.2
"브루나이","당뇨병","2004","여자",48.9
"브루나이","순환기계통의 질환","2004","합계",209.1
"브루나이","순환기계통의 질환","2004","남자",225.9
"브루나이","순환기계통의 질환","2004","여자",192.3
"브루나이","- 고혈압성질환","2004","합계",32.8
"브루나이","- 고혈압성질환","2004","남자",34.3
"브루나이","- 고혈압성질환","2004","여자",30.4
"브루나이","- 허혈성심질환","2004","합계",69.1
"브루나이","- 허혈성심질환","2004","남자",88.1
"브루나이","- 허혈성심질환","2004","여자",48.9
"브루나이","- 뇌혈관질환","2004","합계",49.3
"브루나이","- 뇌혈관질환","2004","남자",48.8
"브루나이","- 뇌혈관질환","2004","여자",51.0
"브루나이","호흡기계통의 질환","2004","합계",62.6
"브루나이","호흡기계통의 질환","2004","남자",68.1
"브루나이","호흡기계통의 질환","2004","여자",56.6
"브루나이","소화기계통의 질환","2004","합계",20.4
"브루나이","소화기계통의 질환","2004","남자",19.7
"브루나이","소화기계통의 질환","2004","여자",21.3
"브루나이","- 간질환","2004","합계",4.7
"브루나이","- 간질환","2004","남자",3.4
"브루나이","- 간질환","2004","여자",5.9
"브루나이","사망의 외부요인","2004","합계",26.0
"브루나이","사망의 외부요인","2004","남자",39.7
"브루나이","사망의 외부요인","2004","여자",11.2
"브루나이","- 운수사고","2004","합계",13.0
"브루나이","- 운수사고","2004","남자",19.8
"브루나이","- 운수사고","2004","여자",5.6
"브루나이","- 고의적 자해(자살)","2004","합계",0.8
"브루나이","- 고의적 자해(자살)","2004","남자",1.0
"브루나이","- 고의적 자해(자살)","2004","여자",0.6
"키프로스","총사망자","2004","합계",459.7
"키프로스","총사망자","2004","남자",570.3
"키프로스","총사망자","2004","여자",364.2
"키프로스","특정감염성 및 기생충성질환","2004","합계",4.2
"키프로스","특정감염성 및 기생충성질환","2004","남자",4.2
"키프로스","특정감염성 및 기생충성질환","2004","여자",4.2
"키프로스","- 호흡기결핵","2004","합계",0.4
"키프로스","- 호흡기결핵","2004","남자",0.8
"키프로스","- 호흡기결핵","2004","여자",0.0
"키프로스","악성신생물(암)","2004","합계",92.6
"키프로스","악성신생물(암)","2004","남자",121.8
"키프로스","악성신생물(암)","2004","여자",69.2
"키프로스","- 위","2004","합계",3.5
"키프로스","- 위","2004","남자",5.1
"키프로스","- 위","2004","여자",2.1
"키프로스","- 간 및 간내 쓸개관","2004","합계",2.6
"키프로스","- 간 및 간내 쓸개관","2004","남자",4.6
"키프로스","- 간 및 간내 쓸개관","2004","여자",0.9
"키프로스","- 기관·기관지 및 폐","2004","합계",16.0
"키프로스","- 기관·기관지 및 폐","2004","남자",30.0
"키프로스","- 기관·기관지 및 폐","2004","여자",4.1
"키프로스","- 유방","2004","여자",16.8
"키프로스","당뇨병","2004","합계",30.1
"키프로스","당뇨병","2004","남자",33.4
"키프로스","당뇨병","2004","여자",27.4
"키프로스","순환기계통의 질환","2004","합계",171.2
"키프로스","순환기계통의 질환","2004","남자",212.2
"키프로스","순환기계통의 질환","2004","여자",135.3
"키프로스","- 고혈압성질환","2004","합계",12.4
"키프로스","- 고혈압성질환","2004","남자",10.8
"키프로스","- 고혈압성질환","2004","여자",13.5
"키프로스","- 허혈성심질환","2004","합계",57.8
"키프로스","- 허혈성심질환","2004","남자",85.2
"키프로스","- 허혈성심질환","2004","여자",34.0
"키프로스","- 뇌혈관질환","2004","합계",34.0
"키프로스","- 뇌혈관질환","2004","남자",39.4
"키프로스","- 뇌혈관질환","2004","여자",29.5
"키프로스","호흡기계통의 질환","2004","합계",28.0
"키프로스","호흡기계통의 질환","2004","남자",36.7
"키프로스","호흡기계통의 질환","2004","여자",21.6
"키프로스","소화기계통의 질환","2004","합계",15.2
"키프로스","소화기계통의 질환","2004","남자",19.4
"키프로스","소화기계통의 질환","2004","여자",11.7
"키프로스","- 간질환","2004","합계",5.0
"키프로스","- 간질환","2004","남자",7.0
"키프로스","- 간질환","2004","여자",3.2
"키프로스","사망의 외부요인","2004","합계",34.3
"키프로스","사망의 외부요인","2004","남자",52.1
"키프로스","사망의 외부요인","2004","여자",17.4
"키프로스","- 운수사고","2004","합계",15.6
"키프로스","- 운수사고","2004","남자",27.2
"키프로스","- 운수사고","2004","여자",4.6
"키프로스","- 고의적 자해(자살)","2004","합계",0.9
"키프로스","- 고의적 자해(자살)","2004","남자",1.2
"키프로스","- 고의적 자해(자살)","2004","여자",0.5
"조지아","총사망자","2004","합계",847.7
"조지아","총사망자","2004","남자",1147.8
"조지아","총사망자","2004","여자",656.5
"조지아","특정감염성 및 기생충성질환","2004","합계",9.2
"조지아","특정감염성 및 기생충성질환","2004","남자",14.1
"조지아","특정감염성 및 기생충성질환","2004","여자",5.1
"조지아","- 호흡기결핵","2004","합계",4.6
"조지아","- 호흡기결핵","2004","남자",8.2
"조지아","- 호흡기결핵","2004","여자",1.7
"조지아","악성신생물(암)","2004","합계",93.3
"조지아","악성신생물(암)","2004","남자",117.5
"조지아","악성신생물(암)","2004","여자",77.3
"조지아","- 위","2004","합계",9.4
"조지아","- 위","2004","남자",13.1
"조지아","- 위","2004","여자",6.8
"조지아","- 간 및 간내 쓸개관","2004","합계",4.8
"조지아","- 간 및 간내 쓸개관","2004","남자",6.6
"조지아","- 간 및 간내 쓸개관","2004","여자",3.6
"조지아","- 기관·기관지 및 폐","2004","합계",15.5
"조지아","- 기관·기관지 및 폐","2004","남자",28.9
"조지아","- 기관·기관지 및 폐","2004","여자",6.0
"조지아","- 유방","2004","여자",18.8
"조지아","당뇨병","2004","합계",13.4
"조지아","당뇨병","2004","남자",16.1
"조지아","당뇨병","2004","여자",11.9
"조지아","순환기계통의 질환","2004","합계",515.6
"조지아","순환기계통의 질환","2004","남자",686.3
"조지아","순환기계통의 질환","2004","여자",416.1
"조지아","- 고혈압성질환","2004","합계",11.2
"조지아","- 고혈압성질환","2004","남자",13.4
"조지아","- 고혈압성질환","2004","여자",9.9
"조지아","- 허혈성심질환","2004","합계",213.3
"조지아","- 허혈성심질환","2004","남자",299.3
"조지아","- 허혈성심질환","2004","여자",163.0
"조지아","- 뇌혈관질환","2004","합계",164.4
"조지아","- 뇌혈관질환","2004","남자",201.4
"조지아","- 뇌혈관질환","2004","여자",142.6
"조지아","호흡기계통의 질환","2004","합계",48.4
"조지아","호흡기계통의 질환","2004","남자",70.3
"조지아","호흡기계통의 질환","2004","여자",35.8
"조지아","소화기계통의 질환","2004","합계",29.6
"조지아","소화기계통의 질환","2004","남자",48.1
"조지아","소화기계통의 질환","2004","여자",15.5
"조지아","- 간질환","2004","합계",24.1
"조지아","- 간질환","2004","남자",40.2
"조지아","- 간질환","2004","여자",11.7
"조지아","사망의 외부요인","2004","합계",38.1
"조지아","사망의 외부요인","2004","남자",63.7
"조지아","사망의 외부요인","2004","여자",17.5
"조지아","- 운수사고","2004","합계",10.3
"조지아","- 운수사고","2004","남자",17.4
"조지아","- 운수사고","2004","여자",4.1
"조지아","- 고의적 자해(자살)","2004","합계",3.7
"조지아","- 고의적 자해(자살)","2004","남자",7.0
"조지아","- 고의적 자해(자살)","2004","여자",1.1
"홍콩","총사망자","2004","합계",378.1
"홍콩","총사망자","2004","남자",494.1
"홍콩","총사망자","2004","여자",278.5
"홍콩","특정감염성 및 기생충성질환","2004","합계",10.8
"홍콩","특정감염성 및 기생충성질환","2004","남자",14.7
"홍콩","특정감염성 및 기생충성질환","2004","여자",7.6
"홍콩","- 호흡기결핵","2004","합계",2.8
"홍콩","- 호흡기결핵","2004","남자",4.8
"홍콩","- 호흡기결핵","2004","여자",1.3
"홍콩","악성신생물(암)","2004","합계",124.4
"홍콩","악성신생물(암)","2004","남자",165.7
"홍콩","악성신생물(암)","2004","여자",87.8
"홍콩","- 위","2004","합계",6.8
"홍콩","- 위","2004","남자",8.9
"홍콩","- 위","2004","여자",4.9
"홍콩","- 간 및 간내 쓸개관","2004","합계",15.4
"홍콩","- 간 및 간내 쓸개관","2004","남자",24.7
"홍콩","- 간 및 간내 쓸개관","2004","여자",6.6
"홍콩","- 기관·기관지 및 폐","2004","합계",36.7
"홍콩","- 기관·기관지 및 폐","2004","남자",54.4
"홍콩","- 기관·기관지 및 폐","2004","여자",20.8
"홍콩","- 유방","2004","여자",9.6
"홍콩","당뇨병","2004","합계",7.0
"홍콩","당뇨병","2004","남자",7.0
"홍콩","당뇨병","2004","여자",6.9
"홍콩","순환기계통의 질환","2004","합계",97.7
"홍콩","순환기계통의 질환","2004","남자",120.2
"홍콩","순환기계통의 질환","2004","여자",77.6
"홍콩","- 고혈압성질환","2004","합계",7.2
"홍콩","- 고혈압성질환","2004","남자",8.2
"홍콩","- 고혈압성질환","2004","여자",6.2
"홍콩","- 허혈성심질환","2004","합계",38.7
"홍콩","- 허혈성심질환","2004","남자",50.8
"홍콩","- 허혈성심질환","2004","여자",28.1
"홍콩","- 뇌혈관질환","2004","합계",32.9
"홍콩","- 뇌혈관질환","2004","남자",39.9
"홍콩","- 뇌혈관질환","2004","여자",26.8
"홍콩","호흡기계통의 질환","2004","합계",58.8
"홍콩","호흡기계통의 질환","2004","남자",86.8
"홍콩","호흡기계통의 질환","2004","여자",37.3
"홍콩","소화기계통의 질환","2004","합계",13.4
"홍콩","소화기계통의 질환","2004","남자",17.7
"홍콩","소화기계통의 질환","2004","여자",9.8
"홍콩","- 간질환","2004","합계",4.8
"홍콩","- 간질환","2004","남자",6.8
"홍콩","- 간질환","2004","여자",2.9
"홍콩","사망의 외부요인","2004","합계",26.4
"홍콩","사망의 외부요인","2004","남자",38.2
"홍콩","사망의 외부요인","2004","여자",15.9
"홍콩","- 운수사고","2004","합계",2.3
"홍콩","- 운수사고","2004","남자",3.3
"홍콩","- 운수사고","2004","여자",1.4
"홍콩","- 고의적 자해(자살)","2004","합계",15.4
"홍콩","- 고의적 자해(자살)","2004","남자",21.4
"홍콩","- 고의적 자해(자살)","2004","여자",10.1
"이스라엘","총사망자","2004","합계",442.8
"이스라엘","총사망자","2004","남자",531.9
"이스라엘","총사망자","2004","여자",369.0
"이스라엘","특정감염성 및 기생충성질환","2004","합계",12.2
"이스라엘","특정감염성 및 기생충성질환","2004","남자",13.4
"이스라엘","특정감염성 및 기생충성질환","2004","여자",11.2
"이스라엘","- 호흡기결핵","2004","합계",0.5
"이스라엘","- 호흡기결핵","2004","남자",0.7
"이스라엘","- 호흡기결핵","2004","여자",0.3
"이스라엘","악성신생물(암)","2004","합계",116.2
"이스라엘","악성신생물(암)","2004","남자",134.4
"이스라엘","악성신생물(암)","2004","여자",103.0
"이스라엘","- 위","2004","합계",5.3
"이스라엘","- 위","2004","남자",6.9
"이스라엘","- 위","2004","여자",4.2
"이스라엘","- 간 및 간내 쓸개관","2004","합계",3.1
"이스라엘","- 간 및 간내 쓸개관","2004","남자",4.2
"이스라엘","- 간 및 간내 쓸개관","2004","여자",2.2
"이스라엘","- 기관·기관지 및 폐","2004","합계",19.4
"이스라엘","- 기관·기관지 및 폐","2004","남자",30.9
"이스라엘","- 기관·기관지 및 폐","2004","여자",10.0
"이스라엘","- 유방","2004","여자",22.8
"이스라엘","당뇨병","2004","합계",29.0
"이스라엘","당뇨병","2004","남자",31.7
"이스라엘","당뇨병","2004","여자",26.6
"이스라엘","순환기계통의 질환","2004","합계",121.9
"이스라엘","순환기계통의 질환","2004","남자",147.2
"이스라엘","순환기계통의 질환","2004","여자",100.8
"이스라엘","- 고혈압성질환","2004","합계",7.8
"이스라엘","- 고혈압성질환","2004","남자",7.6
"이스라엘","- 고혈압성질환","2004","여자",7.7
"이스라엘","- 허혈성심질환","2004","합계",52.7
"이스라엘","- 허혈성심질환","2004","남자",70.1
"이스라엘","- 허혈성심질환","2004","여자",38.8
"이스라엘","- 뇌혈관질환","2004","합계",29.1
"이스라엘","- 뇌혈관질환","2004","남자",32.3
"이스라엘","- 뇌혈관질환","2004","여자",26.2
"이스라엘","호흡기계통의 질환","2004","합계",28.9
"이스라엘","호흡기계통의 질환","2004","남자",35.9
"이스라엘","호흡기계통의 질환","2004","여자",23.7
"이스라엘","소화기계통의 질환","2004","합계",14.8
"이스라엘","소화기계통의 질환","2004","남자",17.3
"이스라엘","소화기계통의 질환","2004","여자",12.6
"이스라엘","- 간질환","2004","합계",4.4
"이스라엘","- 간질환","2004","남자",5.9
"이스라엘","- 간질환","2004","여자",3.2
"이스라엘","사망의 외부요인","2004","합계",29.4
"이스라엘","사망의 외부요인","2004","남자",43.4
"이스라엘","사망의 외부요인","2004","여자",15.9
"이스라엘","- 운수사고","2004","합계",7.9
"이스라엘","- 운수사고","2004","남자",11.6
"이스라엘","- 운수사고","2004","여자",4.3
"이스라엘","- 고의적 자해(자살)","2004","합계",6.1
"이스라엘","- 고의적 자해(자살)","2004","남자",9.8
"이스라엘","- 고의적 자해(자살)","2004","여자",2.6
"일본","총사망자","2004","합계",355.8
"일본","총사망자","2004","남자",491.1
"일본","총사망자","2004","여자",252.6
"일본","특정감염성 및 기생충성질환","2004","합계",7.6
"일본","특정감염성 및 기생충성질환","2004","남자",10.1
"일본","특정감염성 및 기생충성질환","2004","여자",5.6
"일본","- 호흡기결핵","2004","합계",1.3
"일본","- 호흡기결핵","2004","남자",2.2
"일본","- 호흡기결핵","2004","여자",0.7
"일본","악성신생물(암)","2004","합계",116.0
"일본","악성신생물(암)","2004","남자",163.2
"일본","악성신생물(암)","2004","여자",81.3
"일본","- 위","2004","합계",18.0
"일본","- 위","2004","남자",27.7
"일본","- 위","2004","여자",10.8
"일본","- 간 및 간내 쓸개관","2004","합계",12.5
"일본","- 간 및 간내 쓸개관","2004","남자",19.8
"일본","- 간 및 간내 쓸개관","2004","여자",6.4
"일본","- 기관·기관지 및 폐","2004","합계",20.7
"일본","- 기관·기관지 및 폐","2004","남자",36.1
"일본","- 기관·기관지 및 폐","2004","여자",9.4
"일본","- 유방","2004","여자",9.5
"일본","당뇨병","2004","합계",4.3
"일본","당뇨병","2004","남자",5.8
"일본","당뇨병","2004","여자",3.1
"일본","순환기계통의 질환","2004","합계",98.0
"일본","순환기계통의 질환","2004","남자",128.0
"일본","순환기계통의 질환","2004","여자",74.0
"일본","- 고혈압성질환","2004","합계",1.6
"일본","- 고혈압성질환","2004","남자",1.7
"일본","- 고혈압성질환","2004","여자",1.4
"일본","- 허혈성심질환","2004","합계",23.3
"일본","- 허혈성심질환","2004","남자",33.5
"일본","- 허혈성심질환","2004","여자",15.2
"일본","- 뇌혈관질환","2004","합계",40.0
"일본","- 뇌혈관질환","2004","남자",51.7
"일본","- 뇌혈관질환","2004","여자",31.2
"일본","호흡기계통의 질환","2004","합계",42.6
"일본","호흡기계통의 질환","2004","남자",67.6
"일본","호흡기계통의 질환","2004","여자",27.6
"일본","소화기계통의 질환","2004","합계",14.3
"일본","소화기계통의 질환","2004","남자",20.1
"일본","소화기계통의 질환","2004","여자",9.2
"일본","- 간질환","2004","합계",6.7
"일본","- 간질환","2004","남자",10.3
"일본","- 간질환","2004","여자",3.4
"일본","사망의 외부요인","2004","합계",38.0
"일본","사망의 외부요인","2004","남자",56.3
"일본","사망의 외부요인","2004","여자",21.1
"일본","- 운수사고","2004","합계",6.3
"일본","- 운수사고","2004","남자",9.5
"일본","- 운수사고","2004","여자",3.1
"일본","- 고의적 자해(자살)","2004","합계",18.4
"일본","- 고의적 자해(자살)","2004","남자",27.6
"일본","- 고의적 자해(자살)","2004","여자",9.4
"카자흐스탄","총사망자","2004","합계",1148.6
"카자흐스탄","총사망자","2004","남자",1580.6
"카자흐스탄","총사망자","2004","여자",827.0
"카자흐스탄","특정감염성 및 기생충성질환","2004","합계",26.7
"카자흐스탄","특정감염성 및 기생충성질환","2004","남자",42.9
