"국가별","항목","시점","성별",데이터
"한국","- 간질환","2009","합계",10.9
"한국","- 간질환","2009","남자",18.3
"한국","- 간질환","2009","여자",4.1
"한국","사망의 외부요인","2009","합계",56.3
"한국","사망의 외부요인","2009","남자",81.0
"한국","사망의 외부요인","2009","여자",34.9
"한국","- 운수사고","2009","합계",12.5
"한국","- 운수사고","2009","남자",19.7
"한국","- 운수사고","2009","여자",6.0
"한국","- 고의적 자해(자살)","2009","합계",26.3
"한국","- 고의적 자해(자살)","2009","남자",35.6
"한국","- 고의적 자해(자살)","2009","여자",18.5
"아르메니아","총사망자","2009","합계",744.7
"아르메니아","총사망자","2009","남자",945.2
"아르메니아","총사망자","2009","여자",587.3
"아르메니아","특정감염성 및 기생충성질환","2009","합계",9.2
"아르메니아","특정감염성 및 기생충성질환","2009","남자",15.4
"아르메니아","특정감염성 및 기생충성질환","2009","여자",4.1
"아르메니아","- 호흡기결핵","2009","합계",4.6
"아르메니아","- 호흡기결핵","2009","남자",9.2
"아르메니아","- 호흡기결핵","2009","여자",0.9
"아르메니아","악성신생물(암)","2009","합계",150.4
"아르메니아","악성신생물(암)","2009","남자",197.9
"아르메니아","악성신생물(암)","2009","여자",116.0
"아르메니아","- 위","2009","합계",12.4
"아르메니아","- 위","2009","남자",18.6
"아르메니아","- 위","2009","여자",7.7
"아르메니아","- 간 및 간내 쓸개관","2009","합계",10.0
"아르메니아","- 간 및 간내 쓸개관","2009","남자",12.4
"아르메니아","- 간 및 간내 쓸개관","2009","여자",8.2
"아르메니아","- 기관·기관지 및 폐","2009","합계",34.2
"아르메니아","- 기관·기관지 및 폐","2009","남자",65.8
"아르메니아","- 기관·기관지 및 폐","2009","여자",11.1
"아르메니아","- 유방","2009","여자",24.6
"아르메니아","당뇨병","2009","합계",36.5
"아르메니아","당뇨병","2009","남자",33.7
"아르메니아","당뇨병","2009","여자",38.2
"아르메니아","순환기계통의 질환","2009","합계",349.9
"아르메니아","순환기계통의 질환","2009","남자",424.5
"아르메니아","순환기계통의 질환","2009","여자",289.6
"아르메니아","- 고혈압성질환","2009","합계",25.0
"아르메니아","- 고혈압성질환","2009","남자",23.7
"아르메니아","- 고혈압성질환","2009","여자",25.3
"아르메니아","- 허혈성심질환","2009","합계",209.9
"아르메니아","- 허혈성심질환","2009","남자",273.8
"아르메니아","- 허혈성심질환","2009","여자",159.9
"아르메니아","- 뇌혈관질환","2009","합계",80.3
"아르메니아","- 뇌혈관질환","2009","남자",84.0
"아르메니아","- 뇌혈관질환","2009","여자",75.9
"아르메니아","호흡기계통의 질환","2009","합계",47.6
"아르메니아","호흡기계통의 질환","2009","남자",69.0
"아르메니아","호흡기계통의 질환","2009","여자",32.6
"아르메니아","소화기계통의 질환","2009","합계",43.3
"아르메니아","소화기계통의 질환","2009","남자",57.1
"아르메니아","소화기계통의 질환","2009","여자",32.1
"아르메니아","- 간질환","2009","합계",28.1
"아르메니아","- 간질환","2009","남자",39.8
"아르메니아","- 간질환","2009","여자",18.8
"아르메니아","사망의 외부요인","2009","합계",38.0
"아르메니아","사망의 외부요인","2009","남자",64.6
"아르메니아","사망의 외부요인","2009","여자",15.8
"아르메니아","- 운수사고","2009","합계",5.9
"아르메니아","- 운수사고","2009","남자",10.5
"아르메니아","- 운수사고","2009","여자",2.0
"아르메니아","- 고의적 자해(자살)","2009","합계",1.6
"아르메니아","- 고의적 자해(자살)","2009","남자",3.1
"아르메니아","- 고의적 자해(자살)","2009","여자",0.5
"바레인","총사망자","2009","합계",504.7
"바레인","총사망자","2009","남자",543.5
"바레인","총사망자","2009","여자",461.4
"바레인","특정감염성 및 기생충성질환","2009","합계",20.9
"바레인","특정감염성 및 기생충성질환","2009","남자",20.3
"바레인","특정감염성 및 기생충성질환","2009","여자",21.4
"바레인","- 호흡기결핵","2009","합계",0.9
"바레인","- 호흡기결핵","2009","남자",0.8
"바레인","- 호흡기결핵","2009","여자",1.2
"바레인","악성신생물(암)","2009","합계",46.4
"바레인","악성신생물(암)","2009","남자",50.3
"바레인","악성신생물(암)","2009","여자",45.4
"바레인","- 위","2009","합계",3.3
"바레인","- 위","2009","남자",4.0
"바레인","- 위","2009","여자",2.5
"바레인","- 간 및 간내 쓸개관","2009","합계",1.5
"바레인","- 간 및 간내 쓸개관","2009","남자",1.3
"바레인","- 간 및 간내 쓸개관","2009","여자",1.7
"바레인","- 기관·기관지 및 폐","2009","합계",9.4
"바레인","- 기관·기관지 및 폐","2009","남자",12.2
"바레인","- 기관·기관지 및 폐","2009","여자",6.5
"바레인","- 유방","2009","여자",9.5
"바레인","당뇨병","2009","합계",44.5
"바레인","당뇨병","2009","남자",44.0
"바레인","당뇨병","2009","여자",45.0
"바레인","순환기계통의 질환","2009","합계",125.7
"바레인","순환기계통의 질환","2009","남자",137.5
"바레인","순환기계통의 질환","2009","여자",109.4
"바레인","- 고혈압성질환","2009","합계",28.1
"바레인","- 고혈압성질환","2009","남자",27.1
"바레인","- 고혈압성질환","2009","여자",30.0
"바레인","- 허혈성심질환","2009","합계",25.5
"바레인","- 허혈성심질환","2009","남자",29.6
"바레인","- 허혈성심질환","2009","여자",21.0
"바레인","- 뇌혈관질환","2009","합계",17.0
"바레인","- 뇌혈관질환","2009","남자",16.1
"바레인","- 뇌혈관질환","2009","여자",17.8
"바레인","호흡기계통의 질환","2009","합계",46.7
"바레인","호흡기계통의 질환","2009","남자",52.1
"바레인","호흡기계통의 질환","2009","여자",42.3
"바레인","소화기계통의 질환","2009","합계",15.7
"바레인","소화기계통의 질환","2009","남자",17.0
"바레인","소화기계통의 질환","2009","여자",13.8
"바레인","- 간질환","2009","합계",5.1
"바레인","- 간질환","2009","남자",6.5
"바레인","- 간질환","2009","여자",3.5
"바레인","사망의 외부요인","2009","합계",21.4
"바레인","사망의 외부요인","2009","남자",33.0
"바레인","사망의 외부요인","2009","여자",7.1
"바레인","- 운수사고","2009","합계",10.7
"바레인","- 운수사고","2009","남자",18.3
"바레인","- 운수사고","2009","여자",2.0
"바레인","- 고의적 자해(자살)","2009","합계",2.5
"바레인","- 고의적 자해(자살)","2009","남자",3.4
"바레인","- 고의적 자해(자살)","2009","여자",1.0
"브루나이","총사망자","2009","합계",581.8
"브루나이","총사망자","2009","남자",619.2
"브루나이","총사망자","2009","여자",548.7
"브루나이","특정감염성 및 기생충성질환","2009","합계",45.4
"브루나이","특정감염성 및 기생충성질환","2009","남자",62.2
"브루나이","특정감염성 및 기생충성질환","2009","여자",30.1
"브루나이","- 호흡기결핵","2009","합계",5.8
"브루나이","- 호흡기결핵","2009","남자",10.7
"브루나이","- 호흡기결핵","2009","여자",1.2
"브루나이","악성신생물(암)","2009","합계",101.8
"브루나이","악성신생물(암)","2009","남자",115.4
"브루나이","악성신생물(암)","2009","여자",89.5
"브루나이","- 위","2009","합계",5.3
"브루나이","- 위","2009","남자",8.1
"브루나이","- 위","2009","여자",2.8
"브루나이","- 간 및 간내 쓸개관","2009","합계",10.5
"브루나이","- 간 및 간내 쓸개관","2009","남자",15.0
"브루나이","- 간 및 간내 쓸개관","2009","여자",6.0
"브루나이","- 기관·기관지 및 폐","2009","합계",19.3
"브루나이","- 기관·기관지 및 폐","2009","남자",23.6
"브루나이","- 기관·기관지 및 폐","2009","여자",15.0
"브루나이","- 유방","2009","여자",6.3
"브루나이","당뇨병","2009","합계",49.4
"브루나이","당뇨병","2009","남자",46.6
"브루나이","당뇨병","2009","여자",51.6
"브루나이","순환기계통의 질환","2009","합계",171.7
"브루나이","순환기계통의 질환","2009","남자",180.7
"브루나이","순환기계통의 질환","2009","여자",164.9
"브루나이","- 고혈압성질환","2009","합계",21.9
"브루나이","- 고혈압성질환","2009","남자",23.1
"브루나이","- 고혈압성질환","2009","여자",21.0
"브루나이","- 허혈성심질환","2009","합계",69.6
"브루나이","- 허혈성심질환","2009","남자",86.5
"브루나이","- 허혈성심질환","2009","여자",53.7
"브루나이","- 뇌혈관질환","2009","합계",50.5
"브루나이","- 뇌혈관질환","2009","남자",36.9
"브루나이","- 뇌혈관질환","2009","여자",64.2
"브루나이","호흡기계통의 질환","2009","합계",57.2
"브루나이","호흡기계통의 질환","2009","남자",66.9
"브루나이","호흡기계통의 질환","2009","여자",48.5
"브루나이","소화기계통의 질환","2009","합계",13.8
"브루나이","소화기계통의 질환","2009","남자",9.1
"브루나이","소화기계통의 질환","2009","여자",18.4
"브루나이","- 간질환","2009","합계",4.4
"브루나이","- 간질환","2009","남자",4.7
"브루나이","- 간질환","2009","여자",4.4
"브루나이","사망의 외부요인","2009","합계",23.3
"브루나이","사망의 외부요인","2009","남자",29.0
"브루나이","사망의 외부요인","2009","여자",17.4
"브루나이","- 운수사고","2009","합계",9.8
"브루나이","- 운수사고","2009","남자",15.0
"브루나이","- 운수사고","2009","여자",4.2
"브루나이","- 고의적 자해(자살)","2009","합계",0.4
"브루나이","- 고의적 자해(자살)","2009","남자",0.0
"브루나이","- 고의적 자해(자살)","2009","여자",0.9
"키프로스","총사망자","2009","합계",391.7
"키프로스","총사망자","2009","남자",485.0
"키프로스","총사망자","2009","여자",308.8
"키프로스","특정감염성 및 기생충성질환","2009","합계",5.7
"키프로스","특정감염성 및 기생충성질환","2009","남자",7.0
"키프로스","특정감염성 및 기생충성질환","2009","여자",4.7
"키프로스","- 호흡기결핵","2009","합계",0.0
"키프로스","- 호흡기결핵","2009","남자",0.0
"키프로스","- 호흡기결핵","2009","여자",0.0
"키프로스","악성신생물(암)","2009","합계",92.4
"키프로스","악성신생물(암)","2009","남자",112.9
"키프로스","악성신생물(암)","2009","여자",75.2
"키프로스","- 위","2009","합계",4.2
"키프로스","- 위","2009","남자",5.0
"키프로스","- 위","2009","여자",3.5
"키프로스","- 간 및 간내 쓸개관","2009","합계",2.8
"키프로스","- 간 및 간내 쓸개관","2009","남자",4.1
"키프로스","- 간 및 간내 쓸개관","2009","여자",1.6
"키프로스","- 기관·기관지 및 폐","2009","합계",18.1
"키프로스","- 기관·기관지 및 폐","2009","남자",29.9
"키프로스","- 기관·기관지 및 폐","2009","여자",7.6
"키프로스","- 유방","2009","여자",16.5
"키프로스","당뇨병","2009","합계",22.1
"키프로스","당뇨병","2009","남자",24.1
"키프로스","당뇨병","2009","여자",20.4
"키프로스","순환기계통의 질환","2009","합계",137.9
"키프로스","순환기계통의 질환","2009","남자",169.4
"키프로스","순환기계통의 질환","2009","여자",109.5
"키프로스","- 고혈압성질환","2009","합계",12.4
"키프로스","- 고혈압성질환","2009","남자",11.4
"키프로스","- 고혈압성질환","2009","여자",13.0
"키프로스","- 허혈성심질환","2009","합계",51.9
"키프로스","- 허혈성심질환","2009","남자",80.7
"키프로스","- 허혈성심질환","2009","여자",26.7
"키프로스","- 뇌혈관질환","2009","합계",25.9
"키프로스","- 뇌혈관질환","2009","남자",25.8
"키프로스","- 뇌혈관질환","2009","여자",25.5
"키프로스","호흡기계통의 질환","2009","합계",27.8
"키프로스","호흡기계통의 질환","2009","남자",34.7
"키프로스","호흡기계통의 질환","2009","여자",22.5
"키프로스","소화기계통의 질환","2009","합계",10.8
"키프로스","소화기계통의 질환","2009","남자",13.6
"키프로스","소화기계통의 질환","2009","여자",8.2
"키프로스","- 간질환","2009","합계",4.1
"키프로스","- 간질환","2009","남자",6.7
"키프로스","- 간질환","2009","여자",1.9
"키프로스","사망의 외부요인","2009","합계",30.6
"키프로스","사망의 외부요인","2009","남자",46.8
"키프로스","사망의 외부요인","2009","여자",15.1
"키프로스","- 운수사고","2009","합계",10.4
"키프로스","- 운수사고","2009","남자",18.1
"키프로스","- 운수사고","2009","여자",3.0
"키프로스","- 고의적 자해(자살)","2009","합계",3.5
"키프로스","- 고의적 자해(자살)","2009","남자",5.7
"키프로스","- 고의적 자해(자살)","2009","여자",1.4
"조지아","총사망자","2009","합계",704.6
"조지아","총사망자","2009","남자",950.6
"조지아","총사망자","2009","여자",526.4
"조지아","특정감염성 및 기생충성질환","2009","합계",6.3
"조지아","특정감염성 및 기생충성질환","2009","남자",10.1
"조지아","특정감염성 및 기생충성질환","2009","여자",2.9
"조지아","- 호흡기결핵","2009","합계",2.7
"조지아","- 호흡기결핵","2009","남자",5.0
"조지아","- 호흡기결핵","2009","여자",0.8
"조지아","악성신생물(암)","2009","합계",81.3
"조지아","악성신생물(암)","2009","남자",104.3
"조지아","악성신생물(암)","2009","여자",65.8
"조지아","- 위","2009","합계",6.7
"조지아","- 위","2009","남자",10.0
"조지아","- 위","2009","여자",4.3
"조지아","- 간 및 간내 쓸개관","2009","합계",4.2
"조지아","- 간 및 간내 쓸개관","2009","남자",5.6
"조지아","- 간 및 간내 쓸개관","2009","여자",3.2
"조지아","- 기관·기관지 및 폐","2009","합계",12.5
"조지아","- 기관·기관지 및 폐","2009","남자",24.5
"조지아","- 기관·기관지 및 폐","2009","여자",3.7
"조지아","- 유방","2009","여자",14.6
"조지아","당뇨병","2009","합계",8.1
"조지아","당뇨병","2009","남자",9.3
"조지아","당뇨병","2009","여자",7.2
"조지아","순환기계통의 질환","2009","합계",362.0
"조지아","순환기계통의 질환","2009","남자",486.0
"조지아","순환기계통의 질환","2009","여자",277.1
"조지아","- 고혈압성질환","2009","합계",7.3
"조지아","- 고혈압성질환","2009","남자",9.1
"조지아","- 고혈압성질환","2009","여자",6.2
"조지아","- 허혈성심질환","2009","합계",81.1
"조지아","- 허혈성심질환","2009","남자",116.1
"조지아","- 허혈성심질환","2009","여자",57.7
"조지아","- 뇌혈관질환","2009","합계",113.0
"조지아","- 뇌혈관질환","2009","남자",141.5
"조지아","- 뇌혈관질환","2009","여자",93.6
"조지아","호흡기계통의 질환","2009","합계",12.1
"조지아","호흡기계통의 질환","2009","남자",16.5
"조지아","호흡기계통의 질환","2009","여자",9.4
"조지아","소화기계통의 질환","2009","합계",19.9
"조지아","소화기계통의 질환","2009","남자",33.9
"조지아","소화기계통의 질환","2009","여자",8.4
"조지아","- 간질환","2009","합계",15.6
"조지아","- 간질환","2009","남자",27.4
"조지아","- 간질환","2009","여자",5.8
"조지아","사망의 외부요인","2009","합계",33.3
"조지아","사망의 외부요인","2009","남자",57.5
"조지아","사망의 외부요인","2009","여자",12.0
"조지아","- 운수사고","2009","합계",7.0
"조지아","- 운수사고","2009","남자",12.0
"조지아","- 운수사고","2009","여자",2.6
"조지아","- 고의적 자해(자살)","2009","합계",3.6
"조지아","- 고의적 자해(자살)","2009","남자",6.5
"조지아","- 고의적 자해(자살)","2009","여자",1.2
"홍콩","총사망자","2009","합계",338.5
"홍콩","총사망자","2009","남자",441.9
"홍콩","총사망자","2009","여자",249.6
"홍콩","특정감염성 및 기생충성질환","2009","합계",9.0
"홍콩","특정감염성 및 기생충성질환","2009","남자",12.0
"홍콩","특정감염성 및 기생충성질환","2009","여자",6.4
"홍콩","- 호흡기결핵","2009","합계",1.7
"홍콩","- 호흡기결핵","2009","남자",2.8
"홍콩","- 호흡기결핵","2009","여자",0.8
"홍콩","악성신생물(암)","2009","합계",113.7
"홍콩","악성신생물(암)","2009","남자",148.4
"홍콩","악성신생물(암)","2009","여자",83.0
"홍콩","- 위","2009","합계",5.7
"홍콩","- 위","2009","남자",7.8
"홍콩","- 위","2009","여자",3.8
"홍콩","- 간 및 간내 쓸개관","2009","합계",13.7
"홍콩","- 간 및 간내 쓸개관","2009","남자",21.2
"홍콩","- 간 및 간내 쓸개관","2009","여자",6.7
"홍콩","- 기관·기관지 및 폐","2009","합계",32.1
"홍콩","- 기관·기관지 및 폐","2009","남자",47.0
"홍콩","- 기관·기관지 및 폐","2009","여자",18.7
"홍콩","- 유방","2009","여자",9.8
"홍콩","당뇨병","2009","합계",3.9
"홍콩","당뇨병","2009","남자",4.0
"홍콩","당뇨병","2009","여자",3.8
"홍콩","순환기계통의 질환","2009","합계",82.2
"홍콩","순환기계통의 질환","2009","남자",103.6
"홍콩","순환기계통의 질환","2009","여자",62.7
"홍콩","- 고혈압성질환","2009","합계",5.5
"홍콩","- 고혈압성질환","2009","남자",5.8
"홍콩","- 고혈압성질환","2009","여자",5.1
"홍콩","- 허혈성심질환","2009","합계",34.0
"홍콩","- 허혈성심질환","2009","남자",46.0
"홍콩","- 허혈성심질환","2009","여자",23.1
"홍콩","- 뇌혈관질환","2009","합계",26.5
"홍콩","- 뇌혈관질환","2009","남자",33.0
"홍콩","- 뇌혈관질환","2009","여자",20.9
"홍콩","호흡기계통의 질환","2009","합계",56.7
"홍콩","호흡기계통의 질환","2009","남자",84.3
"홍콩","호흡기계통의 질환","2009","여자",35.2
"홍콩","소화기계통의 질환","2009","합계",12.3
"홍콩","소화기계통의 질환","2009","남자",15.8
"홍콩","소화기계통의 질환","2009","여자",9.2
"홍콩","- 간질환","2009","합계",4.4
"홍콩","- 간질환","2009","남자",6.2
"홍콩","- 간질환","2009","여자",2.6
"홍콩","사망의 외부요인","2009","합계",20.7
"홍콩","사망의 외부요인","2009","남자",28.4
"홍콩","사망의 외부요인","2009","여자",14.3
"홍콩","- 운수사고","2009","합계",1.9
"홍콩","- 운수사고","2009","남자",2.7
"홍콩","- 운수사고","2009","여자",1.2
"홍콩","- 고의적 자해(자살)","2009","합계",11.4
"홍콩","- 고의적 자해(자살)","2009","남자",15.2
"홍콩","- 고의적 자해(자살)","2009","여자",8.1
"이스라엘","총사망자","2009","합계",377.6
"이스라엘","총사망자","2009","남자",449.2
"이스라엘","총사망자","2009","여자",317.8
"이스라엘","특정감염성 및 기생충성질환","2009","합계",13.6
"이스라엘","특정감염성 및 기생충성질환","2009","남자",15.5
"이스라엘","특정감염성 및 기생충성질환","2009","여자",12.1
"이스라엘","- 호흡기결핵","2009","합계",0.2
"이스라엘","- 호흡기결핵","2009","남자",0.2
"이스라엘","- 호흡기결핵","2009","여자",0.2
"이스라엘","악성신생물(암)","2009","합계",106.9
"이스라엘","악성신생물(암)","2009","남자",121.9
"이스라엘","악성신생물(암)","2009","여자",95.9
"이스라엘","- 위","2009","합계",5.6
"이스라엘","- 위","2009","남자",7.3
"이스라엘","- 위","2009","여자",4.1
"이스라엘","- 간 및 간내 쓸개관","2009","합계",2.9
"이스라엘","- 간 및 간내 쓸개관","2009","남자",3.8
"이스라엘","- 간 및 간내 쓸개관","2009","여자",2.1
"이스라엘","- 기관·기관지 및 폐","2009","합계",18.2
"이스라엘","- 기관·기관지 및 폐","2009","남자",27.7
"이스라엘","- 기관·기관지 및 폐","2009","여자",10.4
"이스라엘","- 유방","2009","여자",19.7
"이스라엘","당뇨병","2009","합계",22.6
"이스라엘","당뇨병","2009","남자",25.1
"이스라엘","당뇨병","2009","여자",20.4
"이스라엘","순환기계통의 질환","2009","합계",89.0
"이스라엘","순환기계통의 질환","2009","남자",106.6
"이스라엘","순환기계통의 질환","2009","여자",74.4
"이스라엘","- 고혈압성질환","2009","합계",6.0
"이스라엘","- 고혈압성질환","2009","남자",5.4
"이스라엘","- 고혈압성질환","2009","여자",6.3
"이스라엘","- 허혈성심질환","2009","합계",39.6
"이스라엘","- 허혈성심질환","2009","남자",54.9
"이스라엘","- 허혈성심질환","2009","여자",27.5
"이스라엘","- 뇌혈관질환","2009","합계",19.3
"이스라엘","- 뇌혈관질환","2009","남자",21.0
"이스라엘","- 뇌혈관질환","2009","여자",17.6
"이스라엘","호흡기계통의 질환","2009","합계",26.6
"이스라엘","호흡기계통의 질환","2009","남자",33.2
"이스라엘","호흡기계통의 질환","2009","여자",21.6
"이스라엘","소화기계통의 질환","2009","합계",13.6
"이스라엘","소화기계통의 질환","2009","남자",15.8
"이스라엘","소화기계통의 질환","2009","여자",11.6
"이스라엘","- 간질환","2009","합계",4.6
"이스라엘","- 간질환","2009","남자",6.3
"이스라엘","- 간질환","2009","여자",3.1
"이스라엘","사망의 외부요인","2009","합계",22.7
"이스라엘","사망의 외부요인","2009","남자",33.3
"이스라엘","사망의 외부요인","2009","여자",12.6
"이스라엘","- 운수사고","2009","합계",5.0
"이스라엘","- 운수사고","2009","남자",7.8
"이스라엘","- 운수사고","2009","여자",2.3
"이스라엘","- 고의적 자해(자살)","2009","합계",5.4
"이스라엘","- 고의적 자해(자살)","2009","남자",8.6
"이스라엘","- 고의적 자해(자살)","2009","여자",2.5
"일본","총사망자","2009","합계",328.9
"일본","총사망자","2009","남자",452.0
"일본","총사망자","2009","여자",232.4
"일본","특정감염성 및 기생충성질환","2009","합계",7.2
"일본","특정감염성 및 기생충성질환","2009","남자",9.2
"일본","특정감염성 및 기생충성질환","2009","여자",5.6
"일본","- 호흡기결핵","2009","합계",0.9
"일본","- 호흡기결핵","2009","남자",1.5
"일본","- 호흡기결핵","2009","여자",0.5
"일본","악성신생물(암)","2009","합계",106.7
"일본","악성신생물(암)","2009","남자",148.2
"일본","악성신생물(암)","2009","여자",75.6
"일본","- 위","2009","합계",15.1
"일본","- 위","2009","남자",23.4
"일본","- 위","2009","여자",8.8
"일본","- 간 및 간내 쓸개관","2009","합계",10.0
"일본","- 간 및 간내 쓸개관","2009","남자",15.7
"일본","- 간 및 간내 쓸개관","2009","여자",5.2
"일본","- 기관·기관지 및 폐","2009","합계",20.0
"일본","- 기관·기관지 및 폐","2009","남자",34.1
"일본","- 기관·기관지 및 폐","2009","여자",9.3
"일본","- 유방","2009","여자",9.7
"일본","당뇨병","2009","합계",4.0
"일본","당뇨병","2009","남자",5.5
"일본","당뇨병","2009","여자",2.7
"일본","순환기계통의 질환","2009","합계",85.4
"일본","순환기계통의 질환","2009","남자",112.8
"일본","순환기계통의 질환","2009","여자",62.7
"일본","- 고혈압성질환","2009","합계",1.4
"일본","- 고혈압성질환","2009","남자",1.6
"일본","- 고혈압성질환","2009","여자",1.2
"일본","- 허혈성심질환","2009","합계",20.9
"일본","- 허혈성심질환","2009","남자",30.6
"일본","- 허혈성심질환","2009","여자",12.9
"일본","- 뇌혈관질환","2009","합계",31.7
"일본","- 뇌혈관질환","2009","남자",41.7
"일본","- 뇌혈관질환","2009","여자",23.8
"일본","호흡기계통의 질환","2009","합계",39.6
"일본","호흡기계통의 질환","2009","남자",62.9
"일본","호흡기계통의 질환","2009","여자",25.1
"일본","소화기계통의 질환","2009","합계",13.3
"일본","소화기계통의 질환","2009","남자",18.7
"일본","소화기계통의 질환","2009","여자",8.5
"일본","- 간질환","2009","합계",6.1
"일본","- 간질환","2009","남자",9.3
"일본","- 간질환","2009","여자",3.1
"일본","사망의 외부요인","2009","합계",35.5
"일본","사망의 외부요인","2009","남자",51.9
"일본","사망의 외부요인","2009","여자",20.1
"일본","- 운수사고","2009","합계",3.9
"일본","- 운수사고","2009","남자",6.0
"일본","- 운수사고","2009","여자",1.9
"일본","- 고의적 자해(자살)","2009","합계",19.1
"일본","- 고의적 자해(자살)","2009","남자",28.3
"일본","- 고의적 자해(자살)","2009","여자",10.1
"카자흐스탄","총사망자","2009","합계",978.2
"카자흐스탄","총사망자","2009","남자",1325.1
"카자흐스탄","총사망자","2009","여자",723.8
"카자흐스탄","특정감염성 및 기생충성질환","2009","합계",17.8
"카자흐스탄","특정감염성 및 기생충성질환","2009","남자",27.2
"카자흐스탄","특정감염성 및 기생충성질환","2009","여자",9.6
"카자흐스탄","- 호흡기결핵","2009","합계",12.7
"카자흐스탄","- 호흡기결핵","2009","남자",21.0
"카자흐스탄","- 호흡기결핵","2009","여자",5.4
